nace_r2,age,wstatus,unit,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 
TOTAL,Y45-54,CFAM,THS,EU27	444.7 	471.8 	501.5 	550.4 	566.9 	590.9 	618.1 	646.8 	665.1 	709.1 
TOTAL,Y45-54,CFAM,THS,EU28	449.0 	476.5 	508.2 	554.1 	571.5 	599.8 	628.8 	656.2 	673.8 	717.1 
TOTAL,Y45-54,CFAM,THS,FI	: u	: u	: u	: u	: u	: u	: u	: u	: u	: bu
TOTAL,Y45-54,CFAM,THS,FR	27.2 	37.0 	36.8 	41.8 b	37.9 	43.3 	50.6 	50.5 	57.1 	48.2 
TOTAL,Y45-54,CFAM,THS,HR	4.2 u	4.7 u	6.7 u	3.6 bu	4.7 u	9.0 u	10.8 	9.4 u	8.7 u	8.0 u
TOTAL,Y45-54,CFAM,THS,HU	2.6 u	: u	: u	: u	3.0 u	4.3 u	3.7 u	: u	3.1 u	3.9 u
TOTAL,Y45-54,CFAM,THS,IE	: bu	2.3 u	2.6 u	2.5 u	2.7 u	2.0 u	: u	2.4 u	2.4 u	2.3 u
TOTAL,Y45-54,CFAM,THS,IS	: c	: c	: 	: 	: 	: 	: c	: 	: 	: 
TOTAL,Y45-54,CFAM,THS,IT	72.1 	78.6 	78.2 	73.7 	79.6 	84.8 	92.9 	84.0 	74.0 	87.1 
TOTAL,Y45-54,CFAM,THS,LT	: u	: u	: u	6.4 u	5.4 u	5.5 u	5.8 u	5.9 u	7.5 u	7.0 u
TOTAL,Y45-54,CFAM,THS,LU	: u	: u	: bu	: u	: u	: u	: u	: u	: bu	: u
TOTAL,Y45-54,CFAM,THS,LV	1.8 u	1.8 u	1.7 u	1.6 u	1.9 u	2.1 u	2.3 u	3.0 u	4.2 	4.1 
TOTAL,Y45-54,CFAM,THS,ME	1.5 u	1.2 u	: u	: u	: u	: u	: u	: 	: 	: 
TOTAL,Y45-54,CFAM,THS,MK	9.9 	9.8 	8.7 	8.9 	8.7 	9.2 	9.3 	11.7 	11.8 	10.4 
TOTAL,Y45-54,CFAM,THS,MT	: 	: 	: c	: 	: 	: 	: 	: c	: c	: c
TOTAL,Y45-54,CFAM,THS,NL	9.1 	10.6 	14.1 	11.3 	11.7 	13.9 	16.4 b	14.7 b	9.0 	11.0 
TOTAL,Y45-54,CFAM,THS,NO	: u	: u	: u	: u	1.1 u	: u	: u	: u	: u	1.2 u
TOTAL,Y45-54,CFAM,THS,PL	82.5 	89.2 	103.7 	114.9 	114.6 	116.7 	117.5 	130.9 b	137.5 	142.1 
TOTAL,Y45-54,CFAM,THS,PT	5.2 	5.0 	: u	4.9 	7.4 	5.0 	6.4 b	6.8 	6.0 	9.3 
TOTAL,Y45-54,CFAM,THS,RO	105.1 	102.5 	111.1 	132.2 	133.9 	133.0 	133.6 	138.9 b	148.3 	144.9 
TOTAL,Y45-54,CFAM,THS,SE	: u	: u	1.4 u	: u	: u	: u	1.0 u	1.7 u	: u	: u
TOTAL,Y45-54,CFAM,THS,SI	3.4 u	3.9 u	4.8 	7.2 	5.9 	5.1 	4.8 	6.0 	8.1 	5.7 
TOTAL,Y45-54,CFAM,THS,SK	: u	: u	: c	: c	: c	: u	: bu	: u	: u	: u
TOTAL,Y45-54,CFAM,THS,TR	584.5 	555.2 	566.5 	548.9 b	593.6 	595.2 	593.1 	524.3 	463.7 	422.1 
TOTAL,Y45-54,CFAM,THS,UK	12.9 	15.4 	13.6 	16.7 	17.2 	21.5 	15.9 	16.0 	12.4 	15.3 b
TOTAL,Y45-54,EMP,THS,AT	1172.2 	1163.7 	1159.4 	1153.6 	1145.1 	1119.2 	1097.5 	1065.1 	1014.2 	986.5 
TOTAL,Y45-54,EMP,THS,BE	1253.6 b	1254.7 	1252.9 	1260.3 	1258.8 	1256.6 	1242.2 b	1234.9 	1210.1 	1182.7 
TOTAL,Y45-54,EMP,THS,BG	797.3 	768.3 	764.5 	743.5 	731.9 	730.9 	754.1 b	779.4 b	856.6 	887.4 b
TOTAL,Y45-54,EMP,THS,CH	1119.4 	1126.3 	1120.2 	1111.3 	1087.3 	1071.5 	1048.3 	1015.9 b	1014.1 	972.3 
TOTAL,Y45-54,EMP,THS,CY	83.9 	81.4 	81.1 	82.2 	82.6 	88.3 	88.9 	87.0 	85.8 b	87.7 
TOTAL,Y45-54,EMP,THS,CZ	1301.4 	1261.2 	1233.4 	1200.5 	1194.3 	1190.5 	1182.8 b	1187.9 	1204.6 	1220.1 
TOTAL,Y45-54,EMP,THS,DE	11339.5 	11473.6 	11292.5 	11183.7 	11133.2 	11018.7 	10765.4 b	10458.8 b	10294.3 	10073.5 
TOTAL,Y45-54,EMP,THS,DK	687.9 b	686.4 b	676.9 	674.0 	668.5 	664.4 	655.0 	644.0 	647.0 	657.4 
TOTAL,Y45-54,EMP,THS,EA17	39852.0 	39507.9 	38829.4 	38381.4 	37896.4 	37789.6 	37485.0 	36964.0 	36411.0 	36130.8 
TOTAL,Y45-54,EMP,THS,EA18	40064.7 	39717.7 	39042.4 	38599.4 	38117.5 	38010.8 	37708.3 	37183.2 	36638.9 	36382.2 
TOTAL,Y45-54,EMP,THS,EA19	40401.0 	40060.1 	39391.2 	38954.7 	38469.3 	38364.5 	38059.8 	37526.3 	36986.7 	36750.8 
TOTAL,Y45-54,EMP,THS,EE	147.9 	148.5 	148.6 	144.0 	146.2 	145.1 	144.9 	141.0 	145.0 	157.9 
TOTAL,Y45-54,EMP,THS,EL	1068.3 	1030.2 	1004.0 	970.1 	946.1 	967.7 	1020.7 	1062.9 	1079.5 b	1079.1 
TOTAL,Y45-54,EMP,THS,ES	5186.7 	5003.0 	4793.7 	4610.4 	4490.5 	4508.4 	4550.9 	4496.1 	4393.8 	4438.2 
TOTAL,Y45-54,EMP,THS,EU15	48258.1 	47875.1 	47076.5 	46578.8 	45884.7 	45610.7 	45126.7 	44400.7 	43656.7 	43282.1 
TOTAL,Y45-54,EMP,THS,EU27	58883.1 	58210.8 	57312.7 	56675.7 	55859.7 	55624.2 	55185.7 	54635.1 	54369.4 	54251.3 
TOTAL,Y45-54,EMP,THS,EU28	59276.1 	58599.5 	57712.0 	57078.9 	56264.1 	56043.9 	55609.8 	55069.8 	54813.4 	54702.4 
TOTAL,Y45-54,EMP,THS,FI	595.8 	595.8 	605.9 	616.9 	622.7 	628.1 	630.5 	625.8 	631.7 	646.5 b
TOTAL,Y45-54,EMP,THS,FR	7275.6 	7193.9 	7128.1 	7162.1 b	6984.7 	7004.3 	7036.9 	7041.5 	6958.1 	6960.2 
TOTAL,Y45-54,EMP,THS,HR	393.0 	388.7 	399.2 	403.2 	404.4 	419.7 	424.1 	434.7 	444.0 	451.1 
TOTAL,Y45-54,EMP,THS,HU	1116.6 	1074.1 	1038.8 	1000.4 	948.0 	931.1 	912.3 	927.5 	944.0 	981.1 
TOTAL,Y45-54,EMP,THS,IE	480.9 b	458.7 	446.0 	425.7 	414.0 	397.6 	395.2 	395.9 	397.0 	410.0 
TOTAL,Y45-54,EMP,THS,IS	38.4 	38.2 	37.8 	37.4 	37.7 	37.2 	36.8 	36.9 	37.6 	38.3 
TOTAL,Y45-54,EMP,THS,IT	6967.4 	6898.9 	6774.9 	6662.8 	6586.1 	6532.4 	6390.0 	6210.2 	6049.9 	5966.7 
TOTAL,Y45-54,EMP,THS,LT	336.3 	342.4 	348.8 	355.4 	351.9 	353.7 	351.5 	343.1 	347.7 	368.5 
TOTAL,Y45-54,EMP,THS,LU	73.6 	70.9 	67.7 b	68.0 	66.8 	64.7 	60.6 	59.0 	55.4 b	53.7 
TOTAL,Y45-54,EMP,THS,LV	212.7 	209.8 	213.0 	217.9 	221.1 	221.2 	223.3 	219.2 	227.9 	251.4 
TOTAL,Y45-54,EMP,THS,ME	57.4 	56.1 	56.5 	55.5 	51.8 	52.6 	52.9 	: 	: 	: 
TOTAL,Y45-54,EMP,THS,MK	183.2 	178.0 	173.1 	174.4 	175.4 	166.2 	166.0 	164.6 	162.3 	156.6 
TOTAL,Y45-54,EMP,THS,MT	41.9 	39.4 	38.4 	37.3 	36.5 	35.9 	34.5 	35.0 	35.0 	34.0 
TOTAL,Y45-54,EMP,THS,NL	2087.4 	2079.7 	2051.1 	2027.1 	2033.8 	2049.2 	2035.0 b	2030.0 b	2036.0 	2006.4 
TOTAL,Y45-54,EMP,THS,NO	610.3 	605.2 	598.6 	593.3 	583.1 	576.2 	564.0 	557.7 	552.9 	550.3 
TOTAL,Y45-54,EMP,THS,PL	3524.7 	3475.3 	3511.6 	3510.9 	3547.5 	3673.8 	3776.2 	3876.6 b	4006.3 	4040.5 
TOTAL,Y45-54,EMP,THS,PT	1219.6 	1169.3 	1146.7 	1138.4 	1110.4 	1114.0 	1125.5 b	1153.3 	1134.7 	1144.7 
TOTAL,Y45-54,EMP,THS,RO	2204.7 	2089.0 	2019.7 	1965.9 	1876.2 	1783.6 	1724.2 	1770.3 b	1969.2 	2037.6 
TOTAL,Y45-54,EMP,THS,SE	1180.6 	1153.2 	1131.9 	1114.9 	1105.2 	1088.3 	1064.0 	1031.2 	1012.5 	1014.2 
TOTAL,Y45-54,EMP,THS,SI	261.4 	253.5 	256.0 	259.6 	257.1 	260.8 	256.4 	263.0 	268.7 	262.7 
TOTAL,Y45-54,EMP,THS,SK	596.2 	592.8 	582.5 	579.3 	581.7 	598.6 	609.9 b	604.5 	621.7 	640.2 
TOTAL,Y45-54,EMP,THS,TR	5299.6 	4971.9 	4783.0 	4600.8 b	4556.1 	4365.2 	4179.8 	3827.9 	3544.5 	3450.6 
TOTAL,Y45-54,EMP,THS,UK	7668.9 	7643.2 	7544.8 	7510.9 	7318.7 	7197.2 	7057.3 	6891.8 	6742.4 	6662.1 b
TOTAL,Y45-54,NRP,THS,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c
TOTAL,Y45-54,NRP,THS,EA17	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
TOTAL,Y45-54,NRP,THS,EA18	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
TOTAL,Y45-54,NRP,THS,EA19	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u
TOTAL,Y45-54,NRP,THS,ES	1.2 u	1.2 u	: u	: u	2.5 u	2.6 u	: u	1.5 u	2.0 bu	2.8 u
TOTAL,Y45-54,NRP,THS,EU15	12.8 	11.7 	18.2 	16.2 	29.1 	26.0 	10.7 u	14.4 	9.6 u	9.7 u
TOTAL,Y45-54,NRP,THS,EU27	12.8 u	12.3 u	19.4 	20.3 	29.1 	26.0 	10.7 u	14.7 u	9.8 u	10.2 u
TOTAL,Y45-54,NRP,THS,EU28	12.8 u	12.3 u	19.4 	20.3 	29.1 	26.0 	10.7 u	14.7 u	9.8 u	10.2 u
TOTAL,Y45-54,NRP,THS,FR	: u	: u	: u	: bu	: u	: 	: 	: 	: 	: 
TOTAL,Y45-54,NRP,THS,HU	: 	: u	: u	4.0 u	: 	: 	: 	: 	: 	: 
TOTAL,Y45-54,NRP,THS,IS	: 	: 	: 	: 	: u	0.7 	: u	: u	: u	: u
TOTAL,Y45-54,NRP,THS,LU	: u	: u	: bu	: 	: u	: c	: c	: c	: 	: 
TOTAL,Y45-54,NRP,THS,LV	: 	: c	: c	: c	: 	: 	: 	: 	: 	: 
TOTAL,Y45-54,NRP,THS,NL	: 	: 	: 	: 	: 	: 	: 	: bc	: u	: c
TOTAL,Y45-54,NRP,THS,NO	: c	: c	: u	: c	: u	: c	: 	: 	: c	: c
TOTAL,Y45-54,NRP,THS,SE	: c	: 	: u	: c	: 	: c	: 	: c	: c	: 
TOTAL,Y45-54,NRP,THS,SK	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u
TOTAL,Y45-54,NRP,THS,UK	11.3 	10.3 	17.2 	15.5 	26.1 	23.3 	10.1 	12.7 	7.4 u	6.9 bu
TOTAL,Y45-54,SAL,THS,AT	999.6 	987.8 	983.1 	977.1 	972.9 	948.9 	927.7 	892.7 	852.6 	829.9 
TOTAL,Y45-54,SAL,THS,BE	1056.8 b	1052.0 	1051.6 	1064.3 	1054.4 	1071.1 	1059.4 b	1042.2 	1014.0 	1003.6 
TOTAL,Y45-54,SAL,THS,BG	686.9 	666.0 	661.7 	637.9 	631.8 	640.2 	653.2 b	667.8 b	740.4 	769.2 b
TOTAL,Y45-54,SAL,THS,CH	924.1 	925.5 	924.5 	914.6 	890.3 	872.9 	853.7 	824.6 b	838.2 	793.2 
TOTAL,Y45-54,SAL,THS,CY	70.6 	67.9 	66.7 	64.6 	65.6 	70.9 	69.6 	67.7 	66.2 b	67.3 
TOTAL,Y45-54,SAL,THS,CZ	1050.6 	1016.6 	993.9 	961.3 	959.0 	948.9 	946.8 b	949.5 	981.3 	996.8 
TOTAL,Y45-54,SAL,THS,DE	9963.5 	10048.3 	9841.0 	9729.6 	9670.6 	9551.1 	9313.1 b	9058.6 b	8915.9 	8736.8 
TOTAL,Y45-54,SAL,THS,DK	620.0 b	613.1 b	605.1 	602.5 	592.3 	589.9 	580.2 	573.1 	577.7 	587.6 
TOTAL,Y45-54,SAL,THS,EA17	33145.8 	32704.2 	32072.4 	31695.5 	31272.0 	31176.9 	30887.0 	30429.2 	29996.6 	29772.5 
TOTAL,Y45-54,SAL,THS,EA18	33322.9 	32880.4 	32254.4 	31883.7 	31464.3 	31368.4 	31080.8 	30618.8 	30196.3 	29992.5 
TOTAL,Y45-54,SAL,THS,EA19	33609.8 	33171.2 	32554.8 	32189.3 	31767.2 	31677.5 	31388.5 	30915.8 	30495.0 	30312.1 
TOTAL,Y45-54,SAL,THS,EE	128.9 	133.3 	131.6 	127.9 	129.3 	129.3 	131.0 	128.5 	132.5 	144.3 
TOTAL,Y45-54,SAL,THS,EL	677.3 	649.7 	630.3 	601.1 	578.7 	584.3 	615.7 	635.0 	644.3 b	655.8 
TOTAL,Y45-54,SAL,THS,ES	4182.1 	4002.3 	3842.6 	3674.2 	3544.3 	3584.4 	3662.8 	3601.8 	3495.5 b	3481.8 
TOTAL,Y45-54,SAL,THS,EU15	40199.1 	39743.0 	39036.3 	38568.9 	38035.9 	37792.5 	37401.7 	36730.5 	36181.4 	35885.3 
TOTAL,Y45-54,SAL,THS,EU27	48763.3 	48032.6 	47172.0 	46529.4 	45869.4 	45650.6 	45257.9 	44660.5 	44552.9 	44509.5 
TOTAL,Y45-54,SAL,THS,EU28	49100.5 	48357.9 	47502.0 	46863.2 	46199.0 	45985.7 	45585.7 	44992.4 	44892.9 	44851.3 
TOTAL,Y45-54,SAL,THS,FI	510.6 	502.7 	508.9 	519.4 	527.0 	529.2 	541.2 	537.9 	539.4 	552.5 b
TOTAL,Y45-54,SAL,THS,FR	6339.8 	6234.0 	6164.6 	6203.2 b	6087.8 	6082.1 	6069.0 	6087.3 	6049.6 	6082.9 
TOTAL,Y45-54,SAL,THS,HR	337.2 	325.3 	330.0 	333.8 b	329.5 	335.1 	327.8 	332.0 	340.0 	341.8 
TOTAL,Y45-54,SAL,THS,HU	988.9 	939.8 	908.8 	877.1 	829.0 	801.9 	776.8 	788.1 	803.7 	841.0 
TOTAL,Y45-54,SAL,THS,IE	383.2 b	360.3 	351.9 	333.1 	318.8 	311.6 	308.1 	305.4 	305.0 	316.6 
TOTAL,Y45-54,SAL,THS,IS	32.8 	32.0 	32.0 	31.2 	31.1 	30.1 	30.5 	30.1 	30.8 	31.4 
TOTAL,Y45-54,SAL,THS,IT	5346.9 	5251.1 	5141.2 	5064.4 	5004.6 	4946.3 	4827.0 	4701.3 	4570.4 	4487.9 
TOTAL,Y45-54,SAL,THS,LT	286.9 	290.8 	300.4 	305.5 	302.8 	309.1 	307.7 	297.0 	298.7 	319.5 
TOTAL,Y45-54,SAL,THS,LU	66.9 	64.4 	60.5 b	61.4 	59.6 	58.0 	54.4 	53.1 	49.7 b	49.9 
TOTAL,Y45-54,SAL,THS,LV	177.1 	176.2 	182.0 	188.3 	192.3 	191.5 	193.8 	189.6 	199.7 	220.1 
TOTAL,Y45-54,SAL,THS,ME	42.8 	40.4 	43.8 	44.6 	41.9 	42.2 	43.6 	: 	: 	: 
TOTAL,Y45-54,SAL,THS,MK	130.9 	125.4 	123.0 	126.8 	126.6 	121.3 	121.9 	117.3 	116.8 	115.5 
TOTAL,Y45-54,SAL,THS,MT	34.0 	32.7 	31.5 	31.0 	29.9 	30.0 	28.1 	28.0 	28.7 	27.4 
TOTAL,Y45-54,SAL,THS,NL	1652.8 	1647.0 	1622.4 	1619.2 	1648.1 	1679.8 	1674.0 b	1668.8 b	1720.3 	1699.1 
TOTAL,Y45-54,SAL,THS,NO	569.3 	558.1 	552.4 	544.2 	536.4 	532.8 	518.8 	508.9 	501.3 	500.5 
TOTAL,Y45-54,SAL,THS,PL	2696.3 	2644.1 	2637.4 	2627.3 	2624.9 	2718.7 	2784.8 	2845.4 b	2930.5 	2969.7 
TOTAL,Y45-54,SAL,THS,PT	1014.6 	966.6 	948.7 	924.9 	878.4 	878.8 	884.4 b	895.3 	862.9 	866.9 
TOTAL,Y45-54,SAL,THS,RO	1725.5 	1618.3 	1525.7 	1439.5 	1366.7 	1296.6 	1242.8 	1242.7 b	1440.2 	1499.1 
TOTAL,Y45-54,SAL,THS,SE	1052.2 	1023.2 	998.5 	980.6 	973.0 	961.6 	935.6 	902.0 	890.5 	890.7 
TOTAL,Y45-54,SAL,THS,SI	224.0 	214.3 	214.2 	219.9 	219.0 	220.6 	216.0 	221.6 	225.1 	225.8 
TOTAL,Y45-54,SAL,THS,SK	494.6 	489.7 	481.7 	480.2 	483.0 	500.3 	505.7 b	504.0 	524.5 	544.1 
TOTAL,Y45-54,SAL,THS,TR	3087.5 	2893.9 	2721.9 	2568.9 b	2408.2 	2228.1 	2053.8 	1827.8 	1669.6 	1660.8 
TOTAL,Y45-54,SAL,THS,UK	6333.0 	6340.4 	6286.0 	6213.8 	6125.5 	6015.3 	5949.2 	5776.1 	5693.8 	5643.5 b
TOTAL,Y45-54,SELF,THS,AT	167.2 	170.2 	171.0 	169.8 	166.0 	163.3 	161.9 	162.9 	152.6 	145.5 
TOTAL,Y45-54,SELF,THS,BE	188.1 b	192.8 	190.8 	183.4 	189.9 	175.3 	168.7 b	178.2 	179.9 	162.0 
TOTAL,Y45-54,SELF,THS,BG	105.7 	98.4 	99.1 	101.4 	96.1 	86.4 	94.9 b	105.2 b	109.9 	112.5 b
TOTAL,Y45-54,SELF,THS,CH	180.8 	185.8 	182.1 	181.7 	181.7 	183.0 	179.7 	178.3 b	161.4 	167.8 
TOTAL,Y45-54,SELF,THS,CY	12.9 	12.9 	13.8 	16.5 	16.3 	16.4 	18.3 	17.8 	17.9 b	18.9 
TOTAL,Y45-54,SELF,THS,CZ	243.9 	237.2 	230.8 	231.4 	222.6 	233.8 	229.7 b	232.3 	216.8 	216.4 
TOTAL,Y45-54,SELF,THS,DE	1342.6 	1391.2 	1416.4 	1414.7 	1423.2 	1417.9 	1400.1 b	1346.4 b	1318.1 	1249.9 
TOTAL,Y45-54,SELF,THS,DK	66.5 b	71.1 b	70.4 	70.5 	75.5 	73.2 	73.3 	69.3 	66.9 	67.7 
TOTAL,Y45-54,SELF,THS,EA17	6482.3 	6559.9 	6506.2 	6422.2 	6348.6 	6316.5 	6272.9 	6199.3 	6077.1 	5978.9 
TOTAL,Y45-54,SELF,THS,EA18	6516.1 	6591.6 	6535.5 	6450.2 	6375.5 	6344.1 	6300.1 	6225.9 	6101.1 	6006.2 
TOTAL,Y45-54,SELF,THS,EA19	6561.9 	6639.2 	6579.5 	6493.7 	6419.1 	6383.1 	6338.2 	6266.0 	6142.6 	6048.2 
TOTAL,Y45-54,SELF,THS,EE	18.7 	15.2 	16.8 	15.9 	16.4 	15.4 	13.7 	12.3 	12.4 	13.4 
TOTAL,Y45-54,SELF,THS,EL	356.2 	346.5 	337.7 	330.8 	329.0 	344.1 	360.3 	372.9 	381.4 b	371.8 
TOTAL,Y45-54,SELF,THS,ES	984.4 	980.0 	930.5 	913.3 	917.0 	891.0 	857.0 	859.3 	860.1 b	910.9 
TOTAL,Y45-54,SELF,THS,EU15	7813.5 	7864.9 	7761.6 	7720.8 	7535.7 	7482.1 	7377.8 	7310.9 	7124.6 	7000.5 
TOTAL,Y45-54,SELF,THS,EU27	9662.3 	9694.0 	9619.8 	9575.6 	9394.3 	9356.7 	9299.0 	9313.2 	9141.6 	9022.4 
TOTAL,Y45-54,SELF,THS,EU28	9713.9 	9752.7 	9682.3 	9641.3 	9464.6 	9432.3 	9384.5 	9406.5 	9236.9 	9123.7 
TOTAL,Y45-54,SELF,THS,FI	84.8 	92.7 	96.2 	96.6 	95.1 	98.3 	89.1 	87.4 	91.9 	93.2 b
TOTAL,Y45-54,SELF,THS,FR	908.5 	922.8 	926.4 	917.0 b	858.7 	878.9 	917.3 	903.7 	851.4 	829.2 
TOTAL,Y45-54,SELF,THS,HR	51.6 	58.8 	62.5 	65.8 b	70.2 	75.6 	85.5 	93.3 	95.3 	101.4 
TOTAL,Y45-54,SELF,THS,HU	125.1 	131.3 	126.7 	117.6 	116.0 	125.0 	131.9 	136.8 	137.2 	136.3 
TOTAL,Y45-54,SELF,THS,IE	96.0 b	96.1 	91.5 	90.1 	92.5 	84.0 	85.4 	88.1 	89.6 	91.2 
TOTAL,Y45-54,SELF,THS,IS	5.5 	6.3 	5.7 	6.2 	6.4 	6.3 	6.0 	6.6 	6.5 	6.7 
TOTAL,Y45-54,SELF,THS,IT	1548.4 	1569.1 	1555.5 	1524.6 	1502.0 	1501.3 	1470.1 	1424.9 	1405.5 	1391.7 
TOTAL,Y45-54,SELF,THS,LT	45.8 	47.6 	44.0 	43.5 	43.6 	39.0 	38.1 	40.2 	41.5 	42.0 
TOTAL,Y45-54,SELF,THS,LU	6.3 	6.1 	6.7 b	6.5 	6.8 	6.4 	6.0 	5.6 	5.5 b	3.7 
TOTAL,Y45-54,SELF,THS,LV	33.8 	31.8 	29.3 	28.0 	26.9 	27.6 	27.2 	26.6 	24.0 	27.3 
TOTAL,Y45-54,SELF,THS,ME	13.2 	14.5 	11.6 	10.5 	9.0 	9.5 	9.0 	: 	: 	: 
TOTAL,Y45-54,SELF,THS,MK	42.4 	42.7 	41.4 	38.7 	40.1 	35.8 	34.8 	35.6 	33.6 	30.7 
TOTAL,Y45-54,SELF,THS,MT	7.9 	6.6 	6.9 	6.3 	6.6 	5.9 	6.4 	6.9 	6.2 	6.6 
TOTAL,Y45-54,SELF,THS,NL	425.6 	422.1 	414.6 	396.6 	374.0 	355.6 	344.5 b	346.4 b	306.6 	296.3 
TOTAL,Y45-54,SELF,THS,NO	40.6 	46.6 	45.8 	48.8 	45.2 	43.1 	45.0 	48.5 	50.6 	48.6 
TOTAL,Y45-54,SELF,THS,PL	746.0 	742.0 	770.5 	768.7 	808.0 	838.3 	873.9 	900.3 b	938.3 	928.7 
TOTAL,Y45-54,SELF,THS,PT	199.8 	197.7 	194.0 	208.7 	224.6 	230.2 	234.7 b	251.3 	265.8 	268.5 
TOTAL,Y45-54,SELF,THS,RO	374.1 	368.2 	382.9 	394.1 	375.6 	354.0 	347.8 	388.7 b	380.6 	393.6 
TOTAL,Y45-54,SELF,THS,SE	127.5 	129.3 	131.9 	133.3 	131.5 	125.8 	127.3 	127.5 	120.6 	122.5 
TOTAL,Y45-54,SELF,THS,SI	34.0 	35.3 	36.9 	32.5 	32.2 	35.1 	35.7 	35.3 	35.6 	31.3 
TOTAL,Y45-54,SELF,THS,SK	100.9 	102.6 	100.5 	99.0 	98.5 	97.6 	103.6 b	99.8 	96.6 	94.9 
TOTAL,Y45-54,SELF,THS,TR	1627.6 	1522.8 	1494.6 	1483.0 b	1554.4 	1541.9 	1532.9 	1475.8 	1411.3 	1367.8 
TOTAL,Y45-54,SELF,THS,UK	1311.7 	1277.2 	1228.0 	1264.9 	1150.0 	1137.1 	1082.1 	1087.1 	1028.7 	996.5 b
TOTAL,Y_GE15,CFAM,THS,AT	62.3 	63.7 	66.8 	82.9 	75.6 	78.7 	81.8 	86.7 	87.2 	92.3 
TOTAL,Y_GE15,CFAM,THS,BE	33.9 b	36.6 	40.7 	41.3 	41.2 	38.1 	50.0 b	44.0 	55.4 	53.9 
TOTAL,Y_GE15,CFAM,THS,BG	24.7 	18.4 	19.5 	20.6 	19.6 	24.5 	30.2 b	32.1 b	33.3 	34.0 b
TOTAL,Y_GE15,CFAM,THS,CH	94.8 	91.4 	89.2 	91.7 	94.4 	90.0 	91.9 	85.0 b	93.3 	83.0 
TOTAL,Y_GE15,CFAM,THS,CY	3.1 	4.6 	4.7 	6.7 	6.0 	6.8 	7.5 	8.2 	9.1 b	7.1 
TOTAL,Y_GE15,CFAM,THS,CZ	24.7 	27.1 	30.4 	29.5 	46.8 	28.1 	25.7 b	29.5 	29.5 	31.5 
TOTAL,Y_GE15,CFAM,THS,DE	150.8 	157.3 	159.9 	176.2 	188.6 	211.3 	230.2 b	216.8 b	244.3 	349.3 
TOTAL,Y_GE15,CFAM,THS,DK	11.1 b	22.0 b	8.3 	5.6 	4.7 	6.9 	7.0 	7.8 	10.8 	11.6 
TOTAL,Y_GE15,CFAM,THS,EA17	974.9 	1033.4 	1079.2 	1149.8 	1173.4 	1238.5 	1369.2 	1446.5 	1522.6 	1699.4 
TOTAL,Y_GE15,CFAM,THS,EA18	981.3 	1040.9 	1086.6 	1156.9 	1180.9 	1246.5 	1378.8 	1458.5 	1536.5 	1713.5 
TOTAL,Y_GE15,CFAM,THS,EA19	993.2 	1053.5 	1101.9 	1173.5 	1196.0 	1263.2 	1396.3 	1478.6 	1558.0 	1734.2 
TOTAL,Y_GE15,CFAM,THS,EE	1.4 u	: u	: u	1.3 u	1.6 u	1.9 u	1.6 u	: u	: u	: u
TOTAL,Y_GE15,CFAM,THS,EL	147.4 	143.7 	157.9 	166.1 	171.8 	185.3 	221.7 	248.9 	266.1 b	271.1 
TOTAL,Y_GE15,CFAM,THS,ES	85.8 	87.7 	100.4 	102.8 	114.6 	122.9 	137.8 	152.7 	173.3 b	209.8 
TOTAL,Y_GE15,CFAM,THS,EU15	1081.9 	1155.5 	1154.8 	1217.3 	1245.1 	1316.2 	1437.5 	1499.6 	1562.8 	1769.2 
TOTAL,Y_GE15,CFAM,THS,EU27	2332.2 	2408.1 	2577.0 	2853.7 	2920.0 	3052.3 	3216.1 	3361.1 	3481.2 	3692.8 
TOTAL,Y_GE15,CFAM,THS,EU28	2353.6 	2430.6 	2607.6 	2877.0 	2944.6 	3089.0 	3261.4 	3405.4 	3522.8 	3731.3 
TOTAL,Y_GE15,CFAM,THS,FI	10.4 	12.9 	11.3 	12.0 	11.2 	12.4 	11.7 	13.6 	13.3 	12.9 b
TOTAL,Y_GE15,CFAM,THS,FR	91.0 	106.2 	101.3 	114.3 b	113.1 	121.3 	133.4 	142.0 	158.8 	158.8 
TOTAL,Y_GE15,CFAM,THS,HR	21.5 	22.5 	30.6 	23.3 b	24.5 	36.8 	45.3 	44.3 	41.6 	38.5 
TOTAL,Y_GE15,CFAM,THS,HU	12.6 	13.1 	11.4 	13.1 	13.3 	14.8 	15.7 	12.4 	15.3 	13.3 
TOTAL,Y_GE15,CFAM,THS,IE	13.7 b	17.2 	16.2 	15.1 	16.7 	16.5 	13.2 	16.9 	18.4 	17.0 
TOTAL,Y_GE15,CFAM,THS,IS	: u	: c	: 	: c	: c	: u	: c	: c	: 	: c
TOTAL,Y_GE15,CFAM,THS,IT	293.7 	309.8 	306.8 	309.5 	315.6 	327.2 	357.5 	365.6 	355.9 	395.7 
TOTAL,Y_GE15,CFAM,THS,LT	11.9 	12.6 	15.3 	16.6 	15.1 	16.7 	17.5 	20.1 	21.4 	20.8 u
