duration,unit,partner,geo,time\isced11	TOTAL 	ED0-2 	ED3_4 	ED5-8 
N_GE4,NR,WORLD,PT,2016	2638713 	: 	: 	: 
N_GE4,NR,WORLD,PT,2017	2671181 	: 	: 	: 
N_GE4,NR,WORLD,RO,2012	1819627 	: 	: 	: 
N_GE4,NR,WORLD,RO,2013	1795490 	: 	: 	: 
N_GE4,NR,WORLD,RO,2014	1744979 	: 	: 	: 
N_GE4,NR,WORLD,RO,2015	1770499 	: 	: 	: 
N_GE4,NR,WORLD,RO,2016	1593251 	: 	: 	: 
N_GE4,NR,WORLD,RO,2017	1675556 	: 	: 	: 
N_GE4,NR,WORLD,SE,2012	6325505 	: 	: 	: 
N_GE4,NR,WORLD,SE,2014	3876810 	: 	: 	: 
N_GE4,NR,WORLD,SE,2015	4322947 	: 	: 	: 
N_GE4,NR,WORLD,SE,2016	4016154 	: 	: 	: 
N_GE4,NR,WORLD,SE,2017	4944682 	: 	: 	: 
N_GE4,NR,WORLD,SI,2012	915345 	121013 	521783 	272550 
N_GE4,NR,WORLD,SI,2013	872572 e	120603 e	477067 e	274902 e
N_GE4,NR,WORLD,SI,2014	912147 e	130817 e	492329 e	289002 e
N_GE4,NR,WORLD,SI,2015	919567 	175348 u	481911 	262307 
N_GE4,NR,WORLD,SI,2016	941055 	166034 	503510 	271511 
N_GE4,NR,WORLD,SI,2017	976535 	: 	: 	: 
N_GE4,NR,WORLD,SK,2012	2033873 	: 	: 	: 
N_GE4,NR,WORLD,SK,2013	1837799 b	: 	: 	: 
N_GE4,NR,WORLD,SK,2014	1790591 	: 	: 	: 
N_GE4,NR,WORLD,SK,2015	2138264 	: 	: 	: 
N_GE4,NR,WORLD,SK,2016	2199626 	: 	: 	: 
N_GE4,NR,WORLD,SK,2017	2237996 	: 	: 	: 
N_GE4,NR,WORLD,UK,2012	29554000 	: 	: 	: 
N_GE4,NR,WORLD,UK,2013	28285000 	: 	: 	: 
N_GE4,NR,WORLD,UK,2014	23182200 	: 	: 	: 
N_GE4,NR,WORLD,UK,2015	24150900 	: 	: 	: 
N_GE4,NR,WORLD,UK,2016	23526890 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2012	9.79 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2013	8.3 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2014	8.82 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2015	8.55 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2016	8.71 	: 	: 	: 
N_GE4,PC_POP,DOM,AT,2017	8.74 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2012	3.76 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2013	2.88 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2014	2.09 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2015	2.36 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2016	2.04 	: 	: 	: 
N_GE4,PC_POP,DOM,BE,2017	2.85 b	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2012	9.15 b	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2013	11.95 	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2014	14.82 	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2015	17.95 	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2016	17.44 	: 	: 	: 
N_GE4,PC_POP,DOM,BG,2017	21.28 	: 	: 	: 
N_GE4,PC_POP,DOM,CH,2012	9.94 	: 	: 	: 
N_GE4,PC_POP,DOM,CH,2013	8.53 	: 	: 	: 
N_GE4,PC_POP,DOM,CH,2014	8.55 	: 	: 	: 
N_GE4,PC_POP,DOM,CH,2015	7.4 	: 	: 	: 
N_GE4,PC_POP,DOM,CH,2016	7.74 	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2012	8.12 e	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2013	7.05 e	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2014	10.52 e	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2015	16.01 e	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2016	12.63 e	: 	: 	: 
N_GE4,PC_POP,DOM,CY,2017	12.73 e	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2012	23.09 	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2013	24.48 	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2014	29.8 	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2015	25.77 	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2016	26.86 	: 	: 	: 
N_GE4,PC_POP,DOM,CZ,2017	26.61 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2012	16.05 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2013	15.67 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2014	16.19 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2015	15.98 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2016	14.73 	: 	: 	: 
N_GE4,PC_POP,DOM,DE,2017	13.3 	: 	: 	: 
N_GE4,PC_POP,DOM,DK,2012	16.59 	: 	: 	: 
N_GE4,PC_POP,DOM,DK,2013	19.08 	: 	: 	: 
N_GE4,PC_POP,DOM,DK,2014	20.34 	: 	: 	: 
N_GE4,PC_POP,DOM,DK,2015	19.36 	: 	: 	: 
N_GE4,PC_POP,DOM,DK,2016	19.25 	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2012	10.54 b	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2013	9.97 	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2014	10.84 	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2015	9.39 	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2016	11.03 	: 	: 	: 
N_GE4,PC_POP,DOM,EE,2017	11.56 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2012	25.13 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2013	23.38 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2014	28.15 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2015	25.4 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2016	24.47 	: 	: 	: 
N_GE4,PC_POP,DOM,EL,2017	28.48 	: 	: 	: 
N_GE4,PC_POP,DOM,ES,2012	28.59 	22.9 	32.2 	39.58 
N_GE4,PC_POP,DOM,ES,2013	29.92 	24.09 	33.46 	40.63 
N_GE4,PC_POP,DOM,ES,2014	28.92 	23.02 	32.17 	40.17 
N_GE4,PC_POP,DOM,ES,2015	32.18 b	26.1 b	35.85 b	41.22 b
N_GE4,PC_POP,DOM,ES,2016	33.56 	27.63 	37.75 	41.87 
N_GE4,PC_POP,DOM,ES,2017	32.1 	26.54 	34.41 	40.79 
N_GE4,PC_POP,DOM,FI,2012	29.7 b	27.11 b	33.37 b	27.84 b
N_GE4,PC_POP,DOM,FI,2013	28.77 	29.34 	28.77 	28.33 
N_GE4,PC_POP,DOM,FI,2014	29.82 	27.56 	32.35 	28.6 
N_GE4,PC_POP,DOM,FI,2015	30.05 	25.71 	33.16 	29.66 
N_GE4,PC_POP,DOM,FI,2016	28.26 	26.69 	30.43 	26.78 
N_GE4,PC_POP,DOM,FI,2017	26.73 	23.47 	28.2 	27.1 
N_GE4,PC_POP,DOM,FR,2012	44.75 	: 	: 	: 
N_GE4,PC_POP,DOM,FR,2013	43.92 	: 	: 	: 
N_GE4,PC_POP,DOM,FR,2014	43.02 	: 	: 	: 
N_GE4,PC_POP,DOM,FR,2015	43.06 	: 	: 	: 
N_GE4,PC_POP,DOM,FR,2016	41.18 	: 	: 	: 
N_GE4,PC_POP,DOM,FR,2017	36.04 	: 	: 	: 
N_GE4,PC_POP,DOM,HR,2012	21.3 	12.05 	24.56 	31.21 
N_GE4,PC_POP,DOM,HR,2013	18.76 	11.82 	19.86 	26.45 
N_GE4,PC_POP,DOM,HR,2014	22.32 	: 	: 	: 
N_GE4,PC_POP,DOM,HR,2015	20.9 b	: b	: b	: b
N_GE4,PC_POP,DOM,HR,2016	22.6 	: 	: 	: 
N_GE4,PC_POP,DOM,HR,2017	21.45 	: 	: 	: 
N_GE4,PC_POP,DOM,HU,2012	19.33 b	: 	: 	: 
N_GE4,PC_POP,DOM,HU,2013	19.66 	: 	: 	: 
N_GE4,PC_POP,DOM,HU,2014	19.47 	: 	: 	: 
N_GE4,PC_POP,DOM,HU,2015	18.54 	: 	: 	: 
N_GE4,PC_POP,DOM,HU,2016	18.47 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2012	8.52 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2013	8.97 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2014	9 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2015	8.94 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2016	7.87 	: 	: 	: 
N_GE4,PC_POP,DOM,IE,2017	8.47 	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2012	27.67 	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2013	23.84 	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2014	21.59 b	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2015	23.66 	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2016	21.59 	: 	: 	: 
N_GE4,PC_POP,DOM,IT,2017	21.79 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2012	4.8 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2013	5.43 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2014	6.07 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2015	6.17 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2016	5.36 	: 	: 	: 
N_GE4,PC_POP,DOM,LT,2017	5.1 	: 	: 	: 
N_GE4,PC_POP,DOM,LU,2012	0.43 	: 	: 	: 
N_GE4,PC_POP,DOM,LU,2013	0.21 	1.01 e	0 u	0 u
N_GE4,PC_POP,DOM,LU,2014	0.8 	1.12 e	1.4 e	0 u
N_GE4,PC_POP,DOM,LU,2015	: c	: 	: 	: 
N_GE4,PC_POP,DOM,LU,2016	: c	: 	: 	: 
N_GE4,PC_POP,DOM,LV,2012	8.33 	: 	: 	: 
N_GE4,PC_POP,DOM,LV,2013	7.05 	: 	: 	: 
N_GE4,PC_POP,DOM,LV,2014	5.31 	: 	: 	: 
N_GE4,PC_POP,DOM,LV,2015	6.08 	3.94 	5.68 	8.25 
N_GE4,PC_POP,DOM,LV,2016	6.79 	6.05 	6.17 	8.23 
N_GE4,PC_POP,DOM,LV,2017	6.95 	7.04 	6.4 	8.04 
N_GE4,PC_POP,DOM,ME,2016	: c	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2012	7.3 b	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2013	5.7 	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2014	7.25 	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2015	5.35 	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2016	5.46 	: 	: 	: 
N_GE4,PC_POP,DOM,MT,2017	5.98 	: 	: 	: 
N_GE4,PC_POP,DOM,NL,2012	18.1 b	20.06 b	20.3 b	14.69 b
N_GE4,PC_POP,DOM,NL,2013	17.3 	21.36 	19.47 	12.5 
N_GE4,PC_POP,DOM,NL,2014	16.98 	20.03 	18.27 	13.85 
N_GE4,PC_POP,DOM,NL,2015	16.59 	20.89 	17.76 	12.79 
N_GE4,PC_POP,DOM,NL,2016	16.78 	19.39 	18.61 	13.75 
N_GE4,PC_POP,DOM,NL,2017	15.05 	18.27 	16.1 	10.98 
N_GE4,PC_POP,DOM,NO,2013	13.04 	: 	: 	: 
N_GE4,PC_POP,DOM,NO,2016	15.34 	: 	: 	: 
N_GE4,PC_POP,DOM,NO,2017	15.27 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2012	22.48 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2013	24.85 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2014	22.29 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2015	24.96 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2016	26.27 	: 	: 	: 
N_GE4,PC_POP,DOM,PL,2017	27.02 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2012	15.85 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2013	19.78 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2014	11.29 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2015	11.4 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2016	20.26 	: 	: 	: 
N_GE4,PC_POP,DOM,PT,2017	20.16 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2012	9.14 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2013	8.75 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2014	8.98 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2015	9.15 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2016	8.26 	: 	: 	: 
N_GE4,PC_POP,DOM,RO,2017	8.71 	: 	: 	: 
N_GE4,PC_POP,DOM,SE,2012	37.8 	: 	: 	: 
N_GE4,PC_POP,DOM,SE,2014	10.61 	: 	: 	: 
N_GE4,PC_POP,DOM,SE,2015	10.14 	: 	: 	: 
N_GE4,PC_POP,DOM,SE,2016	10.67 	: 	: 	: 
N_GE4,PC_POP,DOM,SE,2017	12.84 	: 	: 	: 
N_GE4,PC_POP,DOM,SI,2012	8.62 	8.08 	9.34 	7.32 
N_GE4,PC_POP,DOM,SI,2013	7.82 e	6.45 e	8 e	8.76 e
N_GE4,PC_POP,DOM,SI,2014	8.23 e	6.16 e	8.97 e	8.52 e
N_GE4,PC_POP,DOM,SI,2015	7.77 	7.57 u	8.05 	7.33 u
N_GE4,PC_POP,DOM,SI,2016	8.43 	6.15 	9.62 	8.24 
N_GE4,PC_POP,DOM,SI,2017	6.89 	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2012	13.74 	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2013	14.99 b	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2014	13.91 	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2015	15.32 	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2016	17.39 	: 	: 	: 
N_GE4,PC_POP,DOM,SK,2017	16.56 	: 	: 	: 
N_GE4,PC_POP,DOM,UK,2012	20.84 	: 	: 	: 
N_GE4,PC_POP,DOM,UK,2013	18.44 	: 	: 	: 
N_GE4,PC_POP,DOM,UK,2014	15.57 	: 	: 	: 
N_GE4,PC_POP,DOM,UK,2015	15.67 	: 	: 	: 
N_GE4,PC_POP,DOM,UK,2016	15.69 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2012	32.6 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2013	33.06 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2014	30.75 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2015	31.12 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2016	31.88 	: 	: 	: 
N_GE4,PC_POP,DOT,AT,2017	32.55 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2012	10.39 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2013	15.25 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2014	10.99 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2015	14.54 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2016	15.59 	: 	: 	: 
N_GE4,PC_POP,DOT,BE,2017	24.57 b	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2012	0.36 b	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2013	0.53 	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2014	0.7 	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2015	1.17 	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2016	0.53 	: 	: 	: 
N_GE4,PC_POP,DOT,BG,2017	1.82 	: 	: 	: 
N_GE4,PC_POP,DOT,CH,2012	18.39 	: 	: 	: 
N_GE4,PC_POP,DOT,CH,2013	21.29 	: 	: 	: 
N_GE4,PC_POP,DOT,CH,2014	19.49 	: 	: 	: 
N_GE4,PC_POP,DOT,CH,2015	18.71 	: 	: 	: 
N_GE4,PC_POP,DOT,CH,2016	17.87 	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2012	10.75 e	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2013	7.19 e	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2014	21.58 e	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2015	22.14 e	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2016	24.24 e	: 	: 	: 
N_GE4,PC_POP,DOT,CY,2017	22.74 e	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2012	18.63 e	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2013	15.26 	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2014	16.94 	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2015	16.49 	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2016	19.13 	: 	: 	: 
N_GE4,PC_POP,DOT,CZ,2017	19.8 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2012	17.61 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2013	17.31 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2014	18.68 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2015	17.9 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2016	18.01 	: 	: 	: 
N_GE4,PC_POP,DOT,DE,2017	18.94 	: 	: 	: 
N_GE4,PC_POP,DOT,DK,2012	11.75 	: 	: 	: 
N_GE4,PC_POP,DOT,DK,2013	15.53 	: 	: 	: 
N_GE4,PC_POP,DOT,DK,2014	16.69 	: 	: 	: 
N_GE4,PC_POP,DOT,DK,2015	17.38 	: 	: 	: 
N_GE4,PC_POP,DOT,DK,2016	17.27 	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2012	7.4 b	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2013	9.43 	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2014	9.67 	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2015	7.39 	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2016	6.35 u	: 	: 	: 
N_GE4,PC_POP,DOT,EE,2017	11.34 u	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2012	1.09 	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2013	1.39 	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2014	1.68 	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2015	1.7 	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2016	1.37 	: 	: 	: 
N_GE4,PC_POP,DOT,EL,2017	1.82 	: 	: 	: 
N_GE4,PC_POP,DOT,ES,2012	4.03 	1.68 	4.2 	10.64 
N_GE4,PC_POP,DOT,ES,2013	3.85 	1.58 	3.94 	10.03 
N_GE4,PC_POP,DOT,ES,2014	3.79 	1.59 	3.81 	9.85 
N_GE4,PC_POP,DOT,ES,2015	8.43 b	3.55 b	9.52 b	17.07 b
N_GE4,PC_POP,DOT,ES,2016	9.07 	3.69 	9.77 	18.76 
N_GE4,PC_POP,DOT,ES,2017	9.76 	4.1 	10.58 	19.72 
N_GE4,PC_POP,DOT,FI,2012	22.45 b	16.41 b	18.77 b	32.03 b
N_GE4,PC_POP,DOT,FI,2013	24.32 	16.21 	19.99 	36.04 
N_GE4,PC_POP,DOT,FI,2014	21.72 	15.62 	18.76 	30.02 
N_GE4,PC_POP,DOT,FI,2015	25.13 	17.53 	19.97 	35.74 
N_GE4,PC_POP,DOT,FI,2016	25.48 	18.94 	21.12 	34.76 
N_GE4,PC_POP,DOT,FI,2017	23.68 	17.65 	18.6 	32.97 
N_GE4,PC_POP,DOT,FR,2012	14.05 	: 	: 	: 
N_GE4,PC_POP,DOT,FR,2013	14.84 	: 	: 	: 
N_GE4,PC_POP,DOT,FR,2014	15.09 	: 	: 	: 
N_GE4,PC_POP,DOT,FR,2015	14.74 	: 	: 	: 
N_GE4,PC_POP,DOT,FR,2016	14.44 	: 	: 	: 
N_GE4,PC_POP,DOT,FR,2017	14.04 	: 	: 	: 
N_GE4,PC_POP,DOT,HR,2012	4.56 	3 	3.95 	10.93 
N_GE4,PC_POP,DOT,HR,2013	4.88 	2.65 	4.2 	10.92 
N_GE4,PC_POP,DOT,HR,2014	3.87 	: 	: 	: 
N_GE4,PC_POP,DOT,HR,2015	3.33 b	: b	: b	: b
N_GE4,PC_POP,DOT,HR,2016	3.51 	: 	: 	: 
N_GE4,PC_POP,DOT,HR,2017	4.59 	: 	: 	: 
N_GE4,PC_POP,DOT,HU,2012	6.58 b	: 	: 	: 
N_GE4,PC_POP,DOT,HU,2013	6.06 	: 	: 	: 
N_GE4,PC_POP,DOT,HU,2014	5.95 	: 	: 	: 
N_GE4,PC_POP,DOT,HU,2015	5.59 	: 	: 	: 
N_GE4,PC_POP,DOT,HU,2016	6.34 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2012	21.59 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2013	21.73 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2014	22.76 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2015	22.05 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2016	22.8 	: 	: 	: 
N_GE4,PC_POP,DOT,IE,2017	24.78 	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2012	2.66 	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2013	3.04 	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2014	4.43 b	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2015	4.93 	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2016	6.3 	: 	: 	: 
N_GE4,PC_POP,DOT,IT,2017	5.61 	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2012	0.47 u	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2013	0.84 u	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2014	0.85 	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2015	0.88 u	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2016	0.91 u	: 	: 	: 
N_GE4,PC_POP,DOT,LT,2017	0.98 u	: 	: 	: 
N_GE4,PC_POP,DOT,LU,2012	2.56 	: 	: 	: 
N_GE4,PC_POP,DOT,LU,2013	1.82 	2.31 e	1.11 e	2.25 e
N_GE4,PC_POP,DOT,LU,2014	1.79 	2.36 e	1.5 e	1.89 e
N_GE4,PC_POP,DOT,LU,2015	2.9 u	: 	: 	: 
N_GE4,PC_POP,DOT,LU,2016	2.15 u	: 	: 	: 
N_GE4,PC_POP,DOT,LV,2012	3.94 	: 	: 	: 
N_GE4,PC_POP,DOT,LV,2013	2.62 	: 	: 	: 
N_GE4,PC_POP,DOT,LV,2014	5.01 	: 	: 	: 
N_GE4,PC_POP,DOT,LV,2015	5.8 	: c	5.01 	10.11 
N_GE4,PC_POP,DOT,LV,2016	5.48 	2.88 	4.24 	8.9 
N_GE4,PC_POP,DOT,LV,2017	5.2 	2.26 	3.52 	10.46 
N_GE4,PC_POP,DOT,ME,2016	: c	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2012	3.92 	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2013	5.46 	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2014	6.4 	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2015	5.25 	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2016	5.56 	: 	: 	: 
N_GE4,PC_POP,DOT,MT,2017	8.23 	: 	: 	: 
N_GE4,PC_POP,DOT,NL,2012	16.72 b	13.11 b	15.85 b	20.04 b
N_GE4,PC_POP,DOT,NL,2013	15.96 	11.28 	16.36 	18.89 
N_GE4,PC_POP,DOT,NL,2014	14.69 	11.83 	14.35 	16.88 
N_GE4,PC_POP,DOT,NL,2015	15.83 	11.43 	14.83 	19.53 
N_GE4,PC_POP,DOT,NL,2016	16.14 	12.32 	15.39 	18.91 
N_GE4,PC_POP,DOT,NL,2017	16.02 	12.8 	14.54 	20.81 
N_GE4,PC_POP,DOT,NO,2013	34.34 	: 	: 	: 
N_GE4,PC_POP,DOT,NO,2016	33.43 	: 	: 	: 
N_GE4,PC_POP,DOT,NO,2017	33.48 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2012	4.43 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2013	4.77 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2014	5.15 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2015	5.53 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2016	5.53 	: 	: 	: 
N_GE4,PC_POP,DOT,PL,2017	5.61 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2012	2.46 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2013	4.45 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2014	3.25 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2015	3.75 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2016	6.51 	: 	: 	: 
N_GE4,PC_POP,DOT,PT,2017	6.54 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2012	0.03 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2013	0.14 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2014	0.26 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2015	0.29 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2016	0.19 	: 	: 	: 
N_GE4,PC_POP,DOT,RO,2017	0.28 	: 	: 	: 
N_GE4,PC_POP,DOT,SE,2012	4.1 	: 	: 	: 
N_GE4,PC_POP,DOT,SE,2014	20.11 	: 	: 	: 
N_GE4,PC_POP,DOT,SE,2015	24.25 	: 	: 	: 
N_GE4,PC_POP,DOT,SE,2016	19.59 	: 	: 	: 
N_GE4,PC_POP,DOT,SE,2017	24.79 	: 	: 	: 
N_GE4,PC_POP,DOT,SI,2012	6.9 	2.97 	6.73 	11.7 
N_GE4,PC_POP,DOT,SI,2013	5.68 e	2.06 u	5.52 e	9.77 e
N_GE4,PC_POP,DOT,SI,2014	5.73 e	3.43 e	4.63 e	10.63 e
N_GE4,PC_POP,DOT,SI,2015	5.35 	2.79 	4.71 	10.36 
N_GE4,PC_POP,DOT,SI,2016	5.98 	3.43 u	5.24 	10.9 
N_GE4,PC_POP,DOT,SI,2017	6.28 	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2012	2.49 	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2013	3.59 b	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2014	3.23 	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2015	6.72 u	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2016	7.58 	: 	: 	: 
N_GE4,PC_POP,DOT,SK,2017	9.7 	: 	: 	: 
N_GE4,PC_POP,DOT,UK,2012	8.6 	: 	: 	: 
N_GE4,PC_POP,DOT,UK,2013	6.83 	: 	: 	: 
N_GE4,PC_POP,DOT,UK,2014	5.19 	: 	: 	: 
N_GE4,PC_POP,DOT,UK,2015	6.27 	: 	: 	: 
N_GE4,PC_POP,DOT,UK,2016	5.23 	: 	: 	: 
N_GE4,PC_POP,OUT,AT,2012	17.52 	: 	: 	: 
N_GE4,PC_POP,OUT,AT,2013	17.31 	: 	: 	: 
