accommod,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
ESTBL,PCH_PRE,I551-I553,DEG1,EL	1.98 e	-1.53 e	-2.04 e	7.62 e	0.15 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,ES	16.47 	0.99 	3.01 	2.94 	2.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,EU27	11.22 e	5.89 	8.67 	1.74 e	5.59 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,EU28	13.43 e	7.09 	9.37 	2.56 e	6.41 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,FI	9.48 	0.48 	1.45 	-4.17 	5.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,FR	: 	1.04 	2.28 	1.32 	1 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,HR	55.89 	36.91 	30.41 	35.11 	46.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,HU	7.43 	2.85 	3.35 	5.81 	-5.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,IE	: 	0 	-25.33 	-5.81 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,IS	-3.83 	-4.69 	5.49 	15.19 	9 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,IT	23.74 	16.8 	26.22 	4.18 	9.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,LT	23.15 	33.47 	11.97 	18.68 	32.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,LU	-4.11 	0 	1.39 	-1.4 	-1.4 	-1.3 
ESTBL,PCH_PRE,I551-I553,DEG1,LV	: c	: c	: c	-2.48 	5.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,MK	8.2 	7.02 	: 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,MT	18.48 	2.22 	5.88 	-2.3 	7.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,NL	2.56 	2.49 	-0.13 	2.42 	19.3 b	: 
ESTBL,PCH_PRE,I551-I553,DEG1,NO	-3.49 	4.57 	-4.37 	7.01 	10.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,PL	5.42 	6.32 	1.51 	2.45 	-0.8 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,PT	27.48 	20.23 	7.46 	0.53 	27.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,RO	4.16 	-1.19 	11.96 	1.58 	6.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,SE	2.53 	2.44 	0.31 	0.77 	3.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,SI	25.93 u	29.19 u	12.37 u	13.41 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,SK	: c	: c	: c	: c	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG1,UK	: 	-3.76 	1.53 	: 	6.12 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,AT	0.04 	-0.75 	2.03 	-1.3 	0.94 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,BE	4.13 	4.01 	28.47 	4.13 	0.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,BG	13.22 	1.77 	-0.49 	7.8 	7.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,CY	3.98 	-0.99 	-1.46 	-0.48 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,CZ	2.55 	1.94 	0.56 	-10 	-1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,DE	-0.65 	-0.29 	-0.57 	-1.39 	-1.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,DK	0.63 	3.92 	0.66 	0.66 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,EA	31.23 e	2.93 	3.5 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,EE	21.12 	-8.06 	7.06 	14.86 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,EL	3.27 e	-0.49 e	38.38 e	2.76 e	1.46 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,ES	66.98 	0.25 	0.76 	1.29 	0.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,EU27	22.52 e	1.6 	2.56 	0.77 e	0.55 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,EU28	22.32 e	3.02 	3.57 	2.19 e	1.35 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,FI	0.32 	-0.94 	-1.23 	-3.57 	9.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,FR	: 	-0.79 	3.77 	1.05 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,HR	21.02 	13.31 	11.49 	14.88 	8.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,HU	9.77 	1.1 	3.4 	3.74 	113.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,IE	: 	0 	-49.06 	-8.88 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,IS	-0.87 	-9.41 	7.14 	38.37 	9.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,IT	51.09 	5.74 	3.25 	2.47 	0.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,LI	-4.4 	4.6 	1.16 	-3.37 	-3.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,LT	9.71 	12.67 	36.03 	7.89 	9.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,LU	0 	6.56 	0 	-1.6 	-3.1 	-5.9 
ESTBL,PCH_PRE,I551-I553,DEG2,LV	44.05 	8.39 	1.97 	10.14 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,MK	2.67 	1.35 	: 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,MT	17.39 	1.47 	6.25 	-3.03 	8.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,NL	-0.36 	-1.78 	-1.52 	0.29 	38.4 b	: 
ESTBL,PCH_PRE,I551-I553,DEG2,NO	-6.37 	-3.08 	-2.51 	-2.92 	19.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,PL	13.46 	4.66 	0.49 	0.49 	2.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,PT	17.48 	12.58 	1.81 	1.22 	25.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,RO	11.81 	1.58 	10.06 	1.32 	26.8 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,SE	0.85 	-1.13 	-2.65 	-0.45 	3.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,SI	17.09 u	11.15 u	11.88 u	3.19 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,SK	: c	-7.35 	7.17 	: c	-3.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG2,UK	: 	-2.53 	1.41 	: 	-4.64 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,AT	0.75 	-0.84 	-0.72 	0.1 	-0.38 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,BE	-0.13 	-0.13 	109.55 	-1.59 	0.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,BG	-8.38 	6.63 	3.27 	9.54 	9.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,CY	0.98 	0 	-2.12 	1.76 	-1.16 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,CZ	-3.45 	-0.46 	1.49 	-9.13 	-1.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,DE	-0.29 	-1.29 	-0.95 	-1.91 	-2.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,DK	2.32 	1.83 	-0.78 	0.92 	-0.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,EA	-5.15 e	1.36 	0.15 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,EE	-2.4 	5.37 	-2.26 	7.05 	8 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,EL	3.03 e	0.06 e	-3.75 e	2.43 e	0.23 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,ES	-15.15 	0.86 	1.12 	2.84 	1.8 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,EU27	-4.43 e	1.04 	0.36 	-0.1 e	1.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,EU28	-1.47 e	2.64 	1.17 	0.73 e	1.64 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,FI	-0.71 	-2.55 	-1.71 	-1.57 	-2.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,FR	: 	-0.15 	4.92 	3.35 	-2.1 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,HR	13.44 	11.57 	5.88 	5.86 	5.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,HU	-9.2 	2.01 	5.39 	4.38 	-30.2 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,IE	: 	0 	-56.27 	-13.41 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,IS	0.14 	-5.94 	1.65 	24.4 	0 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,IT	-9.3 	3.21 	1.66 	-1.38 	-2 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,LT	5.05 	10.21 	5.29 	11.43 	7.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,LU	-1.36 	-1.01 	-1.33 	-6.5 	-5.8 	-2 
ESTBL,PCH_PRE,I551-I553,DEG3,LV	65.8 	16.48 	8.66 	1.82 	-3.5 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,MK	1.65 	-1.62 	: 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,MT	-43.48 	15 	17.65 	0 	6.3 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,NL	-0.58 	-3.14 	-1.39 	0.99 	34.8 b	: 
ESTBL,PCH_PRE,I551-I553,DEG3,NO	-3.09 	-2 	-6.35 	-5.84 	35.4 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,PL	-7.09 	4.49 	1.96 	1.12 	4.7 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,PT	22.26 	25.82 	-2.74 	4.2 	83.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,RO	12.36 	1.93 	14.01 	4.36 	17.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,SE	0.37 	-0.04 	-2.3 	0.32 	2.6 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,SI	8.94 u	4.18 u	-2.22 u	4.2 	: 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,SK	-1.95 	-4.89 	7.73 	-3.54 	-3.9 	: 
ESTBL,PCH_PRE,I551-I553,DEG3,UK	: 	-2.4 	1.36 	: 	2.5 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,AT	1.29 	1.5 	-0.07 	0 	-0.16 	1.8 
ESTBL,PCH_PRE,I551-I553,TOTAL,BE	4.38 	2.75 	55.48 	2.68 	2.4 	39.4 
ESTBL,PCH_PRE,I551-I553,TOTAL,BG	0.45 	4.03 	1.23 	7.11 	7.1 	18.8 
ESTBL,PCH_PRE,I551-I553,TOTAL,CY	1.4 	-0.38 	-1.75 	0.88 	-0.87 	-2.7 
ESTBL,PCH_PRE,I551-I553,TOTAL,CZ	-1.76 	0.05 	1.66 	-9.6 	-0.9 	31.3 b
ESTBL,PCH_PRE,I551-I553,TOTAL,DE	-0.24 	-0.83 	-0.69 	-1.41 	-1.4 	-1.4 
ESTBL,PCH_PRE,I551-I553,TOTAL,DK	2.73 	2.07 	-0.45 	1.45 	-0.6 	-0.9 
ESTBL,PCH_PRE,I551-I553,TOTAL,EA	7.97 e	3.17 	2.87 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,EE	3.16 	2.61 	-0.14 	7.5 	6.6 	6.9 
ESTBL,PCH_PRE,I551-I553,TOTAL,EL	3.04 e	-0.05 e	0.46 e	2.57 e	0.35 	0.4 e
ESTBL,PCH_PRE,I551-I553,TOTAL,ES	3.73 	0.77 	1.34 	2.58 	1.6 	3 
ESTBL,PCH_PRE,I551-I553,TOTAL,EU27	6.25 e	2.07 	2.39 	0.46 e	1.03 	3.7 e
ESTBL,PCH_PRE,I551-I553,TOTAL,EU28	7.88 e	3.48 	3.11 	1.42 e	1.69 	15.4 e
ESTBL,PCH_PRE,I551-I553,TOTAL,FI	1.1 	-1.72 	-1.14 	-2.43 	1.1 	9 
ESTBL,PCH_PRE,I551-I553,TOTAL,FR	: 	0.01 	3.98 	2.3 	-0.8 	0 
ESTBL,PCH_PRE,I551-I553,TOTAL,HR	18.15 	13.34 	8.44 	9.19 	7.3 	2540.8 b
ESTBL,PCH_PRE,I551-I553,TOTAL,HU	0.47 	1.84 	4.31 	4.4 	-1.7 	40.8 b
ESTBL,PCH_PRE,I551-I553,TOTAL,IE	: 	0 	-52.16 	-11.98 	-7.8 	13.8 b
ESTBL,PCH_PRE,I551-I553,TOTAL,IS	-0.72 	-6.48 	3.39 	25.44 	3.2 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,IT	14.82 	6.41 	5.86 	0.57 	0.2 	2.3 
ESTBL,PCH_PRE,I551-I553,TOTAL,LI	-4.4 	4.6 	1.16 	-3.37 	-3.3 	-37.8 b
ESTBL,PCH_PRE,I551-I553,TOTAL,LT	10.61 	15.83 	12.46 	12.25 	12.2 	204.3 b
ESTBL,PCH_PRE,I551-I553,TOTAL,LU	-1.62 	0.23 	-0.69 	-5 	-4.8 	-2.4 b
ESTBL,PCH_PRE,I551-I553,TOTAL,LV	: c	: c	: c	2.55 	-0.6 	-1.4 b
ESTBL,PCH_PRE,I551-I553,TOTAL,ME	6.32 	: 	: 	: 	: 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,MK	3.74 	1.57 	1.36 	2.56 	2.6 	3.7 
ESTBL,PCH_PRE,I551-I553,TOTAL,MT	10.33 	3.37 	7.23 	-2.35 	7.6 	0.6 
ESTBL,PCH_PRE,I551-I553,TOTAL,NL	0.07 	-1.66 	-1.23 	0.96 	33.2 b	-1.7 
ESTBL,PCH_PRE,I551-I553,TOTAL,NO	-3.62 	-1.6 	-5.62 	-4.45 	30.6 	-3.6 
ESTBL,PCH_PRE,I551-I553,TOTAL,PL	1.64 	4.84 	1.41 	1.13 	3.1 	34.7 
ESTBL,PCH_PRE,I551-I553,TOTAL,PT	22.27 	19.68 	1.63 	2.14 	42.9 	0.1 
ESTBL,PCH_PRE,I551-I553,TOTAL,RO	10.44 	1.14 	12.24 	2.72 	17.9 	2.2 b
ESTBL,PCH_PRE,I551-I553,TOTAL,RS	: 	: 	: 	10.77 	-10.6 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,SE	0.84 	0.07 	-1.99 	0.19 	2.9 	0 
ESTBL,PCH_PRE,I551-I553,TOTAL,SI	13.47 u	8.52 u	3.59 u	4.39 	: 	: 
ESTBL,PCH_PRE,I551-I553,TOTAL,SK	0.62 	: c	: c	-4.14 	-3.6 	14.5 
ESTBL,PCH_PRE,I551-I553,TOTAL,UK	: 	-2.84 	1.43 	: 	0.56 	1.1 b
ESTBL,PCH_PRE,I552,DEG1,AT	21.43 	196.61 	28.96 	10.2 	2.47 	: 
ESTBL,PCH_PRE,I552,DEG1,BE	22.16 	13.83 	46.75 	14.93 	23.5 	: 
ESTBL,PCH_PRE,I552,DEG1,BG	6.32 	3.83 	1.1 	5.85 	7.5 	: 
ESTBL,PCH_PRE,I552,DEG1,CZ	1.13 	0.76 	6.45 	-29.94 	2.3 	: 
ESTBL,PCH_PRE,I552,DEG1,DE	6.04 	-1.04 	8.01 	2.45 	1.8 	: 
ESTBL,PCH_PRE,I552,DEG1,DK	25 	25 	45.45 	-8.33 	-7.7 	: 
ESTBL,PCH_PRE,I552,DEG1,EA	28.37 e	21.07 	29.95 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG1,EE	8.49 	1.92 	4 	3.09 	18.3 	: 
ESTBL,PCH_PRE,I552,DEG1,EL	24.24 e	2.06 e	15.48 e	3.7 e	1.25 	: 
ESTBL,PCH_PRE,I552,DEG1,ES	42.37 	6.93 	10.36 	18.39 	11.4 	: 
ESTBL,PCH_PRE,I552,DEG1,EU27	22.51 e	13.8 	20.87 	4.13 e	10.28 	: 
ESTBL,PCH_PRE,I552,DEG1,EU28	25.93 e	15.77 	21.69 	6.09 e	12.11 	: 
ESTBL,PCH_PRE,I552,DEG1,FI	45 	-4.76 	0 	-8.7 	53.3 	: 
ESTBL,PCH_PRE,I552,DEG1,FR	: 	-0.74 	-0.12 	1.5 	8.7 	: 
ESTBL,PCH_PRE,I552,DEG1,HR	57.1 	37.38 	31.43 	36.68 	49.6 	: 
ESTBL,PCH_PRE,I552,DEG1,HU	10.63 	5.83 	4.35 	15.58 	-0.5 	: 
ESTBL,PCH_PRE,I552,DEG1,IE	: 	0 	-70.81 	-15.91 	: 	: 
ESTBL,PCH_PRE,I552,DEG1,IS	-8.42 	-9.52 	3.96 	24.69 	9.5 	: 
ESTBL,PCH_PRE,I552,DEG1,IT	29.07 	20.98 	35.3 	6 	14.2 	: 
ESTBL,PCH_PRE,I552,DEG1,LT	31.67 	50.75 	21.09 	33.5 	77.6 	: 
ESTBL,PCH_PRE,I552,DEG1,LU	-28.57 	40 	0 	25 	-20 	0 
ESTBL,PCH_PRE,I552,DEG1,LV	35.9 	21.88 	-20 	5.26 	8.6 	: 
ESTBL,PCH_PRE,I552,DEG1,MK	10 	25 	: 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG1,MT	-6.25 	6.67 	7.14 	0 	250 	: 
ESTBL,PCH_PRE,I552,DEG1,NL	0 	0 	0 	0.61 	59.8 b	: 
ESTBL,PCH_PRE,I552,DEG1,NO	-22.22 	0 	-10 	53.85 	225 	: 
ESTBL,PCH_PRE,I552,DEG1,PL	9.96 	7.83 	1.82 	-2.66 	-6 	: 
ESTBL,PCH_PRE,I552,DEG1,PT	84.48 	207.96 	-9.6 	0 	495.2 b	: 
ESTBL,PCH_PRE,I552,DEG1,RO	5.66 	-2.85 	17.37 	-1.1 	8.4 	: 
ESTBL,PCH_PRE,I552,DEG1,SE	-0.92 	-1.8 	-4.31 	0 	4.5 	: 
ESTBL,PCH_PRE,I552,DEG1,SI	35.68 u	49.19 u	16.98 u	24.71 u	: 	: 
ESTBL,PCH_PRE,I552,DEG1,SK	0 	-2.14 	30.84 	-6.96 	-0.9 	: 
ESTBL,PCH_PRE,I552,DEG1,UK	: 	-8.4 	1.23 	: 	3.61 	: 
ESTBL,PCH_PRE,I552,DEG2,AT	2.6 	4.07 	5.58 	0.7 	4.36 	: 
ESTBL,PCH_PRE,I552,DEG2,BE	5.78 	5.67 	47.53 	10.51 	5.1 	: 
ESTBL,PCH_PRE,I552,DEG2,BG	24.15 	12.77 	-2.49 	20.5 	7 	: 
ESTBL,PCH_PRE,I552,DEG2,CZ	-1.16 	0.7 	-0.47 	-18.75 	-0.8 	: 
ESTBL,PCH_PRE,I552,DEG2,DE	0.89 	2.43 	0.14 	-0.16 	-1 	: 
ESTBL,PCH_PRE,I552,DEG2,DK	4.17 	14.29 	0 	0 	0 	: 
ESTBL,PCH_PRE,I552,DEG2,EA	49.73 e	6.38 	6.9 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG2,EE	24.83 	-7.64 	1.29 	22.05 	2.4 	: 
ESTBL,PCH_PRE,I552,DEG2,EL	6.38 e	-0.29 e	103.34 e	0 e	2.44 	: 
ESTBL,PCH_PRE,I552,DEG2,ES	78.44 	1.16 	1.53 	4.14 	1 	: 
ESTBL,PCH_PRE,I552,DEG2,EU27	37.06 e	3.92 	4.99 	2.2 e	-0.38 	: 
ESTBL,PCH_PRE,I552,DEG2,EU28	33.48 e	5.95 	6.33 	4.6 e	1.18 	: 
ESTBL,PCH_PRE,I552,DEG2,FI	-1.85 	-3.57 	-1.75 	0 	39 	: 
ESTBL,PCH_PRE,I552,DEG2,FR	: 	-4.37 	-2.08 	0.37 	4.4 	: 
ESTBL,PCH_PRE,I552,DEG2,HR	21.29 	13.48 	11.65 	15.2 	9.1 	: 
ESTBL,PCH_PRE,I552,DEG2,HU	11.56 	2.64 	3.41 	8.3 	124 	: 
ESTBL,PCH_PRE,I552,DEG2,IE	: 	0 	-89.97 	-15.2 	: 	: 
ESTBL,PCH_PRE,I552,DEG2,IS	-2.61 	-7.26 	3.33 	53.85 	18.2 	: 
ESTBL,PCH_PRE,I552,DEG2,IT	62.97 	8 	4.79 	3.8 	0.5 	: 
ESTBL,PCH_PRE,I552,DEG2,LI	-1.92 	1.96 	13.33 	-13.46 	-1.9 	: 
ESTBL,PCH_PRE,I552,DEG2,LT	3.38 	17.37 	50.37 	8.5 	11.8 	: 
ESTBL,PCH_PRE,I552,DEG2,LU	0 	36.36 	0 	0 	0 	-21.4 
ESTBL,PCH_PRE,I552,DEG2,LV	101.47 	19.3 	-9.52 	16.67 	-1.8 	: 
ESTBL,PCH_PRE,I552,DEG2,MK	3.85 	-1.89 	: 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG2,MT	-33.33 	50 	0 	0 	-33.3 	: 
ESTBL,PCH_PRE,I552,DEG2,NL	0.31 	-4.59 	1.49 	6.89 	55.3 b	: 
ESTBL,PCH_PRE,I552,DEG2,NO	-11.76 	-15 	-1.64 	32.61 	475 	: 
ESTBL,PCH_PRE,I552,DEG2,PL	11.14 	3.68 	-0.15 	-1.63 	4.2 	: 
ESTBL,PCH_PRE,I552,DEG2,PT	59.34 	108.81 	-21.67 	0 	651.9 b	: 
ESTBL,PCH_PRE,I552,DEG2,RO	19.27 	3.88 	13.32 	0.57 	13.7 	: 
ESTBL,PCH_PRE,I552,DEG2,SE	7.75 	-4.8 	-5.57 	2.5 	4.5 	: 
ESTBL,PCH_PRE,I552,DEG2,SI	21.85 u	14.17 u	12.22 u	4.1 u	: 	: 
ESTBL,PCH_PRE,I552,DEG2,SK	11.29 	-10.92 	7.74 	-7.71 	-5.1 	: 
ESTBL,PCH_PRE,I552,DEG2,UK	: 	-3.65 	1.22 	: 	-9.87 	: 
ESTBL,PCH_PRE,I552,DEG3,AT	4.94 	1 	1.58 	3.3 	1 	: 
ESTBL,PCH_PRE,I552,DEG3,BE	0.29 	0.84 	196.09 	1.16 	3.9 	: 
ESTBL,PCH_PRE,I552,DEG3,BG	-1.56 	18.62 	5.11 	9.25 	11.1 	: 
ESTBL,PCH_PRE,I552,DEG3,CZ	-5.62 	-1.22 	-1.31 	-12.76 	-1.5 	: 
ESTBL,PCH_PRE,I552,DEG3,DE	0.85 	0.11 	-0.51 	-0.8 	-2.1 	: 
ESTBL,PCH_PRE,I552,DEG3,DK	0.69 	5.07 	0.73 	-2.84 	-1.4 	: 
ESTBL,PCH_PRE,I552,DEG3,EA	-3.92 e	2.77 	0.05 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG3,EE	-2.28 	6.47 	-1.59 	8.96 	7.8 	: 
ESTBL,PCH_PRE,I552,DEG3,EL	5 e	0.54 e	-5.44 e	1.81 e	0.32 	: 
ESTBL,PCH_PRE,I552,DEG3,ES	-8.29 	1.91 	1.28 	4.29 	2.6 	: 
ESTBL,PCH_PRE,I552,DEG3,EU27	-3.36 e	2.26 	0.29 	-0.26 e	1.74 	: 
ESTBL,PCH_PRE,I552,DEG3,EU28	0.65 e	4.34 	1.48 	0.98 e	2.36 	: 
ESTBL,PCH_PRE,I552,DEG3,FI	-1.37 	-3.31 	0 	3.42 	2.1 	: 
ESTBL,PCH_PRE,I552,DEG3,FR	: 	-3.14 	-1.89 	0.35 	1.1 	: 
ESTBL,PCH_PRE,I552,DEG3,HR	13.6 	11.66 	5.9 	5.92 	5.4 	: 
ESTBL,PCH_PRE,I552,DEG3,HU	-5.54 	3.77 	7.93 	5.13 	-25.6 	: 
ESTBL,PCH_PRE,I552,DEG3,IE	: 	0 	-81.88 	-18.28 	: 	: 
ESTBL,PCH_PRE,I552,DEG3,IS	-1.32 	-8.73 	2.79 	26.67 	25 	: 
ESTBL,PCH_PRE,I552,DEG3,IT	-8.23 	4.06 	2.12 	-1.95 	-2 	: 
ESTBL,PCH_PRE,I552,DEG3,LT	9.17 	10.77 	6.13 	13.38 	7.5 	: 
ESTBL,PCH_PRE,I552,DEG3,LU	2.22 	0 	-1.1 	-14.2 	-8.6 	0.9 
ESTBL,PCH_PRE,I552,DEG3,LV	101.6 	19.62 	20.11 	-1.69 	-4.3 	: 
ESTBL,PCH_PRE,I552,DEG3,MK	2.56 	-6.4 	: 	: 	: 	: 
ESTBL,PCH_PRE,I552,DEG3,MT	200 	: 	-100 	0 	0 	: 
ESTBL,PCH_PRE,I552,DEG3,NL	2.57 	-3.65 	1.56 	9.67 	48.9 b	: 
ESTBL,PCH_PRE,I552,DEG3,NO	-3.45 	-4.93 	-6.42 	-4.28 	162.5 	: 
ESTBL,PCH_PRE,I552,DEG3,PL	-5.95 	3.82 	1.54 	0.11 	5.3 	: 
ESTBL,PCH_PRE,I552,DEG3,PT	37.98 	59.7 	0.38 	0 	1590.3 b	: 
ESTBL,PCH_PRE,I552,DEG3,RO	14.78 	2.42 	16.5 	5.12 	5.5 	: 
ESTBL,PCH_PRE,I552,DEG3,SE	1.79 	-0.68 	-3.05 	2.72 	3.7 	: 
ESTBL,PCH_PRE,I552,DEG3,SI	11.47 u	4.83 u	-3.59 u	4.96 u	: 	: 
ESTBL,PCH_PRE,I552,DEG3,SK	-2.05 	-8.35 	6.78 	-4.21 	-5.5 	: 
ESTBL,PCH_PRE,I552,DEG3,UK	: 	-2.76 	1.22 	: 	3.79 	: 
ESTBL,PCH_PRE,I552,TOTAL,AT	6.21 	7.83 	2.71 	3.2 	1.38 	4.4 b
ESTBL,PCH_PRE,I552,TOTAL,BE	5.72 	4.41 	98.24 	7.93 	7.7 	184.7 b
ESTBL,PCH_PRE,I552,TOTAL,BG	5.59 	14.6 	2.53 	11.12 	9.5 	82.3 b
ESTBL,PCH_PRE,I552,TOTAL,CY	: 	: 	: 	: 	: 	-100 b
ESTBL,PCH_PRE,I552,TOTAL,CZ	-4.21 	-0.72 	-0.45 	-15.68 	-0.9 	24.8 b
ESTBL,PCH_PRE,I552,TOTAL,DE	1.14 	0.78 	-0.09 	-0.46 	-1.5 	-1.6 b
ESTBL,PCH_PRE,I552,TOTAL,DK	3.7 	8 	3.55 	-2.87 	-1.7 	-2.2 b
ESTBL,PCH_PRE,I552,TOTAL,EA	13.63 e	5.99 	4.75 	: 	: 	: 
ESTBL,PCH_PRE,I552,TOTAL,EE	2.59 	3.79 	-0.59 	10.15 	8 	31.5 b
ESTBL,PCH_PRE,I552,TOTAL,EL	5.24 e	0.45 e	0.71 e	1.71 e	0.44 	0.6 be
ESTBL,PCH_PRE,I552,TOTAL,ES	6.13 	2.07 	1.75 	4.87 	2.7 	4.5 b
ESTBL,PCH_PRE,I552,TOTAL,EU27	11.22 e	4.31 	3.98 	0.87 e	1.2 	: 
ESTBL,PCH_PRE,I552,TOTAL,EU28	12.77 e	6.16 	4.87 	2.42 e	2.28 	: 
ESTBL,PCH_PRE,I552,TOTAL,FI	1.09 	-3.43 	-0.26 	2.15 	8.8 	46.8 b
ESTBL,PCH_PRE,I552,TOTAL,FR	: 	-2.87 	-1.54 	0.61 	3.4 	-0.1 b
ESTBL,PCH_PRE,I552,TOTAL,HR	18.4 	13.46 	8.53 	9.34 	7.4 	5080.7 b
ESTBL,PCH_PRE,I552,TOTAL,HU	1.92 	3.67 	6 	7.4 	-1.4 	135.6 b
ESTBL,PCH_PRE,I552,TOTAL,IE	: 	0 	-82.59 	-17.72 	-2.9 	: 
ESTBL,PCH_PRE,I552,TOTAL,IS	-2.92 	-8.56 	3.13 	31.4 	20.3 	: 
