unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PROF,N_GE1,WORLD,Q2,RO	49221.64 	32982.55 	45531.68 	40427.37 	39162.06 	: 
THS_EUR,PROF,N_GE1,WORLD,Q3,EA	: 	: 	: 	: 	407019.52 e	15039.44 e
THS_EUR,PROF,N_GE1,WORLD,Q3,EE	46114.65 	86996.95 	72566.55 	76842.33 	27473.51 	15037.59 
THS_EUR,PROF,N_GE1,WORLD,Q3,EU27	: 	: 	: 	: 	423061.86 e	15319.59 e
THS_EUR,PROF,N_GE1,WORLD,Q3,EU28	: 	: 	: 	: 	423003.61 e	15317.18 e
THS_EUR,PROF,N_GE1,WORLD,Q3,NL	735811.39 	569335.12 	440455.51 	392159.36 	379496.07 	: 
THS_EUR,PROF,N_GE1,WORLD,Q3,RO	25362.69 	18914.19 	15746.44 	12753 	9243.53 	: 
THS_EUR,PROF,N_GE1,WORLD,Q4,EA	: 	: 	: 	: 	1018377.86 e	76428.04 e
THS_EUR,PROF,N_GE1,WORLD,Q4,EE	206648.68 	209797.76 	152804.58 	138973.07 	85261.65 	76418.64 
THS_EUR,PROF,N_GE1,WORLD,Q4,EU27	: 	: 	: 	: 	1036036.37 e	77851.74 e
THS_EUR,PROF,N_GE1,WORLD,Q4,EU28	: 	: 	: 	: 	1035893.74 e	77839.46 e
THS_EUR,PROF,N_GE1,WORLD,Q4,NL	1620775.74 	911390.26 	668268.47 	698100.35 	932991.25 	: 
THS_EUR,PROF,N_GE1,WORLD,Q4,RO	: c	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,AT	2349710.49 	2611857.34 	2540226.38 	2798718.94 	2683866.13 	2399998.64 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,BE	1119559.15 b	1269967.51 	846243.28 	751605.85 	1182623.89 	1353978.29 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,BG	58540.5 	49473.79 	39271.73 	36544.71 	44750.64 	41755.2 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,CH	: 	1421886.6 	1763291.31 	942140.71 	1570007.71 	2080547.97 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,CY	312838.46 	252225.49 	230841.3 	245777.82 	220974.92 	215324.96 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,CZ	367221.9 	296868.69 	297063.15 	259857.7 	336922.98 	380222.94 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,DE	25660340.49 	25514177.5 	24665878.67 	23029992.51 	27856187.83 	30334838.79 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,DK	: 	1260945.62 	1902686.75 	1668834.99 b	1630394.1 b	2182220.34 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	53815818.45 e	58325357.41 e
THS_EUR,PROF,N_GE1,WORLD,TOTAL,EE	308112.19 	336096.47 	265342.24 	272988.29 	150835.83 	111938.86 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,EL	: 	163705.11 	139351.65 	152239.9 	197704.82 	100266.48 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,ES	4210688.98 	4574514.36 	2703631.76 b	2005649.07 	2483468.12 	2670240.38 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	: 	69221674.73 e	76036431.89 e
THS_EUR,PROF,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	: 	69785054.41 e	76466424.91 e
THS_EUR,PROF,N_GE1,WORLD,TOTAL,FI	3131296.27 	3201000.71 	2977338.39 	2867111.78 	2994163.92 	3688752.59 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,FR	10292400.57 	7696979.06 	7919894.53 	9410683.08 	9813090.94 	9415252.9 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,HR	500502.84 	367601.84 	607416.51 	592866.76 	563712.74 	433920.1 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,HU	305027.31 	321009.9 	311318.69 	239450.05 	224084.18 	243313.56 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,IE	1026271.22 	1177003.17 	948543.19 	832050.59 	808370.61 	646182.13 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,IT	2915992.73 	2603838.13 	2949663.2 	2299156.18 b	2556875.01 	4912622.1 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,LT	244286.61 	229018.9 	210702.77 	194371.55 	186518.66 	162274.13 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,LU	: 	220116.54 	248225.12 	311420.74 	286657.37 	250846.26 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,LV	: 	99138.1 	96315.45 	68904.44 	133093.56 	110539.62 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,MT	91571.68 	61016.5 	78838.17 	63804.12 b	70720.94 	65885.48 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,NL	2929899.18 	1628092.43 	1287779.87 	1361448.11 	1505917.87 	1337843.85 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,NO	3606008.16 	3490513.15 	3222604.87 	3391242.69 	2569834.35 	: 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,PL	1041318.79 	855611.96 	819070.76 	813698.86 b	1870988.5 	3068738.34 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,PT	317786.66 	353702.11 	336262.23 	304154 	177107.14 	165127.57 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,RO	104310.21 	75435.3 	96724.03 	75420.13 	80367.58 	67018.22 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,SE	: 	2347447.64 	1997984.34 	2049875.47 	: 	: 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,SI	306733.29 	289016.61 	282266.36 	271168.87 	233101.44 	270074.54 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,SK	432773.7 	371073.15 u	402112.55 	333546.51 u	348157.28 b	275480.37 
THS_EUR,PROF,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	9988635.25 	: u
THS_EUR,PROF,N_GE1,WORLD,UNK,AT	2349710.49 	2611857.34 	2540226.38 	2798718.94 	2683866.13 	2399998.64 
THS_EUR,PROF,N_GE1,WORLD,UNK,BE	1119559.15 b	1269967.51 	846243.28 	751605.85 	1182623.89 	1353978.29 
THS_EUR,PROF,N_GE1,WORLD,UNK,BG	58540.5 	49473.79 	39271.73 	36544.71 	44750.64 	41755.2 
THS_EUR,PROF,N_GE1,WORLD,UNK,CH	: 	1421886.6 	1763291.31 	942140.71 	1570007.71 	2080547.97 
THS_EUR,PROF,N_GE1,WORLD,UNK,CY	312838.46 	252225.49 	230841.3 	245777.82 	220974.92 	215324.96 
THS_EUR,PROF,N_GE1,WORLD,UNK,CZ	367221.9 	296868.69 	297063.15 	259857.7 	336922.98 	380222.94 
THS_EUR,PROF,N_GE1,WORLD,UNK,DE	25660340.49 	25514177.5 	24665878.67 	23029992.51 	27856187.83 	30334838.79 
THS_EUR,PROF,N_GE1,WORLD,UNK,DK	: 	1260945.62 	1902686.75 	1668834.99 b	1630394.1 b	2182220.34 
THS_EUR,PROF,N_GE1,WORLD,UNK,EA	: 	: 	: 	: 	52158861.44 e	58213404.79 e
THS_EUR,PROF,N_GE1,WORLD,UNK,EL	: 	163705.11 	139351.65 	152239.9 	197704.82 	100266.48 
THS_EUR,PROF,N_GE1,WORLD,UNK,ES	4210688.98 	4574514.36 	2703631.76 b	2005649.07 	2483468.12 	2670240.38 
THS_EUR,PROF,N_GE1,WORLD,UNK,EU27	: 	: 	: 	: 	67455969.28 e	75922393.81 e
THS_EUR,PROF,N_GE1,WORLD,UNK,EU28	: 	: 	: 	: 	68019592.05 e	76352404.82 e
THS_EUR,PROF,N_GE1,WORLD,UNK,FI	3131296.27 	3201000.71 	2977338.39 	2867111.78 	2994163.92 	3688752.59 
THS_EUR,PROF,N_GE1,WORLD,UNK,FR	10292400.57 	7696979.06 	7919894.53 	9410683.08 	9813090.94 	9415252.9 
THS_EUR,PROF,N_GE1,WORLD,UNK,HR	500502.84 	367601.84 	607416.51 	592866.76 	563712.74 	433920.1 
THS_EUR,PROF,N_GE1,WORLD,UNK,HU	305027.31 	321009.9 	311318.69 	239450.05 	224084.18 	243313.56 
THS_EUR,PROF,N_GE1,WORLD,UNK,IE	1026271.22 	1177003.17 	948543.19 	832050.59 	808370.61 	646182.13 
THS_EUR,PROF,N_GE1,WORLD,UNK,IT	2915992.73 	2603838.13 	2949663.2 	2299156.18 b	2556875.01 	4912622.1 
THS_EUR,PROF,N_GE1,WORLD,UNK,LT	244286.61 	229018.9 	210702.77 	194371.55 	186518.66 	162274.13 
THS_EUR,PROF,N_GE1,WORLD,UNK,LU	: 	220116.54 	248225.12 	311420.74 	286657.37 	250846.26 
THS_EUR,PROF,N_GE1,WORLD,UNK,LV	: 	99138.1 	96315.45 	68904.44 	133093.56 	110539.62 
THS_EUR,PROF,N_GE1,WORLD,UNK,MT	91571.68 	61016.5 	78838.17 	63804.12 b	70720.94 	65885.48 
THS_EUR,PROF,N_GE1,WORLD,UNK,NL	: 	: 	: 	: 	: 	1337843.85 
THS_EUR,PROF,N_GE1,WORLD,UNK,NO	3606008.16 	3490513.15 	3222604.87 	3391242.69 	2569834.35 	: 
THS_EUR,PROF,N_GE1,WORLD,UNK,PL	1041318.79 	855611.96 	819070.76 	813698.86 b	1870988.5 	3068738.34 
THS_EUR,PROF,N_GE1,WORLD,UNK,PT	317786.66 	353702.11 	336262.23 	304154 	177107.14 	165127.57 
THS_EUR,PROF,N_GE1,WORLD,UNK,RO	: 	: 	: 	: 	: 	67018.22 
THS_EUR,PROF,N_GE1,WORLD,UNK,SE	: 	2347447.64 	1997984.34 	2049875.47 	: 	: 
THS_EUR,PROF,N_GE1,WORLD,UNK,SI	306733.29 	289016.61 	282266.36 	271168.87 	233101.44 	270074.54 
THS_EUR,PROF,N_GE1,WORLD,UNK,SK	432773.7 	371073.15 u	402112.55 	333546.51 u	348157.28 b	275480.37 
THS_EUR,PROF,N_GE1,WORLD,UNK,UK	: 	: 	: 	: 	9988635.25 	: u
THS_EUR,PROF,N_GE4,DOM,Q1,EA	: 	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q1,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q1,EU27	: 	: 	: 	: 	34349.01 e	: u
THS_EUR,PROF,N_GE4,DOM,Q1,EU28	: 	: 	: 	: 	34344.28 e	: u
THS_EUR,PROF,N_GE4,DOM,Q1,NL	: c	: u	: u	: 	: u	: 
THS_EUR,PROF,N_GE4,DOM,Q1,RO	18184.3 	18462.29 	30923.12 	18404.4 	27356.98 	: 
THS_EUR,PROF,N_GE4,DOM,Q2,EA	: 	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q2,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q2,EU27	: 	: 	: 	: 	43811.65 e	: u
THS_EUR,PROF,N_GE4,DOM,Q2,EU28	: 	: 	: 	: 	43805.62 e	: u
THS_EUR,PROF,N_GE4,DOM,Q2,NL	: c	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,DOM,Q2,RO	43273.54 	28971.94 	41607.44 	37381.69 	37034.36 	: 
THS_EUR,PROF,N_GE4,DOM,Q3,EA	: 	: 	: 	: 	12211.12 e	: u
THS_EUR,PROF,N_GE4,DOM,Q3,EE	: c	: u	4250.98 u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q3,EU27	: 	: 	: 	: 	20881.07 e	: u
THS_EUR,PROF,N_GE4,DOM,Q3,EU28	: 	: 	: 	: 	20878.2 e	: u
THS_EUR,PROF,N_GE4,DOM,Q3,NL	: c	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,DOM,Q3,RO	23681.9 	15790.29 	12512.85 	10778.58 	8333.41 	: 
THS_EUR,PROF,N_GE4,DOM,Q4,EA	: 	: 	: 	: 	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q4,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,Q4,EU27	: 	: 	: 	: 	7150.92 u	: u
THS_EUR,PROF,N_GE4,DOM,Q4,EU28	: 	: 	: 	: 	7149.93 u	: u
THS_EUR,PROF,N_GE4,DOM,Q4,NL	26929.05 u	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,DOM,Q4,RO	: c	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,DOM,TOTAL,AT	202239.02 	215689.45 	167128.14 	140802.81 	94959.85 	111739.97 
THS_EUR,PROF,N_GE4,DOM,TOTAL,BE	: u	3840.52 	12054.97 u	: u	: u	21673.04 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,BG	: c	8394.62 u	: u	: u	6235.32 u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,CH	: 	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,CY	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,CZ	33463.13 u	25468.45 u	19771.08 u	20499.83 u	29085.58 	20813.28 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,DE	2921333.92 	3711055.09 	5395002.86 	3970867.94 	3820238.66 	3290193.21 
THS_EUR,PROF,N_GE4,DOM,TOTAL,DK	: 	93780.55 	138088.2 	: u	37333.83 bu	44323.74 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	8020068.61 e	8020503.71 e
THS_EUR,PROF,N_GE4,DOM,TOTAL,EE	9494.8 u	14393.53 u	7941.99 u	6441.28 u	2142.61 u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,EL	: 	52568.9 	38162.86 	50184.56 	45122.24 	29954.87 
THS_EUR,PROF,N_GE4,DOM,TOTAL,ES	765208.46 	946880.8 	513118.43 b	625026.33 	843349.91 	1124766.46 
THS_EUR,PROF,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	9891123.38 e	10635140.77 e
THS_EUR,PROF,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	9946361.33 e	10680647.32 e
THS_EUR,PROF,N_GE4,DOM,TOTAL,FI	204748.33 	248009.43 	182639.17 	156362.26 	158781.17 	213175.68 
THS_EUR,PROF,N_GE4,DOM,TOTAL,FR	2401532.51 	1839505.89 	1933292.01 	2534624.11 	2576666.26 	2465000.37 
THS_EUR,PROF,N_GE4,DOM,TOTAL,HR	96137.77 	45301.11 	64397.55 u	42281.71 	55691.1 	46322.99 
THS_EUR,PROF,N_GE4,DOM,TOTAL,HU	1888.93 u	4990.82 u	2367.67 u	3010.89 u	2995.27 u	18449.51 
THS_EUR,PROF,N_GE4,DOM,TOTAL,IE	24860.13 u	19203.18 u	11469.05 u	22956.02 	7093.14 u	22103.25 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,IT	562454.75 u	386399.29 	454020.62 	300419.37 b	359020.54 	593709.68 
THS_EUR,PROF,N_GE4,DOM,TOTAL,LT	3816.02 	2885.72 	3757.71 	2332.91 	1859.6 	1180.6 
THS_EUR,PROF,N_GE4,DOM,TOTAL,LU	: 	: 	: u	: 	: u	: 
THS_EUR,PROF,N_GE4,DOM,TOTAL,LV	: 	: c	: u	: u	4035.05 u	3007.42 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,MT	: c	: c	: c	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,NL	109245.48 u	77512.42 u	32456.19 u	40035.33 u	28594.62 u	67780.96 u
THS_EUR,PROF,N_GE4,DOM,TOTAL,NO	474130.46 	377754.79 	321695.04 	446200.95 	248800.98 	: 
THS_EUR,PROF,N_GE4,DOM,TOTAL,PL	127898.07 	110635.29 	117040.93 	101850.74 b	233680.09 	513727.99 
THS_EUR,PROF,N_GE4,DOM,TOTAL,PT	43040.33 	53579.51 	53583.28 	43582.53 	32210.94 	25393.97 
THS_EUR,PROF,N_GE4,DOM,TOTAL,RO	89029.79 	64351.63 	85468.8 	67043.8 	73736.32 	63779.77 
THS_EUR,PROF,N_GE4,DOM,TOTAL,SE	: 	238705.78 	209559.27 	273615.24 	: 	: 
THS_EUR,PROF,N_GE4,DOM,TOTAL,SI	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,SK	: 	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	1360911.28 	: u
THS_EUR,PROF,N_GE4,DOM,UNK,AT	202239.02 	215689.45 	167128.14 	140802.81 	94959.85 	111739.97 
THS_EUR,PROF,N_GE4,DOM,UNK,BE	: u	3840.52 	12054.97 u	: u	: u	21673.04 u
THS_EUR,PROF,N_GE4,DOM,UNK,BG	: c	8394.62 u	: u	: u	6235.32 u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,CH	: 	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,CY	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,CZ	33463.13 u	25468.45 u	19771.08 u	20499.83 u	29085.58 	20813.28 u
THS_EUR,PROF,N_GE4,DOM,UNK,DE	2921333.92 	3711055.09 	5395002.86 	3970867.94 	3820238.66 	3290193.21 
THS_EUR,PROF,N_GE4,DOM,UNK,DK	: 	93780.55 	138088.2 	: u	37333.83 bu	44323.74 u
THS_EUR,PROF,N_GE4,DOM,UNK,EA	: 	: 	: 	: 	7989327.61 e	8019222.52 e
THS_EUR,PROF,N_GE4,DOM,UNK,EL	: 	52568.9 	38162.86 	50184.56 	45122.24 	29954.87 
THS_EUR,PROF,N_GE4,DOM,UNK,ES	765208.46 	946880.8 	513118.43 b	625026.33 	843349.91 	1124766.46 
THS_EUR,PROF,N_GE4,DOM,UNK,EU27	: 	: 	: 	: 	9784930.73 e	10633835.71 e
THS_EUR,PROF,N_GE4,DOM,UNK,EU28	: 	: 	: 	: 	9840183.3 e	10679342.47 e
THS_EUR,PROF,N_GE4,DOM,UNK,FI	204748.33 	248009.43 	182639.17 	156362.26 	158781.17 	213175.68 
THS_EUR,PROF,N_GE4,DOM,UNK,FR	2401532.51 	1839505.89 	1933292.01 	2534624.11 	2576666.26 	2465000.37 
THS_EUR,PROF,N_GE4,DOM,UNK,HR	96137.77 	45301.11 	64397.55 u	42281.71 	55691.1 	46322.99 
THS_EUR,PROF,N_GE4,DOM,UNK,HU	1888.93 u	4990.82 u	2367.67 u	3010.89 u	2995.27 u	18449.51 
THS_EUR,PROF,N_GE4,DOM,UNK,IE	24860.13 u	19203.18 u	11469.05 u	22956.02 	7093.14 u	22103.25 u
THS_EUR,PROF,N_GE4,DOM,UNK,IT	562454.75 u	386399.29 	454020.62 	300419.37 b	359020.54 	593709.68 
THS_EUR,PROF,N_GE4,DOM,UNK,LT	3816.02 	2885.72 	3757.71 	2332.91 	1859.6 	1180.6 
THS_EUR,PROF,N_GE4,DOM,UNK,LU	: 	: 	: u	: 	: u	: 
THS_EUR,PROF,N_GE4,DOM,UNK,LV	: 	: c	: u	: u	4035.05 u	3007.42 u
THS_EUR,PROF,N_GE4,DOM,UNK,MT	: c	: c	: c	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,NL	: 	: 	: 	: 	: 	67780.96 u
THS_EUR,PROF,N_GE4,DOM,UNK,NO	474130.46 	377754.79 	321695.04 	446200.95 	248800.98 	: 
THS_EUR,PROF,N_GE4,DOM,UNK,PL	127898.07 	110635.29 	117040.93 	101850.74 b	233680.09 	513727.99 
THS_EUR,PROF,N_GE4,DOM,UNK,PT	43040.33 	53579.51 	53583.28 	43582.53 	32210.94 	25393.97 
THS_EUR,PROF,N_GE4,DOM,UNK,RO	: 	: 	: 	: 	: 	63779.77 
THS_EUR,PROF,N_GE4,DOM,UNK,SE	: 	238705.78 	209559.27 	273615.24 	: 	: 
THS_EUR,PROF,N_GE4,DOM,UNK,SI	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,SK	: 	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,DOM,UNK,UK	: 	: 	: 	: 	1360911.28 	: u
THS_EUR,PROF,N_GE4,OUT,Q1,EA	: 	: 	: 	: 	42919.3 e	: u
THS_EUR,PROF,N_GE4,OUT,Q1,EE	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,OUT,Q1,EU27	: 	: 	: 	: 	45038.23 u	: u
THS_EUR,PROF,N_GE4,OUT,Q1,EU28	: 	: 	: 	: 	45032.03 u	: u
THS_EUR,PROF,N_GE4,OUT,Q1,NL	202107.02 u	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,OUT,Q1,RO	: c	: u	: u	: u	: u	: 
THS_EUR,PROF,N_GE4,OUT,Q2,EA	: 	: 	: 	: 	69647.96 e	: u
THS_EUR,PROF,N_GE4,OUT,Q2,EE	31785.71 u	: u	15083.19 u	32262.28 u	: u	: u
THS_EUR,PROF,N_GE4,OUT,Q2,EU27	: 	: 	: 	: 	71906.05 u	: u
THS_EUR,PROF,N_GE4,OUT,Q2,EU28	: 	: 	: 	: 	71896.15 u	: u
THS_EUR,PROF,N_GE4,OUT,Q2,NL	142461.17 u	: u	: u	99366.26 u	57495.65 u	: 
THS_EUR,PROF,N_GE4,OUT,Q2,RO	: c	: u	: u	: 	: u	: 
THS_EUR,PROF,N_GE4,OUT,Q3,EA	: 	: 	: 	: 	156364.09 e	: u
THS_EUR,PROF,N_GE4,OUT,Q3,EE	14767.12 u	47643.35 u	44984.49 u	47475.66 	10960.85 u	: u
THS_EUR,PROF,N_GE4,OUT,Q3,EU27	: 	: 	: 	: 	158917.54 e	: u
THS_EUR,PROF,N_GE4,OUT,Q3,EU28	: 	: 	: 	: 	158895.67 e	: u
THS_EUR,PROF,N_GE4,OUT,Q3,NL	381785.87 	289772.65 	192251.85 u	164637.55 u	145384.06 u	: 
THS_EUR,PROF,N_GE4,OUT,Q3,RO	: c	: u	: u	: u	: 	: 
THS_EUR,PROF,N_GE4,OUT,Q4,EA	: 	: 	: 	: 	579985.35 e	37766.92 e
THS_EUR,PROF,N_GE4,OUT,Q4,EE	103724.67 	89916.1 	94524.71 	75534.67 	37838.63 	37762.27 u
THS_EUR,PROF,N_GE4,OUT,Q4,EU27	: 	: 	: 	: 	589456.62 e	38470.44 u
THS_EUR,PROF,N_GE4,OUT,Q4,EU28	: 	: 	: 	: 	589375.46 e	38464.37 u
THS_EUR,PROF,N_GE4,OUT,Q4,NL	761000.84 	487961.82 	386654.15 	337379.48 	542075.55 	: 
THS_EUR,PROF,N_GE4,OUT,Q4,RO	: c	: 	: 	: 	: 	: 
THS_EUR,PROF,N_GE4,OUT,TOTAL,AT	915468.51 	1102096.82 	1076485.24 	1216586.86 	1093585.68 	948636.55 
THS_EUR,PROF,N_GE4,OUT,TOTAL,BE	661289.53 b	751197.21 	527447.01 	490856.65 	800226.03 	902455.12 
THS_EUR,PROF,N_GE4,OUT,TOTAL,BG	27175.86 u	: u	19028.55 u	: u	19650.35 u	21217.96 u
THS_EUR,PROF,N_GE4,OUT,TOTAL,CH	: 	879656.87 	1140629.16 	476195.91 	844177.09 u	1157898.63 u
THS_EUR,PROF,N_GE4,OUT,TOTAL,CY	208323.69 	157150.87 	158353.66 	180392.9 	146776.04 	137003.3 
THS_EUR,PROF,N_GE4,OUT,TOTAL,CZ	171703.78 u	74009.76 u	154132.28 u	116835.39 u	110785.62 u	175906.08 
THS_EUR,PROF,N_GE4,OUT,TOTAL,DE	10667172.71 	9944137.06 	7767909.29 	8201950.33 	11007913.8 	11606931.64 
THS_EUR,PROF,N_GE4,OUT,TOTAL,DK	: 	406051.13 	629063.07 	824862.22 b	580826.14 b	805711.54 
THS_EUR,PROF,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	19436030.04 e	20334327.68 e
THS_EUR,PROF,N_GE4,OUT,TOTAL,EE	157465.81 	159286.41 	161145.3 	164249.8 	70884.86 	48965.4 
THS_EUR,PROF,N_GE4,OUT,TOTAL,EL	: 	66662.06 	45515.41 	46848.5 	81994.62 	28373.05 
THS_EUR,PROF,N_GE4,OUT,TOTAL,ES	1316542.7 	1405737.67 	768245.91 b	537154.92 	609860.56 	515904.61 
THS_EUR,PROF,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	25273002.39 e	26237705.84 e
THS_EUR,PROF,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	25554435.26 e	26430029.56 e
THS_EUR,PROF,N_GE4,OUT,TOTAL,FI	1038235.45 	1099674.99 	1087949.8 	881993.8 	958222.48 	1244101 
THS_EUR,PROF,N_GE4,OUT,TOTAL,FR	1891133.45 	1596336.31 	1614632.69 	1814328.75 	2086283.62 	1790636.03 
THS_EUR,PROF,N_GE4,OUT,TOTAL,HR	246227 	104204.6 	334721.89 	264593.77 	280338.6 	192876.65 
THS_EUR,PROF,N_GE4,OUT,TOTAL,HU	161109.55 	178537.84 	165395.71 	123603.8 	100080.91 	102683.24 
THS_EUR,PROF,N_GE4,OUT,TOTAL,IE	578566.58 	723857 	486286.77 	461191.86 	467514.8 	357631.2 
THS_EUR,PROF,N_GE4,OUT,TOTAL,IT	1077258.58 u	686000.67 u	848699.81 u	917780.47 b	579292.69 u	1749375.57 
THS_EUR,PROF,N_GE4,OUT,TOTAL,LT	153552.48 	143591.83 	130578.23 	121193.8 	120219.86 	110092.93 
THS_EUR,PROF,N_GE4,OUT,TOTAL,LU	: 	106653.66 	120467.71 	151319.75 	155534.76 	134211.2 
THS_EUR,PROF,N_GE4,OUT,TOTAL,LV	: 	58084.12 u	53462.22 u	28134.66 u	70850.35 	62185.57 
THS_EUR,PROF,N_GE4,OUT,TOTAL,MT	44805.83 	31242.73 	47771.53 	37333.84 b	48116.72 	44665.34 
THS_EUR,PROF,N_GE4,OUT,TOTAL,NL	1487354.89 	825164.71 	663822.4 	654426.3 	777927.67 	563108.29 
THS_EUR,PROF,N_GE4,OUT,TOTAL,NO	737366.84 	837325.9 	621500.99 	540397.05 	405033.4 	: 
THS_EUR,PROF,N_GE4,OUT,TOTAL,PL	530288.67 	428581.13 	450569.3 	455991.95 b	946202.57 	1253836.43 
THS_EUR,PROF,N_GE4,OUT,TOTAL,PT	124572.15 	136631.88 	155374.02 	125877.54 	82972.33 	77880.15 
THS_EUR,PROF,N_GE4,OUT,TOTAL,RO	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,OUT,TOTAL,SE	: 	197863.37 u	228107.71 u	348203.87 u	: 	: 
THS_EUR,PROF,N_GE4,OUT,TOTAL,SI	128498.66 	158018.39 	139631.56 	130952.68 	116825.27 	126032.84 
THS_EUR,PROF,N_GE4,OUT,TOTAL,SK	: c	: u	: u	: u	: u	: u
THS_EUR,PROF,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	3626414.44 	: u
THS_EUR,PROF,N_GE4,OUT,UNK,AT	915468.51 	1102096.82 	1076485.24 	1216586.86 	1093585.68 	948636.55 
THS_EUR,PROF,N_GE4,OUT,UNK,BE	661289.53 b	751197.21 	527447.01 	490856.65 	800226.03 	902455.12 
THS_EUR,PROF,N_GE4,OUT,UNK,BG	27175.86 u	: u	19028.55 u	: u	19650.35 u	21217.96 u
THS_EUR,PROF,N_GE4,OUT,UNK,CH	: 	879656.87 	1140629.16 	476195.91 	844177.09 u	1157898.63 u
THS_EUR,PROF,N_GE4,OUT,UNK,CY	208323.69 	157150.87 	158353.66 	180392.9 	146776.04 	137003.3 
THS_EUR,PROF,N_GE4,OUT,UNK,CZ	171703.78 u	74009.76 u	154132.28 u	116835.39 u	110785.62 u	175906.08 
