unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PROF,N_GE4,WORLD,UNK,SE	: 	4133829.64 	4093718.07 	5657621.16 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNK,SI	132031.05 	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,UNK,SK	: c	: u	: u	: u	249064.87 bu	106867.49 u
THS_NAC,PROF,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	4235536.24 	3216883.23 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,AT	2215628.89 	2323867.31 	2133531.25 	2110066.23 	2046061.95 	1886761.81 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,BE	364603.93 b	290736.52 	367559.34 	232005.11 	294427.09 	272934.18 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,BG	362174.13 	231118.68 	220572.13 	346808.2 	273920.07 	242613.16 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,CH	: 	1109206.99 	1064439.94 	1058567.63 	1366084.37 	1057597.08 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,CY	122397.01 	109333.7 	104823.27 	109140.37 	91027.01 	68805.21 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,CZ	23917544.73 	22015644.13 	18909586.96 	18013790.85 	17259357.54 	17119148.62 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,DE	20909199.23 	21156041.82 	20784768.29 	: 	23088544.1 	23010474.47 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,DK	: 	28148585.04 	27345953.88 	30501120.89 b	28475879.27 b	14326943.37 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,EE	230696.95 	208528.52 	181603.69 	142807.96 	94146.76 	78827.79 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,EL	: 	223738.29 	239128.69 	248544.1 	211885.05 	302052.6 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,ES	11779526.21 	10904798.18 	9494334.76 b	7044025.74 	7204242.54 	7222526.65 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,EU28	: 	: 	: 	: 	: 	256393643.17 e
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,FI	3981209.64 	3894261.38 	3849903.56 	3814219.87 	4160034.12 	4350246.62 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,FR	18074585.05 	14590896.25 	14474029.52 	16358275.58 	16194529.5 	16402498 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,HR	1419205.83 	1401269.99 	1628308.6 	2563109.43 	2933696.2 	2542200.3 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,HU	175584695.5 	151704341.07 	149647991.89 	136622224.38 	114604286.71 	129307590.91 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,IE	1104179.99 	1021404.66 	964095.5 	836256.85 	784040.11 	761283.43 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,IT	4735272.4 	5073026.58 	4295842.1 	3403902.59 b	3901075.73 	5575212.64 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,LT	139717.3 	128140.06 	121210.65 	102840.23 	307485.22 	308794.72 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,LU	: 	3485.89 u	4725.26 u	8844.58 	8762.23 	5008.39 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,LV	: 	91215.49 	94506.42 	94633.52 	105685.47 	74739.45 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,MT	31230.83 	30846.87 	23607.86 	23574.91 b	17967.74 	20889.79 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,NL	1733518.88 	1629695.21 	1422009.13 	1377921.3 	1394810.74 	1458195.14 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,NO	37277251.97 	: 	31168971.56 	32202979.33 	22747731.36 	: 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,PL	8652179.14 	7577094.23 	6329851.15 	5331037.08 b	12093462.07 	12975116.66 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,PT	794471.53 	688799.38 	665140.06 	580700.48 	414862.42 	444683.98 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,RO	3793668.65 	3460231.17 	3008303.58 	2839110.47 	2634311.25 	2125499.65 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,SE	: 	39583661.42 	33598591.07 	27768293.05 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,SI	113239.11 	104267.69 	89832.58 	115939.47 	114785.25 	112613.05 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,SK	622584.96 	466294.04 	377349.82 	346822.62 	296050.15 b	340486.31 
THS_NAC,TOTAL,N1-3,DOM,ACT_INAC,UK	: 	: 	: 	: 	11945203.63 	12201800.05 
THS_NAC,TOTAL,N1-3,DOM,EDUC,AT	154410.32 	181875.88 	121804.08 	170802.64 	210544.36 	148338.23 
THS_NAC,TOTAL,N1-3,DOM,EDUC,EE	17998.38 	12818.41 	10034.99 	14711.87 	5725.8 	4035.09 
THS_NAC,TOTAL,N1-3,DOM,EDUC,ES	964225.31 	843458.27 	626153.89 b	463505.87 	507258.28 	516084.9 
THS_NAC,TOTAL,N1-3,DOM,EDUC,EU28	: 	: 	: 	: 	: 	2997020.62 e
THS_NAC,TOTAL,N1-3,DOM,EDUC,FI	385032.94 	398741.49 	386641.1 	429234.17 	393130.28 	461591.6 
THS_NAC,TOTAL,N1-3,DOM,EDUC,HR	160744.71 	: 	138748.31 	489985.11 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EDUC,HU	12050917.18 	11990988.56 	10926675.85 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EDUC,LU	: 	: 	: 	: 	: 	927.07 u
THS_NAC,TOTAL,N1-3,DOM,EDUC,LV	: 	8549.15 	7237.42 	6314.33 	12103.29 	5870.87 
THS_NAC,TOTAL,N1-3,DOM,EDUC,MT	: 	2851.64 	2345.43 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EDUC,NL	147219.55 	153294.67 	103060.47 	96805.96 	119398.78 	120422.32 
THS_NAC,TOTAL,N1-3,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,EDUC,PT	20181.3 	50034.06 	46492.51 	: 	22732.63 	22765.65 
THS_NAC,TOTAL,N1-3,DOM,EDUC,RO	421379.17 	371080.78 	345681.75 	364317.64 	279753.44 	278512.36 
THS_NAC,TOTAL,N1-3,DOM,EDUC,SI	: 	8355.63 	8172.83 	18521.64 	15701.42 	14496.63 
THS_NAC,TOTAL,N1-3,DOM,EMP,AT	1647043.46 	1703190.91 	1568160.92 	1565380.08 	1486342.77 	1396387.51 
THS_NAC,TOTAL,N1-3,DOM,EMP,EE	186181.62 	171643.47 	147129.07 	105830.13 	75687.18 	61679.97 
THS_NAC,TOTAL,N1-3,DOM,EMP,ES	8267621.05 	7754272.35 	6586906.58 b	4561220.79 	4637875.39 	4766228.53 
THS_NAC,TOTAL,N1-3,DOM,EMP,EU28	: 	: 	: 	: 	: 	21478877.38 e
THS_NAC,TOTAL,N1-3,DOM,EMP,FI	2899223.76 	2775551.96 	2739029.98 	2714286.33 	3088646.95 	3142795.38 
THS_NAC,TOTAL,N1-3,DOM,EMP,HR	1005716.61 	: 	1118510.87 	1501039.52 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EMP,HU	123590167.86 	102478818.05 	102529161.46 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EMP,LU	: 	: 	: 	: 	: 	3408.93 
THS_NAC,TOTAL,N1-3,DOM,EMP,LV	: 	65096.34 	69491.61 	68498.1 	75593.7 	53737.95 
THS_NAC,TOTAL,N1-3,DOM,EMP,MT	: 	21794.13 	14651.12 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,EMP,NL	1152344.13 	1019545.97 	884422.18 	841131.27 	897813.46 	923014.21 
THS_NAC,TOTAL,N1-3,DOM,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,EMP,PT	179022.34 	422793.15 	404215.68 	: 	195630.06 	277951.37 
THS_NAC,TOTAL,N1-3,DOM,EMP,RO	2769502.14 	2578727.62 	2169562.36 	2042942.09 	1936371.6 	1476570.65 
THS_NAC,TOTAL,N1-3,DOM,EMP,SI	: 	63219.47 	54791.28 	70265.19 	73059.21 	72520.75 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,AT	398444.9 	424853.53 	421245.06 	352428.27 	327962.21 	333897.92 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,EE	21412.79 	18923.74 	20518.45 	17930.23 	8538.82 	9433.81 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,ES	1614123.05 	1409734.46 	1300927.32 b	1535030.55 	1485813.43 	1383859.76 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,EU28	: 	: 	: 	: 	: 	5022669.04 e
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,FI	583974.12 	595425.97 	588066.89 	539708.06 	567626.29 	656035.48 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,HR	128942.94 	: 	196638.96 	338847.78 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,HU	38736484 	34505417.69 	33916962.1 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,LU	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,LV	: 	12682.42 	13095.72 	13708.34 	12028.64 	10292.14 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,MT	: 	5961.27 	6166.99 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,NL	378874.31 	354802.5 	344212.16 	346815.76 	305873.12 	325035.18 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,PT	55566.85 	179915.57 	178042.87 	: 	89526.68 	114974.6 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,RO	563740.5 	480950.75 	457935.1 	392093.78 	371381.97 	333314.78 
THS_NAC,TOTAL,N1-3,DOM,INAC_OTH,SI	: 	25573.54 	23503.94 	19529.73 	17944.8 	18110.75 
THS_NAC,TOTAL,N1-3,DOM,UNE,AT	15730.21 u	13946.99 u	22321.19 	21455.23 u	21212.6 u	8138.15 u
THS_NAC,TOTAL,N1-3,DOM,UNE,EE	5104.17 u	5142.9 u	3921.18 	4335.73 	4194.97 	3678.92 u
THS_NAC,TOTAL,N1-3,DOM,UNE,ES	933556.8 	897333.1 	980346.98 b	484268.52 	573295.44 	556353.46 
THS_NAC,TOTAL,N1-3,DOM,UNE,EU28	: 	: 	: 	: 	: 	1483776.42 e
THS_NAC,TOTAL,N1-3,DOM,UNE,FI	112978.8 	124541.96 	136165.58 	130991.32 	110630.6 	89824.16 
THS_NAC,TOTAL,N1-3,DOM,UNE,HR	123801.57 	: 	174410.47 	233237.02 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,UNE,HU	1207126.46 	2729116.77 	2275192.48 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,UNE,LU	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,UNE,LV	: 	4887.58 	4681.67 	6112.75 	5959.84 	4838.48 
THS_NAC,TOTAL,N1-3,DOM,UNE,MT	: 	: u	: c	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,UNE,NL	55080.9 	102052.07 	90314.32 	93168.32 	71725.38 	77451 
THS_NAC,TOTAL,N1-3,DOM,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,DOM,UNE,PT	12416.07 	36056.59 	36389 	: 	23534.72 	28992.37 
THS_NAC,TOTAL,N1-3,DOM,UNE,RO	39046.84 	29472.03 	35124.36 	39756.96 	46804.24 	37101.86 
THS_NAC,TOTAL,N1-3,DOM,UNE,SI	: 	7119.04 	3364.53 u	7622.91 	8079.83 	7484.91 
THS_NAC,TOTAL,N1-3,DOM,UNK,BE	364603.93 b	290736.52 	367559.34 	232005.11 	294427.09 	272934.18 
THS_NAC,TOTAL,N1-3,DOM,UNK,BG	362174.13 	231118.68 	220572.13 	346808.2 	273920.07 	242613.16 
THS_NAC,TOTAL,N1-3,DOM,UNK,CH	: 	1109206.99 	1064439.94 	1058567.63 	1366084.37 	1057597.08 
THS_NAC,TOTAL,N1-3,DOM,UNK,CY	122397.01 	109333.7 	104823.27 	109140.37 	91027.01 	68805.21 
THS_NAC,TOTAL,N1-3,DOM,UNK,CZ	23917544.73 	22015644.13 	18909586.96 	18013790.85 	17259357.54 	17119148.62 
THS_NAC,TOTAL,N1-3,DOM,UNK,DE	20909199.23 	21156041.82 	20784768.29 	: 	23088544.1 	23010474.47 
THS_NAC,TOTAL,N1-3,DOM,UNK,DK	: 	28148585.04 	27345953.88 	30501120.89 b	28475879.27 b	14326943.37 
THS_NAC,TOTAL,N1-3,DOM,UNK,EL	: 	223738.29 	239128.69 	248544.1 	211885.05 	302052.6 
THS_NAC,TOTAL,N1-3,DOM,UNK,EU28	: 	: 	: 	: 	: 	225411299.71 e
THS_NAC,TOTAL,N1-3,DOM,UNK,FR	18074585.05 	14590896.25 	14474029.52 	16358275.58 	16194529.5 	16402498 
THS_NAC,TOTAL,N1-3,DOM,UNK,HR	: 	1401269.99 	: 	: 	2933696.2 	2542200.3 
THS_NAC,TOTAL,N1-3,DOM,UNK,HU	: 	: 	: 	136622224.38 	114604286.71 	129307590.91 
THS_NAC,TOTAL,N1-3,DOM,UNK,IE	1104179.99 	1021404.66 	964095.5 	836256.85 	784040.11 	761283.43 
THS_NAC,TOTAL,N1-3,DOM,UNK,IT	4735272.4 	5073026.58 	4295842.1 	3403902.59 b	3901075.73 	5575212.64 
THS_NAC,TOTAL,N1-3,DOM,UNK,LT	139717.3 	128140.06 	121210.65 	102840.23 	307485.22 	308794.72 
THS_NAC,TOTAL,N1-3,DOM,UNK,LU	: 	3485.89 u	4725.26 u	8844.58 	8762.23 	: 
THS_NAC,TOTAL,N1-3,DOM,UNK,MT	31230.83 	: 	: 	23574.91 b	17967.74 	20889.79 
THS_NAC,TOTAL,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	12272.42 
THS_NAC,TOTAL,N1-3,DOM,UNK,NO	37277251.97 	: 	31168971.56 	32202979.33 	22747731.36 	: 
THS_NAC,TOTAL,N1-3,DOM,UNK,PL	8652179.14 	7577094.23 	6329851.15 	5331037.08 b	12093462.07 	12975116.66 
THS_NAC,TOTAL,N1-3,DOM,UNK,PT	527284.95 	: 	: 	580700.48 	83438.33 	: 
THS_NAC,TOTAL,N1-3,DOM,UNK,SE	: 	39583661.42 	33598591.07 	27768293.05 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,UNK,SI	113239.11 	: 	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,DOM,UNK,SK	622584.96 	466294.04 	377349.82 	346822.62 	296050.15 b	340486.31 
THS_NAC,TOTAL,N1-3,DOM,UNK,UK	: 	: 	: 	: 	11945203.63 	12201800.05 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,AT	2082987.25 	1987672.9 	1974983.13 	2174509.65 	2014820.46 	1860543.86 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,BE	1385064.42 b	1548150.48 	1057580.18 	1032816.05 	1129184.25 	998784.46 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,BG	97611.64 	94042.96 	68106.7 	77193.57 	82238.76 	68466.8 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,CH	: 	2159960.94 	2305020.93 	2018556.4 	2563196.05 	2233738.47 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,CY	243986.01 	194913.84 	150538.17 	137831.73 	152384.69 	141947.76 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,CZ	7593737.84 	8682027.88 	6720863.79 	6580624.62 	7301919 	6605039.78 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,DE	9618780.97 	9367279.48 	9817030.89 	: 	9567550.5 	11222645.1 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,DK	: 	9998002.2 	12186389.06 	9682737.62 b	10084694.05 b	10958995.59 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,EE	196135 	213153.09 	145277.47 	161673.17 	139607.75 	120719.86 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,EL	: 	44231.79 	55884.79 	52750.23 	48555.61 	35509.6 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,ES	2041408.31 	1799376.72 	1489130.15 b	986729.5 	918104.79 	855808.53 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,EU28	: 	: 	: 	: 	: 	138731017.85 e
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,FI	2458088.03 	2278785 	2196577.76 	2199906.24 	2277979.91 	2586487.88 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,FR	3811527.61 	2832316.96 	3253337.02 	3344313.37 	2968597.33 	2939357.03 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,HR	2124050.97 	2191788.63 	2764441.23 	2895217.31 	2665558.49 	2081535.45 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,HU	178741508 	162060474.6 	127434560 	117530170 	101571712 	84219564 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,IE	1121505.59 	916749.68 	1001986.71 	825522.74 	761337.19 	717424.97 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,IT	1537469.44 	1411239.51 	1442832.53 	1032896.88 b	1311227.59 	1727688.48 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,LT	131437.38 	131078.71 	128025.75 	125184.02 	392284.21 	352488.29 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,LU	: 	271721.21 	330236.7 	364579.45 	282487.74 	258752.34 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,LV	: 	104806.79 	117509.06 	83991.7 	106103.67 	73240.86 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,MT	107970.82 	78554.5 	69084.21 	59899.98 b	56529.16 	49382.02 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,NL	2420176.78 	1322885.39 	1190964.96 	1260164.22 	1287740.68 	1329238.78 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,NO	19549355.71 	: 	19273931.71 	18826324.99 	14946529.65 	: 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,PL	3505062.22 	2574087.53 	2256346.23 	1971424.89 b	3378530.73 	6107596.01 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,PT	166363.84 	168657.9 	144921.46 	145823.02 	64510.49 	80943.22 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,RO	152848.14 	158061.23 	127324.75 	77438.79 	119882.75 	114842.69 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,SE	: 	11579523.54 	15827390.91 	10978678.62 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,SI	321684 	233920.79 	260231.67 	242753.04 	225996.78 	240402.36 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,SK	442840.19 	265951.46 	170970.17 	249965.61 	87680.65 b	155610.15 
THS_NAC,TOTAL,N1-3,OUT,ACT_INAC,UK	: 	: 	: 	: 	3302751.58 	2210511.98 
THS_NAC,TOTAL,N1-3,OUT,EDUC,AT	121163.86 	138302.74 	110348.82 	162615.12 	160449.15 	128619.48 
THS_NAC,TOTAL,N1-3,OUT,EDUC,EE	10004.74 u	9621.13 u	5710.91 u	10192.93 	10351.89 	: u
THS_NAC,TOTAL,N1-3,OUT,EDUC,ES	159419.43 	98161.73 	63856.41 b	72721.53 	79417.39 	78694.54 
THS_NAC,TOTAL,N1-3,OUT,EDUC,EU28	: 	: 	: 	: 	: 	1222638.26 e
THS_NAC,TOTAL,N1-3,OUT,EDUC,FI	114886.64 	153378.15 	118510.06 	130699.09 	128029.41 	189757.97 
THS_NAC,TOTAL,N1-3,OUT,EDUC,HR	167510.4 	: 	267262.98 u	340631.18 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,EDUC,LU	: 	: 	: 	: 	: 	11955.99 
THS_NAC,TOTAL,N1-3,OUT,EDUC,LV	: 	: c	: u	: u	7191.39 u	7461.44 u
THS_NAC,TOTAL,N1-3,OUT,EDUC,MT	: 	6457.7 	4222.85 u	: 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,EDUC,NL	182519.92 	118941.46 	82621.82 	84791.89 	83699.62 	60079.82 
THS_NAC,TOTAL,N1-3,OUT,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,OUT,EDUC,PT	7191.13 u	10972.15 u	15139.14 	: 	: u	2654.99 u
THS_NAC,TOTAL,N1-3,OUT,EDUC,RO	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,OUT,EDUC,SI	: 	22121.78 	19492.52 	26693.4 	24011.92 	31171.51 
THS_NAC,TOTAL,N1-3,OUT,EMP,AT	1656755.89 	1590898.1 	1577534.87 	1719236.52 	1625995.73 	1484990.49 
THS_NAC,TOTAL,N1-3,OUT,EMP,EE	168095.57 	192567.11 	132028.35 	133825.1 	120002.78 	103282.39 
THS_NAC,TOTAL,N1-3,OUT,EMP,ES	1642609.01 	1484240.99 	1242123.84 b	725881.47 	634490.31 	613496.36 
THS_NAC,TOTAL,N1-3,OUT,EMP,EU28	: 	: 	: 	: 	: 	10708334.92 e
THS_NAC,TOTAL,N1-3,OUT,EMP,FI	1963053.71 	1783220.82 	1704612.78 	1739420.77 	1773783.91 	2069947.18 
THS_NAC,TOTAL,N1-3,OUT,EMP,HR	1670756.63 	: 	2003863.81 	2110238.76 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,EMP,LU	: 	: 	: 	: 	: 	217687.02 
THS_NAC,TOTAL,N1-3,OUT,EMP,LV	: 	93207.89 	98127.28 	68564.8 	88837.22 	59043.26 
THS_NAC,TOTAL,N1-3,OUT,EMP,MT	: 	64856.05 	57822.1 	: 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,EMP,NL	1993469.42 	1027255.84 	958542.39 	972460.76 	1035689.48 	1078727.24 
THS_NAC,TOTAL,N1-3,OUT,EMP,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,OUT,EMP,PT	49134.28 	133995.24 	114769.47 	: 	36758.04 	64330.87 
THS_NAC,TOTAL,N1-3,OUT,EMP,RO	134503.74 	138264.71 	105579.68 	61279.23 	98237.98 	102739.17 
THS_NAC,TOTAL,N1-3,OUT,EMP,SI	: 	172041.7 	204433.01 	190221.53 	169053.8 	179825.34 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,AT	281918.7 	246849.45 	261506.58 	286702.35 	213358.82 	232557.77 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,EE	15204.2 	9200.94 	6411.12 u	11117.94 	5784.94 	10612.76 u
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,ES	154152.76 	130061.26 	99248.32 b	125797.33 	136965.8 	105912.14 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,EU28	: 	: 	: 	: 	: 	1244390.73 e
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,FI	320274.85 	291663.86 	345790.82 	293887.69 	351407.66 	299273.79 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,HR	153493.91 	: 	300812.54 	203812.75 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,LU	: 	: 	: 	: 	: 	22173.35 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,LV	: 	4391.16 u	4460.02 u	7076.74 u	7843.11 u	4754.76 u
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,MT	: 	7010.59 u	6998.02 u	: 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,NL	192947.89 	131600.4 	113889.71 	133553.89 	134427.01 	141360 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,PT	: c	15381.77 	10319.43 u	: 	11245.78 	12236.03 
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,RO	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,OUT,INAC_OTH,SI	: 	32962.95 	29095.79 	16857.09 	23175.43 	20122.82 
THS_NAC,TOTAL,N1-3,OUT,UNE,AT	23148.8 u	11622.6 u	25592.85 u	: u	: u	: u
THS_NAC,TOTAL,N1-3,OUT,UNE,EE	: c	: u	: u	6537.2 u	3468.14 u	: u
THS_NAC,TOTAL,N1-3,OUT,UNE,ES	85227.11 	86912.74 	83901.58 b	62329.17 	67231.29 	57705.49 
THS_NAC,TOTAL,N1-3,OUT,UNE,EU28	: 	: 	: 	: 	: 	460985.6 e
THS_NAC,TOTAL,N1-3,OUT,UNE,FI	59872.82 u	50522.17 u	27664.11 u	35898.7 u	24758.92 u	27508.94 u
THS_NAC,TOTAL,N1-3,OUT,UNE,HR	132290.04 	: 	192501.91 	240534.62 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,UNE,LU	: 	: 	: 	: 	: 	6935.98 
THS_NAC,TOTAL,N1-3,OUT,UNE,LV	: 	: c	: u	3356.37 u	: u	: u
THS_NAC,TOTAL,N1-3,OUT,UNE,MT	: 	: u	: c	: 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,UNE,NL	51239.54 	45087.69 	35911.04 	69357.68 	33924.56 	39476.75 
THS_NAC,TOTAL,N1-3,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,OUT,UNE,PT	: c	8308.74 u	4693.43 u	: 	: u	: u
THS_NAC,TOTAL,N1-3,OUT,UNE,RO	: c	: u	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,OUT,UNE,SI	: 	6794.36 u	7210.35 u	8981 u	9755.63 	9282.7 
THS_NAC,TOTAL,N1-3,OUT,UNK,BE	1385064.42 b	1548150.48 	1057580.18 	1032816.05 	1129184.25 	998784.46 
THS_NAC,TOTAL,N1-3,OUT,UNK,BG	97611.64 	94042.96 	68106.7 	77193.57 	82238.76 	68466.8 
THS_NAC,TOTAL,N1-3,OUT,UNK,CH	: 	2159960.94 	2305020.93 	2018556.4 	2563196.05 	2233738.47 
THS_NAC,TOTAL,N1-3,OUT,UNK,CY	243986.01 	194913.84 	150538.17 	137831.73 	152384.69 	141947.76 
THS_NAC,TOTAL,N1-3,OUT,UNK,CZ	7593737.84 	8682027.88 	6720863.79 	6580624.62 	7301919 	6605039.78 
THS_NAC,TOTAL,N1-3,OUT,UNK,DE	9618780.97 	9367279.48 	9817030.89 	: 	9567550.5 	11222645.1 
THS_NAC,TOTAL,N1-3,OUT,UNK,DK	: 	9998002.2 	12186389.06 	9682737.62 b	10084694.05 b	10958995.59 
THS_NAC,TOTAL,N1-3,OUT,UNK,EL	: 	44231.79 	55884.79 	52750.23 	48555.61 	35509.6 
THS_NAC,TOTAL,N1-3,OUT,UNK,EU28	: 	: 	: 	: 	: 	125094668.34 e
THS_NAC,TOTAL,N1-3,OUT,UNK,FR	3811527.61 	2832316.96 	3253337.02 	3344313.37 	2968597.33 	2939357.03 
THS_NAC,TOTAL,N1-3,OUT,UNK,HR	: 	2191788.63 	: 	: 	2665558.49 	2081535.45 
THS_NAC,TOTAL,N1-3,OUT,UNK,HU	178741508 	162060474.6 	127434560 	117530170 	101571712 	84219564 
