unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N1-3,OUT,F,LT	404519 	398349 	363969 	354402 	326629 	330117 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,LU	: 	440130 	584329 	588240 	494746 	492340 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,LV	: 	449282 	458605 	417317 	388091 	480512 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,MT	132797 	114040 	72968 	69233 b	72474 	54023 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,NL	4527806 	3962211 	4230381 	3787213 	3726471 	3890445 b	: 	: 	: 	: 	: 	2885000 	2966000 	3264000 	3262000 	3525000 	2532000 	2476000 	2834000 	2476000 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,NO	2410441 	2102483 	2671795 	2670658 	2466125 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,PL	2114269 	2104051 	1806215 	1885402 b	1715055 	1226579 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,PT	473162 	489196 	395347 	305487 	244015 	282269 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,RO	158931 	191163 	121382 u	101023 u	147276 u	129638 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,SE	: 	2445941 	3061488 	3008689 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,SI	1452188 	1256215 	1209069 	1281252 	1064406 	981509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,SK	1142547 	927280 	631472 u	871995 	400534 bu	523527 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,F,UK	: 	: 	: 	: 	8147696 	7977686 	: 	: 	: 	: 	: 	: 	: 	: 	9518000 	9000000 	8800000 	7700000 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,AT	3599803 	3565090 	3039981 	3240099 	2953572 	2986087 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,BE	3588511 b	3919804 	3188036 	3081032 	2726025 	2279505 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,BG	234107 	142813 u	134185 u	175220 	160274 	159097 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,CH	: 	4444417 	4890552 	3757282 	4464635 	2443341 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,CY	267104 	221126 	170142 	198982 	193993 	189461 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,CZ	1384285 	1556444 	1494320 	1535897 	1292697 	1235238 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,DE	16865403 	21716023 	18986888 	15604110 	17763871 	17097257 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,DK	: 	2294441 	2911158 	2102922 	2622736 b	1550796 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,EA	: 	: 	: 	46207661 e	46802415 e	47065153 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,EE	347848 	380297 	358110 	391428 	391495 	337101 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,EL	: 	125133 	133009 	123373 	84495 	96292 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,ES	4110730 	3716904 	4016844 b	3289973 	2920208 	3150015 	: 	: 	: 	: 	: 	2221949 	2203140 	1623690 	931960 	851370 	1086370 	933984 	498414 	594427 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,EU27	: 	: 	72594046 e	66190645 e	66777212 e	65565793 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,EU28	: 	: 	73513545 e	67170428 e	67889832 e	66686656 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,FI	3171578 	3223260 	3056934 	2953987 	3018736 	3080584 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,FR	6619967 	5266123 	5475224 	6062878 	5392505 	5603847 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,HR	864438 	649337 	881082 	926968 	1102283 	1110200 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,HU	2938768 	2724022 	2245863 	1979649 	1646851 	1364506 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,IE	2088758 	1593074 	1703420 	1501313 	1506745 	1492430 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,IT	3516300 	3063818 	3223262 	2674234 b	3094224 	4147460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,LT	469669 	486958 	516601 	486769 	507502 	509911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,LU	: 	521763 	628352 	701878 	532770 	498729 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,LV	: 	437065 	392116 	337065 	366956 	430026 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,MT	138646 	106526 	92860 	77360 b	76371 	65664 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,NL	4651136 	4347507 	3851644 	4215362 	4210042 	4316308 b	: 	: 	: 	: 	: 	3419000 	3411000 	3602000 	3444000 	3575000 	2265000 	2396000 	1990000 	2025000 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,NO	2374364 	2569596 	2436409 	2760593 	2136401 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,PL	2484689 	2163138 	2233340 	1748526 b	2040207 	2442557 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,PT	460229 	417682 	362948 	300071 	217076 	366697 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,RO	167169 	188068 	161398 	80083 u	163296 u	104062 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,SE	: 	3268454 	3158433 	3145456 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,SI	1329162 	1095468 	1293601 	1000464 	1300086 	937305 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,SK	1083364 	711873 u	557607 u	650796 	414460 bu	414620 u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,M,UK	: 	: 	: 	: 	9905912 	9464761 	: 	: 	: 	: 	: 	: 	: 	: 	10542000 	9400000 	9900000 	8800000 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,AT	7563111 	7415153 	6464114 	6720360 	6379104 	6655895 	: 	: 	: 	: 	: 	4894281 	: 	3921669 	3584641 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,BE	7371945 b	8032009 	6331056 	6121727 	5718685 	4629350 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,BG	436887 	345370 	297478 	418913 	366149 	324547 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,CH	: 	8549586 	9558327 	7787808 	8322851 	7136188 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,CY	618469 	487173 	410228 	386405 	458056 	413725 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,CZ	3041955 	2979398 	2836035 	2773194 	2640495 	2346634 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,DE	35012116 	39661532 	36340864 	32600563 	34809888 	32553576 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,DK	: 	4843024 	5426585 	4908352 	4792423 b	3367517 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1662300 	1707700 	: 	: 	1437100 	: 	: 
NR,PERS,N1-3,OUT,T,EA	: 	: 	: 	95285354 e	93435597 e	93596749 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,EE	831468 	803429 	756220 	967899 	825883 	971928 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,EL	: 	240935 	270347 	250743 	164621 	213645 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,ES	9179123 	7808029 	7750363 b	6842133 	5961069 	6580491 	: 	: 	: 	: 	: 	4575409 	4313380 	2626960 	1679000 	1452710 	2233596 	1886529 	1004866 	1340859 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,EU27	: 	: 	143486009 e	136212124 e	130758085 e	127998047 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,EU28	: 	: 	145592659 e	138369093 e	132820015 e	130157548 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,FI	7110020 	6662883 	6674887 	6313586 	6412756 	6649926 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,FR	13460009 	10492086 	11117404 	11822324 	10946820 	10982642 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8409000 	8220000 	4275339 	2595002 	: 	: 	: 
NR,PERS,N1-3,OUT,T,HR	1576221 	1317299 	1994335 	2030582 	2043897 	2139225 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,HU	5944145 	5530304 	4526996 	3993153 	3331402 	2846840 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,IE	4606724 	3437188 	3572722 	3304130 	3246700 	3170596 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	474000 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,IT	7200667 	5980802 	6319631 	5843188 b	5747099 	7940022 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,LT	874187 	885307 	880571 	841171 	834131 	840028 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,LU	: 	961892 	1212682 	1290118 	1027517 	991069 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,LV	: 	886347 	850721 	754382 	755047 	910538 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,MT	271443 	220566 	165828 	146593 b	148844 	119688 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,NL	9178941 	8309718 	8082025 	8002575 	7936514 	8206753 b	: 	: 	: 	: 	: 	6304000 	6377000 	6866000 	6705000 	7100000 	4797000 	4872000 	4824000 	4501000 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,NO	4784805 	4672079 	5108204 	5431251 	4602526 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,PL	4598958 	4267189 	4039554 	3633928 b	3755261 	3669135 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,PT	933391 	906879 	758295 	605559 	461091 	648966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,RO	326100 	379231 	282780 	181106 	310572 	233700 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,SE	: 	5714394 	6219921 	6154145 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,SI	2781350 	2351682 	2502671 	2281716 	2364491 	1918814 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,SK	2225911 	1639153 	1189078 	1522791 	814994 b	938147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,OUT,T,UK	: 	: 	: 	: 	18053608 	17442447 	: 	: 	: 	: 	: 	: 	: 	: 	20061000 	18200000 	18800000 	16600000 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,AT	10990578 	11292914 	10225318 	10620469 	10090597 	10007965 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,BE	5919239 b	5869284 	5266589 	4432240 	4699911 	3816460 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,BG	3057433 	1949285 	1692270 	2317542 	2157952 	2250204 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,CH	: 	7593758 	8832387 	7722797 	7999378 	8574890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,CY	1355880 	1301047 	1187828 	1029315 	1083802 	1180942 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,CZ	21706305 	18838256 	18240715 	20488663 	19201651 	20356889 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,DE	98025232 	100652311 	113599575 	102736867 	109790799 	101286165 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,DK	: 	17475177 	18112196 	19597704 	18607644 b	15813825 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	: 	: 
NR,PERS,N1-3,WORLD,F,EA	: 	: 	: 	392893127 e	396141166 e	396098382 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,EE	2695505 	2572205 	2288541 	2418740 	1652304 	1979097 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,EL	: 	1784467 	1865457 	2031574 	1565329 	2930715 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,ES	92659168 	88205929 	83424461 b	84651653 	86198984 	87693750 	: 	: 	: 	: 	: 	83683822 	83202900 	99221300 	90464300 	84184500 	86538790 	86635980 	40613799 	10090345 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,EU27	: 	: 	578935733 e	579382210 e	571131749 e	569781108 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,EU28	: 	: 	581486378 e	582848235 e	574692288 e	573416830 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,FI	23987234 	22073042 	23425723 	21956747 	23415571 	23282362 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,FR	104773968 	88241825 	89555479 	101883875 	99128475 	98618272 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,HR	1911647 	1886590 	2845898 	3646597 	3584804 	3658056 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,HU	12794432 	12384995 	12324303 	11750913 	10403500 	12384119 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,IE	8187153 	7512534 	7125483 	6576623 	6307419 	6295750 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,IT	25072792 	25637373 	20351082 	21331037 b	18935742 	24002820 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,LT	2117188 	2046731 	2106381 	2142969 	1933518 	2020132 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,LU	: 	450668 	591538 	606480 	517663 	514154 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,LV	: 	2667182 	2643395 	2688060 	2712479 	3113284 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,MT	345956 	298939 	258333 	228112 b	242581 	210867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,NL	18942991 	19159100 	18947345 	19163801 	18779249 	21985068 b	: 	: 	: 	: 	: 	10821000 	11136000 	11441000 	11937000 	11821000 	10313000 	10337000 	10459000 	10161000 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,NO	10913696 	9451183 	10923835 	10982262 	9263519 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,PL	30336553 	28386296 	25924504 	24723027 b	28269326 	24874067 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,PT	9807246 	9344058 	8881236 	8269514 	8143158 	7328713 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,RO	11287532 	10942486 	10293056 	10754244 	10662771 	9982721 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,SE	: 	18734278 	20437094 	18572616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,SI	2903108 	2554967 	2314442 	2614594 	2441406 	2337292 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,SK	5507331 	5357790 	4402590 	4267906 	3099571 b	2579260 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,F,UK	: 	: 	: 	: 	70193164 	72112757 	: 	: 	: 	: 	: 	: 	: 	: 	65977000 	73000000 	70800000 	72700000 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,AT	9961267 	9823903 	8768335 	9402765 	8664884 	8261989 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,BE	5633222 b	5366314 	5186877 	4379247 	4167104 	3713061 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,BG	3113222 	1760202 	1637777 	2173278 	2054748 	1916451 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,CH	: 	7849549 	7579882 	7032704 	8067071 	5428286 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,CY	1212556 	1089737 	1080229 	964166 	912021 	1055857 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,CZ	20027745 	18379018 	16066996 	19362610 	16877872 	18190043 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,DE	95984965 	107665225 	100753103 	91700079 	100964152 	98882702 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,DK	: 	14182979 	17614266 	15365966 	15725952 b	14482346 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,EA	: 	: 	: 	364826761 e	374034646 e	383966186 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,EE	2275156 	2403466 	1997766 	1947665 	1514626 	1306683 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,EL	: 	1516771 	1648498 	1800930 	1522568 	2778556 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,ES	93759105 	88055046 	85096945 b	82719561 	83190016 	85107396 	: 	: 	: 	: 	: 	77760991 	78419200 	95229100 	90131300 	86529400 	89069120 	87090280 	41547695 	10514690 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,EU27	: 	: 	541147771 e	534150601 e	535822532 e	546098097 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,EU28	: 	: 	543683866 e	537746255 e	540005934 e	550391067 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,FI	22331997 	22436717 	21304948 	21318414 	22002236 	22556956 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,FR	87805344 	83139225 	84768513 	94429772 	93772535 	97225630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,HR	2146317 	2031310 	2792963 	3711781 	4190217 	4299147 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,HU	11311304 	11144882 	10775863 	10137048 	9385677 	10768452 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N1-3,WORLD,M,IE	6782527 	5917793 	5963995 	5079564 	4835825 	4897130 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
