unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,PERS,N1-3,OUT,MNT,LT	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,LU	: 	35166 	: 	: 	60646 
NR,PERS,N1-3,OUT,MNT,LV	: 	: c	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,MT	: 	42579 	: 	: 	9660 
NR,PERS,N1-3,OUT,MNT,NL	: 	2284922 	: 	: 	2038367 
NR,PERS,N1-3,OUT,MNT,NO	: u	: u	265155 u	: u	202187 u
NR,PERS,N1-3,OUT,MNT,PL	: 	295947 	: 	: 	637096 u
NR,PERS,N1-3,OUT,MNT,PT	: 	70162 u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,RO	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,SE	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,MNT,SI	: 	75232 u	: 	: 	198040 
NR,PERS,N1-3,OUT,MNT,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,MNT,UK	: 	: 	: 	: 	596357 
NR,PERS,N1-3,OUT,OTH,AT	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,BE	: 	221822 	: 	: 	285194 
NR,PERS,N1-3,OUT,OTH,CH	: 	: u	: u	: 	446596 u
NR,PERS,N1-3,OUT,OTH,CY	: 	351908 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,DE	: 	4440131 	: 	: 	3515047 
NR,PERS,N1-3,OUT,OTH,DK	: 	814437 	: 	: 	1357119 
NR,PERS,N1-3,OUT,OTH,EA	: 	: 	: 	: 	8634025 e
NR,PERS,N1-3,OUT,OTH,EE	: 	186435 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,EL	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,OTH,ES	: 	911710 	: 	: 	103839 u
NR,PERS,N1-3,OUT,OTH,EU27	: 	: 	: 	: 	12271006 e
NR,PERS,N1-3,OUT,OTH,EU28	: 	: 	: 	: 	12435557 e
NR,PERS,N1-3,OUT,OTH,FI	: 	120607 u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,FR	13460009 	4077070 	: 	: 	3525101 
NR,PERS,N1-3,OUT,OTH,HR	: 	902974 	: 	: 	163406 u
NR,PERS,N1-3,OUT,OTH,HU	31304 u	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,IE	: 	92888 u	: 	: 	111808 u
NR,PERS,N1-3,OUT,OTH,IT	: 	: u	: 	: 	433861 u
NR,PERS,N1-3,OUT,OTH,LT	: 	57079 	: 	: 	352718 
NR,PERS,N1-3,OUT,OTH,LU	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,LV	: 	296996 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,MT	: 	51625 	: 	: 	37183 
NR,PERS,N1-3,OUT,OTH,NL	: 	709510 	: 	: 	248569 u
NR,PERS,N1-3,OUT,OTH,NO	: u	: 	: u	: u	: 
NR,PERS,N1-3,OUT,OTH,PL	: 	66216 	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,PT	: 	52483 u	: 	: 	69922 u
NR,PERS,N1-3,OUT,OTH,RO	: c	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,SE	: 	1811788 	: 	: 	: 
NR,PERS,N1-3,OUT,OTH,SI	: 	109463 u	: 	: 	46412 u
NR,PERS,N1-3,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,OTH,UK	: 	: 	: 	: 	1498926 
NR,PERS,N1-3,OUT,SEA,AT	1725359 	1614089 	: 	: 	1049694 
NR,PERS,N1-3,OUT,SEA,BE	: 	1406609 	: 	: 	1059083 
NR,PERS,N1-3,OUT,SEA,BG	: 	96982 u	: 	: 	121705 u
NR,PERS,N1-3,OUT,SEA,CH	: 	347557 u	355884 u	: 	: u
NR,PERS,N1-3,OUT,SEA,CY	: 	: u	: 	: 	37321 u
NR,PERS,N1-3,OUT,SEA,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,DE	: 	9778400 	: 	: 	6035956 
NR,PERS,N1-3,OUT,SEA,DK	: 	282471 	: 	: 	1681722 
NR,PERS,N1-3,OUT,SEA,EA	: 	: 	: 	: 	14909855 e
NR,PERS,N1-3,OUT,SEA,EE	: 	89102 u	: 	: 	64646 u
NR,PERS,N1-3,OUT,SEA,EL	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,ES	: 	1496753 	: 	: 	1531182 
NR,PERS,N1-3,OUT,SEA,EU27	: 	: 	: 	: 	20839798 e
NR,PERS,N1-3,OUT,SEA,EU28	: 	: 	: 	: 	20875480 e
NR,PERS,N1-3,OUT,SEA,FI	: 	1372183 	: 	: 	963225 
NR,PERS,N1-3,OUT,SEA,FR	: 	1030714 	: 	: 	1157965 
NR,PERS,N1-3,OUT,SEA,HR	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,HU	184337 	133925 	: 	: 	66687 
NR,PERS,N1-3,OUT,SEA,IE	: 	410349 	: 	: 	435563 
NR,PERS,N1-3,OUT,SEA,IT	: 	1111472 u	: 	: 	749683 u
NR,PERS,N1-3,OUT,SEA,LT	: 	138131 	: 	: 	99259 
NR,PERS,N1-3,OUT,SEA,LU	: 	139916 	: 	: 	119051 
NR,PERS,N1-3,OUT,SEA,LV	: 	127675 u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,MT	: 	47268 	: 	: 	16349 
NR,PERS,N1-3,OUT,SEA,NL	: 	253858 u	: 	: 	265597 u
NR,PERS,N1-3,OUT,SEA,NO	343325 u	321740 u	533312 	456046 	494338 
NR,PERS,N1-3,OUT,SEA,PL	: 	274696 	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,PT	: 	154924 	: 	: 	100496 u
NR,PERS,N1-3,OUT,SEA,RO	: c	: u	: 	: 	81200 u
NR,PERS,N1-3,OUT,SEA,SE	: 	: u	: 	: 	: 
NR,PERS,N1-3,OUT,SEA,SI	: 	1493619 	: 	: 	1272459 
NR,PERS,N1-3,OUT,SEA,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,OUT,SEA,UK	: 	: 	: 	: 	3131652 
NR,PERS,N1-3,OUT,TOTAL,AT	7563111 	7415153 	: 	: 	6379104 
NR,PERS,N1-3,OUT,TOTAL,BE	7371945 	8032009 	: 	: 	5718685 
NR,PERS,N1-3,OUT,TOTAL,BG	436887 	345370 	: 	: 	366149 
NR,PERS,N1-3,OUT,TOTAL,CH	: 	8549586 	9558327 	: 	8322851 
NR,PERS,N1-3,OUT,TOTAL,CY	618469 	487173 	: 	: 	458056 
NR,PERS,N1-3,OUT,TOTAL,CZ	3041955 	2979398 	: 	: 	2640495 
NR,PERS,N1-3,OUT,TOTAL,DE	35012116 	39661532 	: 	: 	34809888 
NR,PERS,N1-3,OUT,TOTAL,DK	: 	4843024 	: 	: 	4792423 
NR,PERS,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	93435597 e
NR,PERS,N1-3,OUT,TOTAL,EE	831468 	803429 	: 	: 	825883 
NR,PERS,N1-3,OUT,TOTAL,EL	: 	240935 	: 	: 	164621 
NR,PERS,N1-3,OUT,TOTAL,ES	9179123 	7808029 	: 	: 	5961069 
NR,PERS,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	130758085 e
NR,PERS,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	132820015 e
NR,PERS,N1-3,OUT,TOTAL,FI	7110020 	6662883 	: 	: 	6412756 
NR,PERS,N1-3,OUT,TOTAL,FR	13460009 	10492086 	: 	: 	10946820 
NR,PERS,N1-3,OUT,TOTAL,HR	1576221 	1317299 	: 	: 	2043897 
NR,PERS,N1-3,OUT,TOTAL,HU	5944145 	5530304 	: 	: 	3331402 
NR,PERS,N1-3,OUT,TOTAL,IE	4606724 	3437188 	: 	: 	3246700 
NR,PERS,N1-3,OUT,TOTAL,IT	7200667 	5980802 	: 	: 	5747099 
NR,PERS,N1-3,OUT,TOTAL,LT	874187 	885307 	: 	: 	834131 
NR,PERS,N1-3,OUT,TOTAL,LU	: 	961892 	: 	: 	1027517 
NR,PERS,N1-3,OUT,TOTAL,LV	: 	886347 	: 	: 	755047 
NR,PERS,N1-3,OUT,TOTAL,MT	271443 	220566 	165828 	146593 	148844 
NR,PERS,N1-3,OUT,TOTAL,NL	9178941 	8309718 	8082025 	: 	7936514 
NR,PERS,N1-3,OUT,TOTAL,NO	4784805 	4672079 	5108204 	5431251 	4602526 
NR,PERS,N1-3,OUT,TOTAL,PL	4598958 	4267189 	: 	: 	3755261 
NR,PERS,N1-3,OUT,TOTAL,PT	933391 	906879 	: 	: 	461091 
NR,PERS,N1-3,OUT,TOTAL,RO	326100 	379231 	: 	: 	310572 
NR,PERS,N1-3,OUT,TOTAL,SE	: 	5714394 	: 	: 	: 
NR,PERS,N1-3,OUT,TOTAL,SI	2781350 	2351682 	: 	: 	2364491 
NR,PERS,N1-3,OUT,TOTAL,SK	2225911 	1639153 	: 	1522791 	814994 
NR,PERS,N1-3,OUT,TOTAL,UK	: 	: 	: 	: 	18053608 
NR,PERS,N1-3,WORLD,CITY,AT	8406967 	8337953 	: 	: 	7105549 
NR,PERS,N1-3,WORLD,CITY,BE	: 	5435456 	: 	: 	4043635 
NR,PERS,N1-3,WORLD,CITY,BG	: 	1844250 	: 	: 	2103408 
NR,PERS,N1-3,WORLD,CITY,CH	: 	3667631 	3090696 	: 	2995866 
NR,PERS,N1-3,WORLD,CITY,CY	: 	539427 	: 	: 	506655 
NR,PERS,N1-3,WORLD,CITY,CZ	: 	15596789 	: 	: 	15526080 
NR,PERS,N1-3,WORLD,CITY,DE	: 	134115483 	: 	: 	125320294 
NR,PERS,N1-3,WORLD,CITY,DK	: 	2825373 	: 	: 	20096137 
NR,PERS,N1-3,WORLD,CITY,EA	: 	: 	: 	: 	392498294 e
NR,PERS,N1-3,WORLD,CITY,EE	: 	2303879 	: 	: 	1962147 
NR,PERS,N1-3,WORLD,CITY,EL	: 	1819841 	: 	: 	1307321 
NR,PERS,N1-3,WORLD,CITY,ES	: 	80183573 	: 	: 	68118453 
NR,PERS,N1-3,WORLD,CITY,EU27	: 	: 	: 	: 	558587201 e
NR,PERS,N1-3,WORLD,CITY,EU28	: 	: 	: 	: 	563693927 e
NR,PERS,N1-3,WORLD,CITY,FI	: 	28717263 	: 	: 	27812656 
NR,PERS,N1-3,WORLD,CITY,FR	94921113 	88593032 	: 	: 	104158679 
NR,PERS,N1-3,WORLD,CITY,HR	: 	1422162 	: 	: 	5099725 
NR,PERS,N1-3,WORLD,CITY,HU	16470726 	16467709 	: 	: 	13057834 
NR,PERS,N1-3,WORLD,CITY,IE	: 	8704379 	: 	: 	7542542 
NR,PERS,N1-3,WORLD,CITY,IT	: 	14649343 	: 	: 	20417668 
NR,PERS,N1-3,WORLD,CITY,LT	: 	3327700 	: 	: 	2208498 
NR,PERS,N1-3,WORLD,CITY,LU	: 	667628 	: 	: 	770508 
NR,PERS,N1-3,WORLD,CITY,LV	: 	1157444 	: 	: 	2958879 
NR,PERS,N1-3,WORLD,CITY,MT	: 	399933 	: 	: 	120006 
NR,PERS,N1-3,WORLD,CITY,NL	: 	12351384 	: 	: 	14054173 
NR,PERS,N1-3,WORLD,CITY,NO	3543255 	3664532 	3560489 	3819838 	2785672 
NR,PERS,N1-3,WORLD,CITY,PL	: 	35825570 	: 	: 	29645929 
NR,PERS,N1-3,WORLD,CITY,PT	: 	5131740 	: 	: 	4515215 
NR,PERS,N1-3,WORLD,CITY,RO	8658969 	8292804 	: 	: 	7663965 
NR,PERS,N1-3,WORLD,CITY,SE	: 	7755209 	: 	: 	: 
NR,PERS,N1-3,WORLD,CITY,SI	: 	1627226 	: 	: 	1474656 
NR,PERS,N1-3,WORLD,CITY,SK	: 	5599090 	: 	: 	3219978 
NR,PERS,N1-3,WORLD,CITY,UK	: 	: 	: 	: 	62218501 
NR,PERS,N1-3,WORLD,CRS,AT	: c	: u	: 	: 	1638296 
NR,PERS,N1-3,WORLD,CRS,BE	: 	50913 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,CH	: 	: 	: u	: 	: u
NR,PERS,N1-3,WORLD,CRS,CY	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,DE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,DK	: 	: u	: 	: 	504891 
NR,PERS,N1-3,WORLD,CRS,EA	: 	: 	: 	: 	6028558 e
NR,PERS,N1-3,WORLD,CRS,EE	: 	72417 u	: 	: 	74111 u
NR,PERS,N1-3,WORLD,CRS,EL	: 	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,ES	: 	: 	: 	: 	156422 u
NR,PERS,N1-3,WORLD,CRS,EU27	: 	: 	: 	: 	6897953 e
NR,PERS,N1-3,WORLD,CRS,EU28	: 	: 	: 	: 	6916105 e
NR,PERS,N1-3,WORLD,CRS,FI	: 	2610153 	: 	: 	2719425 
NR,PERS,N1-3,WORLD,CRS,FR	: u	134768 u	: 	: 	794445 
NR,PERS,N1-3,WORLD,CRS,HR	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,HU	: c	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,IE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,IT	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,LT	: 	12522 u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,LU	: 	: u	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,LV	: 	76361 u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,MT	: 	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,NL	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,NO	: u	247678 u	195077 u	229372 u	246500 
NR,PERS,N1-3,WORLD,CRS,PL	: 	283000 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,PT	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,CRS,RO	64560 u	96946 u	: 	: 	136841 
NR,PERS,N1-3,WORLD,CRS,SE	: 	857660 	: 	: 	: 
NR,PERS,N1-3,WORLD,CRS,SK	: 	: 	: 	: 	: b
NR,PERS,N1-3,WORLD,CRS,UK	: 	: 	: 	: 	: u
NR,PERS,N1-3,WORLD,CTRY,AT	9289498 	9845155 	: 	: 	3237438 
NR,PERS,N1-3,WORLD,CTRY,BE	: 	3357231 	: 	: 	2547998 
NR,PERS,N1-3,WORLD,CTRY,BG	: 	792443 	: 	: 	959748 
NR,PERS,N1-3,WORLD,CTRY,CH	: 	2343541 	2237027 	: 	1816625 
NR,PERS,N1-3,WORLD,CTRY,CY	: 	19762 u	: 	: 	: u
NR,PERS,N1-3,WORLD,CTRY,CZ	: 	19658521 	: 	: 	18005469 
NR,PERS,N1-3,WORLD,CTRY,DE	: 	85193020 	: 	: 	87081226 
NR,PERS,N1-3,WORLD,CTRY,DK	: 	3361746 	: 	: 	6087719 
NR,PERS,N1-3,WORLD,CTRY,EA	: 	: 	: 	: 	305135208 e
NR,PERS,N1-3,WORLD,CTRY,EE	: 	1609338 	: 	: 	1048701 
NR,PERS,N1-3,WORLD,CTRY,EL	: 	180221 	: 	: 	232106 
NR,PERS,N1-3,WORLD,CTRY,ES	: 	71800268 	: 	: 	81792841 
NR,PERS,N1-3,WORLD,CTRY,EU27	: 	: 	: 	: 	393696922 e
NR,PERS,N1-3,WORLD,CTRY,EU28	: 	: 	: 	: 	395221515 e
NR,PERS,N1-3,WORLD,CTRY,FI	: 	17436657 	: 	: 	17745231 
NR,PERS,N1-3,WORLD,CTRY,FR	74311730 	73859349 	: 	: 	80259226 
NR,PERS,N1-3,WORLD,CTRY,HR	: 	261253 	: 	: 	1558911 
NR,PERS,N1-3,WORLD,CTRY,HU	7721311 	7280011 	: 	: 	6480395 
NR,PERS,N1-3,WORLD,CTRY,IE	: 	3052044 	: 	: 	2279843 
NR,PERS,N1-3,WORLD,CTRY,IT	: 	4168192 	: 	: 	4625753 
NR,PERS,N1-3,WORLD,CTRY,LT	: 	654477 	: 	: 	1421005 
NR,PERS,N1-3,WORLD,CTRY,LU	: 	216307 	: 	: 	286412 
NR,PERS,N1-3,WORLD,CTRY,LV	: 	883373 	: 	: 	1470589 
NR,PERS,N1-3,WORLD,CTRY,MT	: 	225199 	: 	: 	22662 
NR,PERS,N1-3,WORLD,CTRY,NL	: 	13655626 	: 	: 	15077498 
NR,PERS,N1-3,WORLD,CTRY,NO	1951235 	1731128 	1917306 	2038271 	1763343 
NR,PERS,N1-3,WORLD,CTRY,PL	: 	12743634 	: 	: 	13978215 
NR,PERS,N1-3,WORLD,CTRY,PT	: 	5822665 	: 	: 	5300398 
NR,PERS,N1-3,WORLD,CTRY,RO	7162756 	6565713 	: 	: 	7539110 
NR,PERS,N1-3,WORLD,CTRY,SE	: 	11714334 	: 	: 	: 
NR,PERS,N1-3,WORLD,CTRY,SI	: 	1109670 	: 	: 	1761177 
NR,PERS,N1-3,WORLD,CTRY,SK	: 	2830758 	: 	: 	1793390 
NR,PERS,N1-3,WORLD,CTRY,UK	: 	: 	: 	: 	25145174 
NR,PERS,N1-3,WORLD,MNT,AT	3075488 	3118749 	: 	: 	1068880 
NR,PERS,N1-3,WORLD,MNT,BE	: 	1066069 	: 	: 	1131909 
NR,PERS,N1-3,WORLD,MNT,BG	: 	538202 	: 	: 	572800 
NR,PERS,N1-3,WORLD,MNT,CH	: 	2866597 	2893532 	: 	3269916 
NR,PERS,N1-3,WORLD,MNT,CY	: 	451730 	: 	: 	358885 
NR,PERS,N1-3,WORLD,MNT,CZ	: 	5782438 	: 	: 	4853156 
NR,PERS,N1-3,WORLD,MNT,DE	: 	25669550 	: 	: 	23053183 
NR,PERS,N1-3,WORLD,MNT,DK	: 	271188 u	: 	: 	5151918 
NR,PERS,N1-3,WORLD,MNT,EA	: 	: 	: 	: 	105314259 e
NR,PERS,N1-3,WORLD,MNT,EE	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,EL	: 	253830 	: 	: 	417257 
NR,PERS,N1-3,WORLD,MNT,ES	: 	23702981 	: 	: 	24747810 
NR,PERS,N1-3,WORLD,MNT,EU27	: 	: 	: 	: 	133761157 e
NR,PERS,N1-3,WORLD,MNT,EU28	: 	: 	: 	: 	134276844 e
NR,PERS,N1-3,WORLD,MNT,FI	: 	1384714 	: 	: 	1703555 
NR,PERS,N1-3,WORLD,MNT,FR	31427099 	31156231 	: 	: 	34668457 
NR,PERS,N1-3,WORLD,MNT,HR	: 	56646 u	: 	: 	527390 
NR,PERS,N1-3,WORLD,MNT,HU	1661280 	1402912 	: 	: 	1318081 
NR,PERS,N1-3,WORLD,MNT,IE	: 	593598 	: 	: 	499953 
NR,PERS,N1-3,WORLD,MNT,IT	: 	10910829 	: 	: 	10398290 
NR,PERS,N1-3,WORLD,MNT,LT	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,LU	: 	35166 	: 	: 	63535 
NR,PERS,N1-3,WORLD,MNT,LV	: 	: c	: 	: 	: u
NR,PERS,N1-3,WORLD,MNT,MT	: 	42579 	: 	: 	9660 
NR,PERS,N1-3,WORLD,MNT,NL	: 	3564745 	: 	: 	3468666 
NR,PERS,N1-3,WORLD,MNT,NO	3579863 	3655364 	3393060 	3245921 	2844004 
NR,PERS,N1-3,WORLD,MNT,PL	: 	5538887 	: 	: 	8038910 
NR,PERS,N1-3,WORLD,MNT,PT	: 	2546237 	: 	: 	1140742 
NR,PERS,N1-3,WORLD,MNT,RO	6004849 	6225703 	: 	: 	5078392 
NR,PERS,N1-3,WORLD,MNT,SE	: 	590342 	: 	: 	: 
NR,PERS,N1-3,WORLD,MNT,SI	: 	387891 	: 	: 	719485 
NR,PERS,N1-3,WORLD,MNT,SK	: 	2962193 	: 	: 	1850049 
NR,PERS,N1-3,WORLD,MNT,UK	: 	: 	: 	: 	878865 
NR,PERS,N1-3,WORLD,OTH,AT	131481 u	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,BE	: 	297516 	: 	: 	397237 
NR,PERS,N1-3,WORLD,OTH,BG	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,CH	: 	317000 u	: u	: 	703190 u
NR,PERS,N1-3,WORLD,OTH,CY	: 	1584716 	: 	: 	17783 u
NR,PERS,N1-3,WORLD,OTH,CZ	: 	707857 	: 	: 	458427 
NR,PERS,N1-3,WORLD,OTH,DE	: 	20458968 	: 	: 	23387639 
NR,PERS,N1-3,WORLD,OTH,DK	: 	19114662 	: 	: 	2428315 
NR,PERS,N1-3,WORLD,OTH,EA	: 	: 	: 	: 	40535908 e
NR,PERS,N1-3,WORLD,OTH,EE	: 	1337754 	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,EL	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,ES	: 	18902338 	: 	: 	2178431 
NR,PERS,N1-3,WORLD,OTH,EU27	: 	: 	: 	: 	75473187 e
NR,PERS,N1-3,WORLD,OTH,EU28	: 	: 	: 	: 	76070923 e
NR,PERS,N1-3,WORLD,OTH,FI	: 	1262208 	: 	: 	1117603 
NR,PERS,N1-3,WORLD,OTH,FR	23346469 	7257139 	: 	: 	6845228 
NR,PERS,N1-3,WORLD,OTH,HR	: 	2727092 	: 	: 	598536 
NR,PERS,N1-3,WORLD,OTH,HU	31304 u	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,IE	: 	565741 	: 	: 	439740 
NR,PERS,N1-3,WORLD,OTH,IT	: 	1551451 	: 	: 	3836259 
NR,PERS,N1-3,WORLD,OTH,LT	: 	99269 	: 	: 	466675 
NR,PERS,N1-3,WORLD,OTH,LU	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,LV	: 	3019091 	: 	: 	351801 
NR,PERS,N1-3,WORLD,OTH,MT	: 	103683 	: 	: 	37183 
NR,PERS,N1-3,WORLD,OTH,NL	: 	2477172 	: 	: 	873623 
NR,PERS,N1-3,WORLD,OTH,NO	: u	: u	: u	: u	: u
NR,PERS,N1-3,WORLD,OTH,PL	: 	447752 	: 	: 	593930 u
NR,PERS,N1-3,WORLD,OTH,PT	: 	1445925 	: 	: 	691731 
NR,PERS,N1-3,WORLD,OTH,RO	191677 	300817 	: 	: 	488092 
NR,PERS,N1-3,WORLD,OTH,SE	: 	18816150 	: 	: 	: 
NR,PERS,N1-3,WORLD,OTH,SI	: 	580355 	: 	: 	429794 
NR,PERS,N1-3,WORLD,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,OTH,UK	: 	: 	: 	: 	28699546 
NR,PERS,N1-3,WORLD,SEA,AT	1725359 	1614089 	: 	: 	5869129 
NR,PERS,N1-3,WORLD,SEA,BE	: 	2349972 	: 	: 	2174398 
NR,PERS,N1-3,WORLD,SEA,BG	: 	574193 	: 	: 	580759 
NR,PERS,N1-3,WORLD,SEA,CH	: 	347557 u	355884 u	: 	: u
NR,PERS,N1-3,WORLD,SEA,CY	: 	701930 	: 	: 	1178204 
NR,PERS,N1-3,WORLD,SEA,CZ	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,SEA,DE	: 	24525566 	: 	: 	24525695 
NR,PERS,N1-3,WORLD,SEA,DK	: 	24456196 	: 	: 	10366327 
NR,PERS,N1-3,WORLD,SEA,EA	: 	: 	: 	: 	149005883 e
NR,PERS,N1-3,WORLD,SEA,EE	: 	760523 	: 	: 	366683 
NR,PERS,N1-3,WORLD,SEA,EL	: 	1186230 	: 	: 	1314005 
NR,PERS,N1-3,WORLD,SEA,ES	: 	55733574 	: 	: 	58682177 
NR,PERS,N1-3,WORLD,SEA,EU27	: 	: 	: 	: 	193692073 e
NR,PERS,N1-3,WORLD,SEA,EU28	: 	: 	: 	: 	195899570 e
NR,PERS,N1-3,WORLD,SEA,FI	: 	3760464 	: 	: 	3445982 
NR,PERS,N1-3,WORLD,SEA,FR	31517107 	28320521 	: 	: 	31352887 
NR,PERS,N1-3,WORLD,SEA,HR	: 	592944 	: 	: 	2196807 
NR,PERS,N1-3,WORLD,SEA,HU	184337 	133925 	: 	: 	66687 
NR,PERS,N1-3,WORLD,SEA,IE	: 	3532968 	: 	: 	2654666 
NR,PERS,N1-3,WORLD,SEA,IT	: 	11821149 	: 	: 	7324415 
NR,PERS,N1-3,WORLD,SEA,LT	: 	845464 	: 	: 	545041 
NR,PERS,N1-3,WORLD,SEA,LU	: 	139916 	: 	: 	119051 
NR,PERS,N1-3,WORLD,SEA,LV	: 	456372 	: 	: 	187901 
NR,PERS,N1-3,WORLD,SEA,MT	: 	292752 	: 	: 	337923 
NR,PERS,N1-3,WORLD,SEA,NL	: 	3912215 	: 	: 	4024924 
NR,PERS,N1-3,WORLD,SEA,NO	2115404 	2242844 	2478301 	2656036 	2200109 
NR,PERS,N1-3,WORLD,SEA,PL	: 	4525663 	: 	: 	4174882 
NR,PERS,N1-3,WORLD,SEA,PT	: 	3651386 	: 	: 	3797199 
NR,PERS,N1-3,WORLD,SEA,RO	1159275 	1276700 	: 	: 	971682 
NR,PERS,N1-3,WORLD,SEA,SE	: 	329223 u	: 	: 	: 
NR,PERS,N1-3,WORLD,SEA,SI	: 	1957935 	: 	: 	1778280 
NR,PERS,N1-3,WORLD,SEA,SK	: 	: u	: 	: 	: u
NR,PERS,N1-3,WORLD,SEA,UK	: 	: 	: 	: 	23962719 
NR,PERS,N1-3,WORLD,TOTAL,AT	20951845 	21116817 	: 	: 	18755481 
NR,PERS,N1-3,WORLD,TOTAL,BE	11552461 	11235598 	: 	: 	8867014 
NR,PERS,N1-3,WORLD,TOTAL,BG	6170654 	3709486 	: 	: 	4212700 
NR,PERS,N1-3,WORLD,TOTAL,CH	: 	15443308 	16412269 	: 	16066449 
NR,PERS,N1-3,WORLD,TOTAL,CY	2568437 	2390784 	: 	: 	1995824 
NR,PERS,N1-3,WORLD,TOTAL,CZ	41734050 	37217274 	: 	: 	36079523 
NR,PERS,N1-3,WORLD,TOTAL,DE	194010197 	208317536 	: 	: 	210754951 
NR,PERS,N1-3,WORLD,TOTAL,DK	: 	31658157 	: 	: 	34333596 
NR,PERS,N1-3,WORLD,TOTAL,EA	: 	: 	: 	: 	770175811 e
NR,PERS,N1-3,WORLD,TOTAL,EE	4970661 	4975672 	: 	: 	3166930 
NR,PERS,N1-3,WORLD,TOTAL,EL	: 	3301238 	: 	: 	3087896 
NR,PERS,N1-3,WORLD,TOTAL,ES	186418273 	176260975 	: 	: 	169389000 
NR,PERS,N1-3,WORLD,TOTAL,EU27	: 	: 	: 	: 	1106954281 e
NR,PERS,N1-3,WORLD,TOTAL,EU28	: 	: 	: 	: 	1114698221 e
NR,PERS,N1-3,WORLD,TOTAL,FI	46319231 	44509760 	: 	: 	45417807 
NR,PERS,N1-3,WORLD,TOTAL,FR	192579312 	171381050 	: 	: 	192901010 
NR,PERS,N1-3,WORLD,TOTAL,HR	4057965 	3917900 	: 	: 	7775021 
NR,PERS,N1-3,WORLD,TOTAL,HU	24105736 	23529877 	: 	: 	19789177 
NR,PERS,N1-3,WORLD,TOTAL,IE	14969680 	13430326 	: 	: 	11143244 
NR,PERS,N1-3,WORLD,TOTAL,IT	48265584 	50041595 	: 	: 	39075094 
NR,PERS,N1-3,WORLD,TOTAL,LT	4102092 	4047017 	: 	: 	3955144 
