c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
FOR,PCH_PRE,I551-I553,AT1	4.46 	3.49 	6.18 	5.4 	3.02 	6.1 	9.38 	7.4 	-6.1 	8.21 	5 	3.3 	4 	6.2 	5.7 	-0.6 	-1.2 	2.2 	-2 	7 	-0.6 	3.9 	-2 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,AT11	3.27 	5.11 	0.62 	3.6 	-1.19 	0.3 	2.02 	3.8 	-1.5 	3.72 	13.3 	2.9 	3.6 	-3.2 	9.9 	2.8 	4.2 	-8.5 	0.7 	15.4 	-6.2 	-2.3 	-10.8 	-3.4 	-11.3 	-12.8 	-1.7 	4.8 
FOR,PCH_PRE,I551-I553,AT12	13.35 	3.39 	7.77 	3.3 	-2.74 	2.2 	3.99 	-2 	-10.3 	-0.17 	4.6 	0.3 	3.7 	6.8 	8.2 	1.5 	2 	-1.3 	0.4 	5 	-1.9 	3.2 	-6.7 	-5.9 	-0.5 	-4.3 	-1.9 	14.3 
FOR,PCH_PRE,I551-I553,AT13	2.88 	3.46 	6.08 	5.8 	4.3 	7.1 	10.87 	9.9 	-5.2 	10.83 	4.7 	4.2 	4.1 	6.5 	4.8 	-1.3 	-2.3 	3.7 	-2.8 	7.2 	0 	4.4 	-0.1 	7 	-8.8 	5.8 	-12.7 	10.7 
FOR,PCH_PRE,I551-I553,AT2	6.77 	5.45 	4.3 	1.3 	1.46 	2.8 	4.45 	0.4 	-2.4 	5.34 	6.1 	0.8 	2.5 	-2.4 	5.7 	6.7 	4.4 	2.6 	-1.2 	6.7 	0 	-1.4 	-4.3 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,AT21	6.49 	3.81 	2.16 	-1.2 	-0.48 	3.1 	3.39 	-2 	-3.2 	4.83 	7 	-0.2 	1.8 	-1.7 	3.6 	6.8 	4.5 	3.7 	-3.3 	7.8 	-3.1 	-3.5 	-4.6 	-4.7 	-5.5 	-3.7 	-0.4 	-3.2 
FOR,PCH_PRE,I551-I553,AT22	7.09 	7.48 	7.08 	4.7 	4.24 	2.4 	6.01 	4.1 	-1 	6.17 	4.8 	2.5 	3.5 	-3.7 	9.3 	6.5 	4.2 	0.8 	2.5 	4.9 	5.8 	2.9 	-3.8 	-3.4 	-5.4 	-6.3 	-5.7 	8.7 
FOR,PCH_PRE,I551-I553,AT3	4.88 	5.26 	5.96 	1 	2.78 	5.1 	3.53 	2.9 	-1.7 	4.27 	2 	2.6 	2.7 	1.7 	1.8 	2.5 	1.5 	4.1 	1.6 	5.5 	-2.6 	-0.3 	-3.8 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,AT31	8.85 	5 	8.62 	2.1 	-2.95 	6.6 	5.16 	0.9 	-3.9 	2.07 	2.3 	1.9 	-1.4 	4.1 	4.3 	-2.5 	2.3 	-0.4 	-0.9 	4.2 	-3.4 	-2.7 	-4.1 	-2 	-1.4 	-0.9 	2.7 	8.9 
FOR,PCH_PRE,I551-I553,AT32	6.28 	6.23 	5.6 	1.5 	3.65 	7.6 	3.18 	3.1 	-3.3 	2.88 	0.4 	5.8 	4 	4.4 	2.6 	2.8 	2.9 	1.8 	3.2 	5.1 	-2.9 	0 	-6 	-1.7 	-5.2 	0.5 	-2.1 	5.8 
FOR,PCH_PRE,I551-I553,AT33	3.99 	4.94 	6.24 	1 	3.15 	3.1 	3.48 	3.1 	-0.9 	5.07 	2.2 	1 	3 	0.1 	0.6 	2.9 	0.7 	5.9 	1.4 	5.8 	-2.3 	-0.3 	-3.3 	-2.4 	-4.3 	0.5 	2.2 	3.2 
FOR,PCH_PRE,I551-I553,AT34	2.89 	4.43 	3.86 	-1.3 	2.54 	8 	3.62 	3 	0.2 	5.57 	5 	2.6 	0.8 	0.9 	4.1 	3.8 	1.2 	4 	0.8 	6.1 	-2.7 	0.9 	-0.4 	-3.6 	-5 	0.8 	6.5 	0.9 
FOR,PCH_PRE,I551-I553,BE	12.07 	-10.45 	5.92 	: 	1.6 	0.9 	4.3 	5.5 	-4.9 	1.7 	0.7 	3.7 	0.6 	0.3 	-0.5 	4.2 	-0.1 	1.4 	3.1 	2.4 	3.6 	4.8 	4.7 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE1	21.52 	-17.4 	-1.28 	: 	3.5 	0.9 	4.4 	4.1 	-4.9 	3.68 	3.6 	2.1 	-2.3 	-1.6 	2.7 	6.9 	-3.6 	4 	2.3 	-3.7 	4.9 	10.7 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE10	21.52 	-17.4 	-1.28 	: 	3.5 	0.9 	4.4 	4.1 	-4.9 	3.68 	3.6 	2.1 	-2.3 	-1.6 	2.7 	6.9 	-3.6 	4 	2.3 	-3.7 	4.9 	10.7 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE2	8.89 	-7.76 	8.03 	: 	0.7 	1 	5 	7.2 	-5.2 	0.84 	-1.6 	4.4 	1.8 	1.7 	-2.5 	2.9 	1.5 	-0.6 	3 	7.6 	3.3 	1.9 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE21	6.41 	-6.21 	5.4 	: 	-4.3 	2.3 	3.9 	8.3 	-7.5 	3.26 	2.4 	6 	0.6 	-0.6 	-2.4 	-0.1 	1.4 	-3.5 	3 	13.7 	1.3 	4.3 	24.2 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE22	4.29 	1.29 	23.04 	: 	-6.9 	-16.3 	-0.1 	7.4 	-1.5 	-3.28 	1.1 	6.3 	0 	-1.3 	0.8 	-4.3 	3.4 	-2.6 	12.4 	0.4 	-0.1 	-2.4 	-10 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE23	11.25 	-6.53 	4.36 	: 	2.5 	10 	3.1 	8.4 	-5.7 	3.3 	9.8 	2.9 	2.4 	-0.2 	-3.8 	2.9 	0.8 	7.6 	3.9 	5.1 	5 	7.6 	-2 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE24	11.44 	-14.06 	2.86 	: 	9.2 	13 	4.1 	4.8 	-7.2 	-0.9 	-19.9 	3.7 	11.5 	21.3 	-4.3 	-0.7 	-5.4 	2.9 	-1 	7.8 	5.1 	4.9 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE25	10.1 	-9.14 	9.24 	: 	2.3 	-1.1 	8.7 	6.9 	-3.9 	0.61 	0.6 	3.5 	-1.2 	-2.3 	-2.8 	9.3 	4.2 	-1.4 	1.2 	6.7 	5 	-0.7 	0.1 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE3	5.84 	-5.45 	15.26 	: 	0.9 	0.6 	1.7 	3 	-3.9 	0.38 	2.3 	4.3 	2.6 	0 	-0.7 	3.2 	2.2 	2.4 	4.7 	-0.7 	1.5 	2.4 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE31	10.96 	-19.61 	10.19 	: 	0.5 	7.1 	8.5 	-1.2 	-1.4 	-6.53 	4.5 	15.3 	-1.3 	4.5 	-1.3 	3.8 	-1.5 	4.9 	27.3 	-3.9 	3.1 	1.1 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE32	6.23 	-5.97 	13.99 	: 	-1.8 	2.9 	6.8 	28.8 	-1.3 	10.54 	2.4 	19.3 	9.2 	21.4 	-8.7 	13.3 	2.6 	4.6 	6.2 	3.6 	0.2 	12.8 	0 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE33	5.35 	-0.9 	13.41 	: 	3.5 	-1.9 	3.5 	-4.1 	-9.1 	3.29 	2.3 	3.3 	3.3 	1.6 	-2.7 	7.1 	2.7 	5.6 	1.7 	-0.6 	-1 	4.9 	2.1 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE34	2.66 	-5.61 	21.18 	: 	-0.6 	0.2 	-6.8 	-3.3 	1.2 	-1.99 	1.8 	-2 	4.9 	-11.7 	2.1 	-0.3 	2.9 	-0.7 	4.2 	-0.4 	4 	0.5 	5.9 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BE35	8.95 	-3.41 	16.14 	: 	1.8 	-1.8 	-0.1 	6.9 	-3.6 	-9.38 	1.6 	-1.8 	-6.1 	3.1 	5.3 	-6.3 	1.6 	-1.5 	0.4 	-2.2 	2.4 	-4 	-4.7 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG	7.94 	18.24 	2.61 	-1.03 	7.2 	9.2 	15.9 	6.9 	-12.5 	-0.17 	8.6 	5.9 	14.2 	21.2 	34.5 	19.1 	16.4 	27.2 	-15.7 	2.7 	-12.2 	-5.3 	-16.4 	-12.8 	6.4 	39.5 	-64.7 	: 
FOR,PCH_PRE,I551-I553,BG3	5.83 	22.23 	0.96 	-5.98 	6.9 	8.7 	22.5 	5.1 	-12.2 	-0.94 	7.7 	4.9 	14.9 	17.6 	39.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG31	12.65 	2.7 	0.84 	-5.93 	18.5 	9.1 	11.5 	-0.3 	-6.4 	10.67 	8.1 	21.3 	14.7 	12.6 	24.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG32	12.5 	6.64 	2.66 	-5.57 	4.1 	31.8 	10.2 	2.9 	-13.9 	-8.65 	26 	10.9 	17.4 	16.1 	9.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG33	6.19 	24.01 	4.7 	-12.15 	6.2 	4.3 	29.6 	-5.3 	-9.5 	-3.19 	9 	1.6 	8.3 	5.7 	22.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG34	4.81 	22.62 	-2.37 	-0.03 	7.5 	11.4 	17.2 	17.7 	-15.2 	2.12 	4.6 	7.9 	23.5 	38.9 	91.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG4	12.25 	10.85 	5.82 	10.25 	7.8 	10.5 	2.9 	10.7 	-13.3 	1.44 	10.7 	8.2 	12.8 	30 	24.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG41	12.92 	11.91 	4.76 	10.65 	8 	10.2 	0.9 	14.1 	-12.9 	4.62 	11 	9.4 	13.3 	27.7 	26.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,BG42	9.01 	5.99 	10.9 	8.35 	6.7 	12.3 	13.5 	-4.2 	-15.2 	-10.5 	9.7 	4.2 	11.4 	38.9 	15.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4.7 	9.3 	-0.4 	2.1 	4.6 	-3.1 	-5.6 	-25.5 	-3.5 	1.5 	-3.9 	4.2 
FOR,PCH_PRE,I551-I553,CH0	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4.7 	9.3 	-0.4 	2.1 	4.6 	-3.1 	-5.6 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CH07	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-12.3 	-3.8 	5.1 	-0.6 	3.4 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CY	9.72 	21.01 	-3.17 	-0.63 	-3.6 	3.8 	7.3 	8.5 	-5.1 	-1.29 	0.8 	0.5 	1.6 	-5 	-10.5 	-12.8 	4.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CY0	9.72 	21.01 	-3.17 	-0.63 	-3.6 	3.8 	7.3 	8.5 	-5.1 	-1.29 	0.8 	0.5 	1.6 	-5 	-10.5 	-12.8 	4.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CY00	9.72 	21.01 	-3.17 	-0.63 	-3.6 	3.8 	7.3 	8.5 	-5.1 	-1.29 	0.8 	0.5 	1.6 	-5 	-10.5 	-12.8 	4.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ	9 	7.06 	7.55 	3.11 	2.7 	13.9 	6 	5 	-9.3 	-0.45 	3.8 	1.6 	4.5 	19.4 	7 	-12.3 	13.3 	-10.1 	0.5 	9.4 	9 	31.4 	13.3 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ0	9 	7.06 	7.55 	3.11 	2.7 	13.9 	6 	5 	-9.3 	-0.45 	3.8 	1.6 	4.5 	19.4 	7 	-12.3 	13.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ01	7.39 	6.93 	7.52 	5.29 	2.6 	12.8 	5.9 	8.1 	-6 	1.04 	8.3 	-0.6 	7.3 	31 	18.7 	-16.4 	15.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ02	14.5 	2.04 	13.32 	-9.94 	0.3 	26.2 	13.1 	-3.8 	-16.1 	-13.71 	-8.7 	-2.9 	-13.7 	12.3 	9.8 	-41.2 	-10.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ03	12.8 	8.59 	13.91 	5.8 	-0.9 	16.9 	4.8 	3.4 	-6.2 	-5.78 	-0.9 	1.3 	-1.2 	20.2 	1.3 	-0.9 	19.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ04	12.25 	9.09 	5.64 	-1.08 	2.2 	9.8 	7.9 	-0.9 	-7.1 	-2.54 	-4.2 	13 	7.1 	5.1 	-11.1 	-1.5 	8.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ05	8.28 	4.38 	15.85 	-6.35 	-1.7 	14.3 	-1.7 	-7.8 	-20.7 	-2.5 	-11.2 	2.3 	2.9 	2.9 	-3.7 	-12 	23.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ06	15.55 	10.81 	-4.55 	1.46 	10.2 	9.7 	11 	7.7 	-21.8 	2.13 	8.5 	7 	4 	6.2 	1.2 	1.7 	-0.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ07	9.83 	6.83 	5.35 	-4.55 	8.4 	32.7 	2.6 	4.1 	-16.9 	-0.54 	0.4 	-0.4 	-4.8 	-1.9 	-4.6 	0.1 	42 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,CZ08	6.98 	-0.56 	12.34 	1.94 	2.7 	37.5 	9.8 	-10.6 	-16.9 	3.23 	17.2 	4.7 	-0.4 	-8.7 	-14.5 	14 	25.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE	5.37 	1.65 	: c	4.62 	3.7 	7.2 	5.6 	10.9 	-2.9 	1.9 	3.5 	9.6 	6.8 	9.6 	2.7 	-0.3 	-5.2 	10.7 	3.7 	4.3 	4.2 	2.4 	2.4 	1 	-9.8 	1.7 	-8.1 	16.2 
FOR,PCH_PRE,I551-I553,DE1	3.21 	1.31 	8.45 	5.96 	3.5 	6.1 	9.3 	8.3 	-3.5 	1.57 	1.9 	9.3 	5.8 	9.1 	2.2 	2.6 	-5.2 	5.2 	3.2 	3.5 	5 	1.1 	0 	1.4 	-9.9 	-0.6 	-9.5 	15.3 
FOR,PCH_PRE,I551-I553,DE11	5.37 	2.38 	10.51 	6.36 	1.8 	4.8 	10.2 	8.8 	-6.6 	-0.09 	-4.4 	17.7 	3.5 	5.5 	6.4 	4.7 	-6.2 	3.9 	1.2 	4.3 	14.1 	0.2 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE12	4.7 	-2.46 	4.85 	4.45 	3.1 	4.3 	6.6 	11.5 	-6.8 	-1.72 	1.9 	6.2 	2.5 	11.1 	-3.3 	-1 	-10 	6.1 	4.5 	0.7 	-0.9 	1.9 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE13	1.29 	2.33 	9.53 	6.73 	5.5 	7 	10.1 	6.4 	1.4 	5.06 	6.5 	6.3 	9.6 	11 	4.2 	2.7 	0.2 	6.3 	2.4 	6.3 	5.3 	1.1 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE14	2.29 	3.8 	8.52 	5.9 	0.9 	9.7 	11.6 	6 	-4.5 	2.59 	3.1 	7.8 	8.1 	7.1 	2.8 	8.1 	-2.4 	2.7 	6.3 	2.1 	3.6 	0.2 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE2	9.98 	0.08 	7.61 	4.47 	3.8 	8.5 	3.8 	12.2 	-3.9 	-0.49 	4.9 	8.4 	6.7 	10 	1.2 	-1.2 	-6.2 	10.8 	3.8 	6.7 	3.1 	1.6 	-1.3 	2.2 	-10.2 	-2.4 	-13.9 	21.8 
FOR,PCH_PRE,I551-I553,DE21	10.87 	-0.73 	7.74 	4.4 	4.5 	9.5 	2.7 	15.7 	-2.6 	0.78 	6.8 	9.3 	7.9 	11.2 	1.3 	-2.5 	-9.4 	14.2 	3 	7.5 	5.3 	2.9 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE22	6.83 	5 	2.4 	3.52 	-0.7 	8.4 	3.1 	-4.4 	-8.3 	-4.22 	12.9 	5.7 	1.2 	5.2 	13.6 	-3.7 	11.8 	9.4 	7.2 	11.6 	-0.8 	-1.8 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE23	4.07 	5.33 	3.92 	6.86 	-3 	3.7 	4.6 	8 	-4.6 	1.9 	4.9 	2.9 	-0.2 	7 	0 	0.9 	-0.7 	0 	-4.2 	14.5 	8.7 	-2 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE24	0.19 	4.82 	11.87 	2.99 	0.1 	4.1 	5.4 	6.7 	-8.6 	2.81 	0.2 	4.3 	1.7 	2.2 	1.4 	0.2 	-1.8 	6.2 	7 	-5 	0.9 	-2.5 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE25	5.47 	-0.55 	5.3 	3.48 	5.1 	7.1 	5.9 	12.3 	-10.1 	-2.83 	-0.4 	7.8 	5.1 	9.8 	1.4 	1 	-9.2 	12.2 	2 	5.2 	-2.4 	2.4 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE26	0.57 	2.12 	6.56 	2.4 	3.5 	5.7 	3.1 	1.4 	-6.6 	1.55 	-0.9 	5.3 	2 	7.6 	-4.7 	1.3 	6.1 	-0.9 	9.2 	6.3 	-2.3 	-4.2 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE27	18.1 	0.22 	11.55 	6.59 	2.9 	8.7 	6.8 	9 	1.4 	-4.72 	3.7 	10.4 	11.9 	11.2 	-0.6 	0.6 	-1.3 	4.9 	9.5 	3.8 	3.3 	1.4 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE3	1.2 	3.68 	7.63 	5.24 	5.1 	13.5 	9.9 	13.7 	4.6 	7.77 	10.1 	18.7 	18.9 	27.7 	6.1 	3.1 	-4.2 	23.4 	7.7 	5.7 	9 	8.9 	0.5 	0.9 	-11.4 	: 	: 	32.2 
FOR,PCH_PRE,I551-I553,DE30	1.2 	3.68 	7.63 	5.24 	5.1 	13.5 	9.9 	13.7 	4.6 	7.77 	10.1 	18.7 	18.9 	27.7 	6.1 	3.1 	-4.2 	23.4 	7.7 	5.7 	9 	8.9 	0.5 	0.9 	-11.4 	: 	: 	32.2 
FOR,PCH_PRE,I551-I553,DE4	2.52 	1.1 	7.62 	10.65 	1 	2.7 	-0.2 	10 	-12.1 	8.23 	5.8 	13.3 	9.7 	6.8 	1.7 	-3.5 	3.7 	28.6 	6.6 	0.2 	-1.2 	1.5 	47.5 	23.5 	-11.9 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE40	2.52 	1.1 	7.62 	10.65 	1 	2.7 	-0.2 	10 	-12.1 	8.23 	5.8 	13.3 	9.7 	6.8 	1.7 	-3.5 	3.7 	28.6 	6.6 	0.2 	-1.2 	1.5 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE5	: c	-1.24 	: 	: 	: 	-4.3 	3.3 	5.2 	3.2 	-1.68 	12.5 	7.6 	7.2 	14.4 	0.9 	-0.3 	-14.6 	18.7 	1.8 	4.1 	7.5 	2.2 	: 	: 	: 	: 	: 	-94.4 
FOR,PCH_PRE,I551-I553,DE50	: c	-1.24 	: 	: 	: 	-4.3 	3.3 	5.2 	3.2 	-1.68 	12.5 	7.6 	7.2 	14.4 	0.9 	-0.3 	-14.6 	18.7 	1.8 	4.1 	7.5 	2.2 	: 	: 	: 	: 	: 	-94.4 
FOR,PCH_PRE,I551-I553,DE6	5.59 	4.41 	3.07 	10.28 	4.6 	17.4 	9.6 	13.3 	5.4 	2.44 	1 	16.2 	1.8 	10.3 	3.4 	1.2 	-6.7 	6.7 	1.4 	4.7 	5.5 	-0.8 	: 	: 	: 	: 	: 	4.9 
FOR,PCH_PRE,I551-I553,DE60	5.59 	4.41 	3.07 	10.28 	4.6 	17.4 	9.6 	13.3 	5.4 	2.44 	1 	16.2 	1.8 	10.3 	3.4 	1.2 	-6.7 	6.7 	1.4 	4.7 	5.5 	-0.8 	: 	: 	: 	: 	: 	4.9 
FOR,PCH_PRE,I551-I553,DE7	4.24 	1.66 	7.81 	2.8 	2.1 	8.7 	3.2 	10.1 	-7.2 	-3.1 	2.4 	7.5 	2.1 	9 	-2.9 	-4.6 	-1.1 	9.9 	2.2 	3.5 	4 	0.2 	4.5 	1.3 	-9.8 	-1.5 	-6.7 	5.2 
FOR,PCH_PRE,I551-I553,DE71	3.29 	1.1 	8.52 	3.45 	3.6 	9.2 	3.9 	11.9 	-8.4 	-2.09 	2 	8.6 	2.1 	10.6 	-1 	-4.3 	-2.5 	10.3 	1.5 	5 	2.9 	-0.1 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE72	4.95 	1.31 	6.3 	-0.64 	2.3 	0.3 	5.5 	-5.5 	-3.6 	-4.55 	8.4 	-1.6 	-1.1 	-1.5 	-5.3 	-5.7 	0.3 	9 	6.1 	4.8 	0.6 	-0.5 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE73	14.28 	8.39 	0.71 	-2.56 	-11.2 	7.7 	-2.7 	2.2 	1.3 	-10.1 	3 	2.9 	3.3 	2.4 	-13.4 	-5.8 	7 	7.4 	5.3 	-5.3 	11.9 	2.8 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE8	0.65 	1.12 	1.51 	8.65 	1.5 	11.6 	-1.5 	5.9 	-6 	7.39 	7.6 	2.2 	1 	-2.9 	16.8 	16 	4.6 	15.7 	12.7 	14.3 	11.8 	10 	2.8 	1.2 	-10.2 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE80	0.65 	1.12 	1.51 	8.65 	1.5 	11.6 	-1.5 	5.9 	-6 	7.39 	7.6 	2.2 	1 	-2.9 	16.8 	16 	4.6 	15.7 	12.7 	14.3 	11.8 	10 	2.8 	1.2 	-10.2 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE9	3.26 	3.39 	4.43 	1.35 	1.6 	1.3 	5.2 	12.1 	-3.5 	4.67 	4 	5.6 	9.8 	-0.9 	3.3 	-0.5 	-17.5 	27.5 	3.8 	-2.9 	4.6 	1.8 	-0.2 	-1 	-8 	-11.5 	2.8 	17.4 
FOR,PCH_PRE,I551-I553,DE91	1.75 	6.98 	9.13 	5.83 	5.5 	0.3 	2.1 	3.4 	-2.8 	-4.96 	5.8 	4.4 	5 	-6 	5.1 	-0.9 	-13.3 	19.2 	1.1 	-3.4 	4.3 	3 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE92	4.87 	1.68 	3.03 	2.76 	3.9 	-4 	14.5 	14.1 	-6.9 	7.34 	-3.8 	4.8 	13.5 	1 	1.9 	-4.4 	-30 	47.8 	5.5 	-5.4 	6.2 	3.5 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE93	5.59 	-3.05 	3.57 	1.31 	-0.3 	5.4 	1.7 	4.2 	0.1 	3.61 	9.4 	5.4 	5.3 	1.4 	0.6 	-2.1 	-8.4 	21.3 	3.8 	1.2 	2.8 	0.7 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DE94	0.94 	7.21 	2.53 	-4.45 	-3 	6.4 	-1 	24.7 	-2.6 	13.32 	10 	9 	14.6 	1.2 	6.2 	10.5 	-0.8 	6.2 	4.8 	-0.7 	3.8 	-2.7 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DEA	6.49 	3.23 	1.14 	4.67 	5.3 	4.1 	7.8 	12.5 	-5.1 	2.87 	0.1 	10.4 	6.9 	9.2 	6.1 	0 	-3.6 	4.8 	2.7 	3 	5.8 	5.5 	8.8 	-0.7 	-5.9 	-1.8 	-5.4 	: 
FOR,PCH_PRE,I551-I553,DEA1	2.88 	6.62 	-0.32 	4.32 	5.6 	6.9 	7.8 	15.8 	-6.1 	7.08 	2.5 	11 	1.8 	10.6 	6.6 	0 	-7.2 	7.6 	3.1 	3.5 	8.6 	3 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DEA2	9.57 	-1.76 	2.97 	6.44 	6.2 	3.1 	10.8 	11.9 	-6.8 	-2.03 	-1.5 	9.4 	10.7 	12.4 	3.8 	0 	-3.4 	4.6 	3.2 	4.4 	6.5 	1.6 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DEA3	13.05 	1.87 	1.87 	6.77 	4.5 	-1.4 	-2.4 	5.3 	-1.1 	1.52 	5.8 	12.8 	7 	6.6 	2.5 	0 	-2.4 	5.1 	6.4 	0.3 	4.7 	18.8 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DEA4	11.39 	6.38 	-1.64 	-3.08 	7.2 	-3.8 	2.3 	5.8 	-2.1 	4.98 	6.3 	1.2 	9.1 	4.3 	3.8 	0 	-11.6 	12.5 	6.3 	6.7 	-0.7 	5.1 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I551-I553,DEA5	4.48 	7.15 	0.81 	3.08 	2 	4.7 	7.1 	11.8 	-1.6 	5.61 	-5.3 	14.1 	8.3 	1.5 	12.6 	0 	8.9 	-5 	-2.5 	-1.8 	1.7 	16.4 	: 	: 	: 	: 	: 	: 
