c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
FOR,PCH_PRE,I553,ES	5.51 	12.02 	8.07 	4.78 	5.2 	-2.8 b	-1.2 	0.9 	-5.7 	-2.77 	0 	2.8 	-4.4 	-8.6 	9.3 	10.6 	6 	7.6 	19 	12.1 	14.1 	-3.4 	4.5 	7.8 	38.3 	-6.3 	17.8 	-13.2 
FOR,PCH_PRE,I553,EU27	: u	1.96 	3.78 	1.78 e	3.95 	-3.14 b	: 	: 	: 	-4.25 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,EU28	: u	1.96 	3.87 	1.54 e	3.76 	-2.08 b	: 	: 	: 	-3.88 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,FI	5.46 	1.22 	-10.29 	-4.94 	-1.5 	1.1 b	8.8 	-2.1 	-5.2 	-7.71 	3.5 	2.9 	-8.9 	1.4 	-1.6 	7.9 	3.9 	-1.5 	9.7 	-1.3 	10.7 	-5.4 	-23 	-0.1 	: 	: 	: 	: 
FOR,PCH_PRE,I553,FR	9.61 	-1.83 	-0.09 	-0.84 	4.8 	2.1 b	-1.2 	1.6 	2.3 	-2.25 	-0.2 	0.8 	2.4 	-1.3 	-3.6 	3.5 	-10.4 	8.9 	0.4 	: 	: 	: 	-11.5 	9.6 	5.8 	0.8 	6.9 	: 
FOR,PCH_PRE,I553,HR	8.74 	1.9 	4.69 	-0.5 	2.1 	7.2 b	8.1 	1.5 	4.9 	0.19 	4.4 	-4.1 	0.2 	4.9 	6.7 	5 	9.2 	46.9 	-11.7 	14.8 	46.3 	103 	-34 	57.2 	: 	: 	: 	: 
FOR,PCH_PRE,I553,HU	11.69 	-0.51 	2.29 	5.18 	-0.8 	27.9 b	1.3 	-22 	7.3 	6.74 	8.7 	-11.9 	-8.2 	-8.9 	-1.8 	-7.6 	3.3 	-3.2 	2.7 	-5.3 	-8.1 	3.4 	-13.9 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,IE	: 	-12.9 e	17.43 e	5.65 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-7.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,IS	: 	16.62 	9.06 	92.58 	-6.2 	19.3 b	7.5 	-18.8 	37 	15.93 	11.9 	12.8 	1 	11.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,IT	6.2 	6.38 	0.86 	2.48 	0.4 	-12 b	5.1 	0 	5.7 	-0.8 	6.1 	3 	2.1 	-1.9 	-6.6 	-1.1 	5.3 	6.9 	4.7 	3.6 	2.3 	5.6 	13.6 	15.8 	2.9 	-6.2 	9.5 	0.4 
FOR,PCH_PRE,I553,LI	42.84 	16.94 	4.17 	-18.62 	27 	-81 b	-4.4 	9.3 	-8 	2.72 	-1.7 	: 	: 	-2.3 	-2.3 	-5.6 	11.3 	-6.9 	-6.9 	: 	: 	-2.8 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,LT	-7.27 	11.04 	14.4 	-8.16 	14.6 	-2.2 b	18.2 	26.6 	5.5 	15.71 	3 	-3.1 	22.3 	105.2 	13.6 	-5 	55.5 	24.2 	5.8 	-19 	20.9 	10.5 	-23.8 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,LU	5.27 	-7.22 	6.17 	8.8 	3.5 	-7.4 b	8.4 	-10.5 	-2.4 	-1.39 	-14.8 	-7.8 	-11.1 	-5.6 	3.8 	11.7 	0.6 	-8 	11.3 	-3.7 	4.5 	-12.7 	5.7 	-2.1 	5.8 	-17.7 	5.8 	: 
FOR,PCH_PRE,I553,LV	8.23 	15.85 	-17.6 	17.37 	9.5 	-10.7 b	-6.9 	22.8 	-56.1 	36.58 	7.8 	27.9 	62.2 	126.7 	33.1 	341.8 	99.5 	8.2 	-32.7 	-16.8 	850.3 	-86.5 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,ME	: 	27.82 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,MK	2.19 	-13.89 	-20.27 	19.59 	90 	34.2 b	-4 	4.1 	75.8 	: 	: 	: 	: 	: 	: 	36.8 	-93.6 	383.7 	-4 	-66.8 	71.1 	-62.5 	0.8 	-33.8 	82.8 	-71.1 	-83.3 	: 
FOR,PCH_PRE,I553,NL	9.33 	2.28 	4.84 	9.39 	12.7 b	-2.2 b	1.6 	-2.9 	10.8 	-21.41 	7.6 	4.4 	-6.3 	-20.8 	15.8 	11.2 	-12.6 	-8.1 	36.8 	9.5 	2.1 	-18.8 	2.4 	2.4 	-16.9 	0.9 	11.4 	5.6 
FOR,PCH_PRE,I553,NO	: 	11.7 	6.84 	1.3 	-26.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1.8 	-1 	-9.5 	3.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,PL	7.61 	6.62 	23.58 	8.86 	-31 	53 b	9 	-5.5 	-10.6 	-12.38 	1.6 	-12.3 	28.9 	8.3 	21.2 	17.4 	6.5 	-21.9 	-19.9 	-0.4 	-33.6 	-4.1 	33.1 	1.4 	-31.9 	-14 	: 	: 
FOR,PCH_PRE,I553,PT	2.79 	25.14 	12.33 	11 	2.5 	-3.2 b	-5.3 	-5.4 	-0.3 	6.8 	5.1 	14.4 	-6.3 	-8 	-6.1 	8.2 	-5.6 	1.1 	-18.7 	18.1 	-3.5 	-15.6 	-1.2 	-2.6 	-13.2 	-21.3 	8.2 	-1.5 
FOR,PCH_PRE,I553,RO	42.09 	2.62 	76.63 	-67.11 	-21.8 	59.8 b	15.2 	-1.5 	-33.9 	100.42 	10 	-16.8 	-37.3 	12.2 	37.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,RS	: 	-18.24 	4.66 	8.65 	3.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,SE	1.42 	-0.93 	26.29 	7.75 	-0.3 	-6.2 b	0.5 	-10.2 	1.9 	-21.92 	18.8 	-18.6 	4.6 	27.1 	2.3 	6 	12.1 	: 	: 	: 	-9.4 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,SI	32.92 	8.85 	12.22 	-2.97 	2.2 	3.4 b	15.3 	-5.2 	-4.3 	14.77 	10.2 	0.5 	-3.9 	19.7 	20.8 	2 	0.4 	56.5 	-25.5 	1.5 	41.8 	41.6 	-16.3 	62.3 	33.2 	: 	: 	: 
FOR,PCH_PRE,I553,SK	2.39 	31.67 	14.32 	-16.93 	1.1 	14.5 b	-2.9 	-3.9 	-39.8 	-3.33 	-5.2 	-1.2 	-12.7 	-22 	-4.7 	55.6 	27.8 	12.3 	9.4 	38 	-32.3 	8.1 	-51.1 	114.7 	-16.4 	17.7 	-31.7 	: 
FOR,PCH_PRE,I553,TR	: 	197.5 	-74.39 	174.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
FOR,PCH_PRE,I553,UK	: 	-15.3 	: 	: 	45.6 	-17.7 b	7.5 	12.5 	-7.1 	-29.45 	16.4 	14.4 	18 	43.4 	-4.1 	-47.2 	0 	0 	0.1 	-9.8 	4.5 	11.4 	-57.3 	4.7 	7.2 	8.2 	-1.3 	: 
NAT,NR,I551,AT	10576133 	10331297 	9861284 	9574431 	9366270 	9310247 	8965539 	8804498 	8322507 	8118441 	7874934 	7399477 	6895784 	6599752 	6436799 	6285617 	6261520 	5955582 	5620487 	5298726 	5032782 	4855975 	4761137 	4632328 	4494186 	4465500 	4459459 	4189792 
NAT,NR,I551,BE	4491817 	4325879 	4304415 	4175387 	3947228 	3805589 	3882797 	3601163 	3217353 	3081487 	2877165 	2596080 	2364441 	2208149 	2119425 	2103047 	2093205 	2048489 	1861826 	1740389 	1647396 	1542852 	1480115 	1348280 	1211588 	1212853 	: 	: 
NAT,NR,I551,BG	3261648 	3272541 	2937839 	2726631 	2610602 	2450130 	2241959 	1996409 	2100105 	2441548 	2228193 	1920650 	1720567 	1502556 	1430690 	1354578 	1206771 	1324829 	1267130 	1408560 	1271534 	1531652 	1783145 	1795879 	2033526 	2401447 	2178768 	4299887 
NAT,NR,I551,CH	: 	8287160 	8137268 	8016349 	7876619 	7744008 	7707080 	7587334 	7282756 	7401982 	7196549 	6959958 	6584331 	: 	: 	6190478 	6177513 	5985777 	5649568 	5366417 	5169850 	4886237 	4914946 	4958890 	4825786 	4917956 	5142830 	4978657 
NAT,NR,I551,CY	456572 	461609 	441137 	431992 	438104 	505244 	543259 	610074 	592686 	528491 	534937 	508862 	449109 	446137 	400226 	375689 	330896 	279159 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,CZ	6924041 	6297651 	5736436 	5052889 	5045667 	5047656 	4102084 	3815700 	3726093 	3953556 	3794799 	3595316 	3388360 	3345924 	3461748 	3438098 	3293198 	3397816 	3159881 	3109602 	3466406 	3121052 	2250122 	1931309 	: 	: 	: 	: 
NAT,NR,I551,DE	108215315 	104271185 	100982801 	97846589 	94618956 	93428787 	90793947 	85639738 	81075597 	80987578 	79282734 	76406515 	73777338 	71319615 	68704244 	68694684 	70892363 	70828066 	66929459 	62981909 	60773350 	59334569 	57949520 	55182794 	54046536 	54680225 	48637632 	46756549 
NAT,NR,I551,DK	3101709 e	2988511 e	2827006 e	2606932 e	2454332 	2384598 	2322199 	2165966 	2038612 	2242694 	2301950 	2085971 	1898672 	1756825 	1655020 	1698062 	1646975 	1640262 	1577447 	1549809 	1489479 	1500088 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,EA	347848587 e	342673723 	332935092 	: 	: 	: 	: 	: 	: 	296143249 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,EE	1032627 	949639 	880083 	818257 	756251 	704680 	667965 	611805 	560083 	658123 	675611 	571238 	428003 	384586 	306465 	250244 	306287 	292820 	268183 	276555 	204748 	184930 	190420 	173379 	96918 	: 	: 	: 
NAT,NR,I551,EL	6105805 	5996434 	5744134 	5536719 	5518835 	5257258 	6312960 	6876371 	7352183 	6967623 	6949608 	6127573 	5932911 	5567107 	5649512 	5464953 	5527692 	5837019 	5618886 	5530490 	5374694 	4694269 	4702301 	4604292 	: 	: 	: 	: 
NAT,NR,I551,ES	50453257 	49543245 	47523598 	44682747 	42569374 	43025752 	45824875 	46233329 	45138083 	47241159 	48640681 	47444137 	41600341 	39211402 	35282766 	33258122 	32892302 	32132989 	31789683 	25582824 	23347442 	21722957 	21142958 	20139851 	19137352 	19356281 	21462126 	20977631 
NAT,NR,I551,EU27	: u	450400276 	437007026 	421666012 e	411923572 	410492906 	396058578 	385602939 	381095407 e	383558816 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,EU28	: u	451404922 	437953034 	422539830 e	412812855 	411381893 	397000377 	386514250 	382065143 e	384687494 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,FI	7393560 	7120077 	6960237 	6743345 	6856916 	6967197 	6945222 	6752898 	6429217 	6670586 	6520401 	6202537 	5947844 	5736063 	5415475 	5327336 	5442346 	5415044 	5285004 	5202253 	5002375 	4792982 	4622545 	4285377 	4114870 	: 	: 	: 
NAT,NR,I551,FR	82799553 	80248346 	78799599 	76972426 	78660790 	78817156 	79762961 	77002216 	75884324 	76334670 	76201159 	74239957 	73065542 	69705424 	66364667 	65252691 	66111444 	62128195 	55345314 	54021566 	: 	: 	51872640 	50549558 	50110725 	51080891 	47477146 	47776689 
NAT,NR,I551,HR	1014086 	1004646 	946008 	873818 	889283 	888987 b	941799 	911311 	969736 	1128678 	1110760 	1037371 	1002295 	979037 	927648 	886214 	813771 	905921 	948214 	962046 	968263 	940459 	882013 	869895 	726185 	: 	: 	: 
NAT,NR,I551,HU	5067269 	4751809 	4450377 	4054154 	3625777 	3371106 	3144418 	3128042 	3065846 	3312621 	3187745 	3007456 	2778499 	2452233 	2380170 	2273149 	2147623 	2135202 	2029439 	1874166 	1240585 	1187167 	1169772 	1211424 	: 	: 	: 	: 
NAT,NR,I551,IE	: 	7031826 e	7713240 e	7570342 e	7012298 e	7173583 be	3162000 	3351000 	: u	3909000 e	: 	: 	: 	: 	: 	2770000 	: 	2773000 	2697000 	2709000 	: 	: 	3262000 	: 	: 	: 	: 	: 
NAT,NR,I551,IS	: 	379534 	322811 	315218 	297861 	273634 	261414 	253020 	242854 	270201 	273799 	244672 	229454 	204005 	193935 	186558 	174820 	185670 	207810 	192318 	181925 	157704 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,IT	48425025 	46850959 	45898875 	43470802 	42650052 	43777264 	45072135 	44353731 	43698082 	43498154 	43282459 	42520635 	41295496 	40767400 	39155590 	38010546 	38648182 	37962902 	36496645 	35552227 	34931449 	34660844 	34258093 	34616377 	33613625 	34719253 	34275644 	33775318 
NAT,NR,I551,LI	1055 	1048 	536 	439 	665 	1631 	2543 	2011 	2104 	1833 	1345 	1348 	1289 	1602 	1205 	1025 	1338 	1344 	888 	1255 	1220 	583 	430 	: 	: 	: 	: 	207 
NAT,NR,I551,LT	924909 	821345 	777021 	708361 	647376 	585652 	518991 	451257 	413817 	564578 	566732 	463260 	346589 	257612 	174593 	155919 	140789 	142156 	148056 	171827 	160220 	156320 	176605 	177954 	: 	: 	: 	: 
NAT,NR,I551,LU	72961 	71128 	68923 	69747 	68401 	43425 b	33563 	34001 	30238 	30068 	31234 	28992 	29450 	24462 	23638 	22474 	20458 	18406 	19004 	16028 	16830 	16120 	16248 	15996 	18740 	17369 	18292 	18065 
NAT,NR,I551,LV	545385 	514580 	492757 	442127 	377441 	355080 b	427001 	355511 	302398 	483188 	540741 	418480 	353957 	287388 	256991 	225257 	209690 	204038 	197810 	201963 	201421 	159628 	136429 	134955 	: 	: 	: 	: 
NAT,NR,I551,ME	: 	76621 	75699 	: 	: 	81229 	86981 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,MK	175079 	168950 	153057 	139930 	128777 	125363 	121280 	117599 	133532 	135059 	: 	: 	: 	: 	: 	154068 	119210 	194939 	170609 	197523 	179887 	189395 	195699 	210296 	211352 	190257 	196223 	165788 
NAT,NR,I551,MT	165480 	149709 	156040 	153989 	146891 	154299 	143594 	157664 	158104 	141598 	143291 	135025 	104984 	116724 	118317 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,NL	14419452 	13349492 	12410086 	12143198 	11504042 	10932826 	10849100 	10498600 	10092200 	10461000 	10515700 	9463100 	8300800 	7915100 	7379300 	7515100 	7601000 	7800000 	7560000 	7062000 	5852000 	5121000 	4825000 	4030000 	3872500 	3298500 	3325700 	3186300 
NAT,NR,I551,NO	: 	10018865 	9690262 	9471418 	9511491 	9482602 	9016193 	8462891 	8293502 	8348260 	8445683 	8121731 	7735952 	7319093 	6997938 	7028783 	7173306 	7032217 	6964212 	6896892 	6506907 	6410676 	6330069 	5822114 	5727000 	5385000 	5271000 	4979620 
NAT,NR,I551,PL	18101537 	16937411 	15061959 	13772799 	12428807 	11721039 	11578068 	10686787 	9591765 	9510355 	8652281 	7563895 	6804729 	6272741 	4834132 	4580386 	4339857 	4741604 	3837030 	4993688 	4770193 	4495179 	3904384 	3230999 	: 	: 	: 	: 
NAT,NR,I551,PT	8159953 	7727808 	7336203 	6893425 	6142385 	5937216 	6321646 	6424955 	6188951 	6050416 	5953513 	5437910 	5274258 	4934260 	4713527 	4674344 	4458591 	4397065 	4272041 	4021019 	3736322 	3520715 	3326052 	3201721 	3133220 	3217018 	3112819 	3101433 
NAT,NR,I551,RO	7140401 	6597971 	6020451 	5189322 	4961498 	4865167 b	5355950 	4562043 	4663411 	5420039 	5185765 	4603874 	4138638 	3962548 	3635660 	3505153 	3574871 	3660093 	3970607 	4348580 	4409685 	5249235 	5724550 	5828842 	6240790 	6372621 	8018096 	9949279 
NAT,NR,I551,RS	: 	1003914 	903597 	801463 	856479 	854854 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,SE	16901921 	16389679 	15514466 	14645511 	14069313 	13638380 	13414240 	13056742 	12366504 	12572953 	12458911 	11866134 	11095543 	10509359 	10358791 	10375086 	10611783 	10574800 	10334340 	9896253 	9298800 	9273838 	9296826 	8680668 	7401281 	7038292 	7141406 	7766446 
NAT,NR,I551,SI	747866 	698713 	674631 	625630 	613019 	626412 	655851 	625629 	648112 	642753 	522829 	484119 	459275 	466939 	462606 	463036 	468076 	512070 	518738 	477550 	491273 	547737 	563931 	547880 	535514 	486839 	: 	: 
NAT,NR,I551,SK	2375581 	2210452 	1910028 	1629260 	1703947 	1593163 	1478564 	1400614 	1333160 	1480225 	1319791 	1259168 	1244417 	1182925 	1234133 	1308689 	1181137 	1082550 	1108417 	1092175 	937526 	1018768 	901181 	785420 	560086 	738516 	1091556 	1481914 
NAT,NR,I551,TR	: 	22544364 	20198645 	17272217 	17097254 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551,UK	: 	50490980 	51523400 	: 	53129000 	54014000 b	41537690 	42406196 	48278976 	46255912 	47009564 	46782692 	52611000 	48100000 	52020000 	57680000 	54960000 	54220000 	35380000 	30350600 	36300000 	44500000 	43290868 	38438189 	31885827 	33462598 	33042126 	34067875 
NAT,NR,I551-I553,AT	12680617 	12413155 	11805718 	11400395 	11157528 	11113924 	10726060 	10490006 	10032283 	9756462 	9450445 	8946111 	8427848 	8131354 	8050252 	7766424 	7704095 	7394994 	7034136 	6673226 	6304410 	6080588 	6035224 	5917031 	5773693 	5761156 	5701595 	5374654 
NAT,NR,I551-I553,BE	7934684 	7729359 	7492173 	6753644 	6468075 	6312619 	6123995 	5801632 	5429582 	5264769 	5067759 	4806031 	4572177 	4448140 	4382095 	4343908 	4355109 	4266539 	4046501 	3900409 	3944951 	3873438 	3789178 	3654222 	3506546 	3478434 	: 	: 
NAT,NR,I551-I553,BG	3805816 	3809465 	3414665 	3154330 	3026616 	2861952 	2527698 	2265763 	2396295 	2748686 	2537227 	2202750 	1893777 	1651976 	1574659 	1481922 	1359115 	1482112 	1456312 	1630849 	1476056 	1823054 	2108418 	2158834 	2387227 	2851321 	2676415 	5570175 
NAT,NR,I551-I553,CH	: 	11136172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6250531 	6058795 	5722672 	5437465 	5234883 	4949258 	4981214 	5024976 	8007844 	8151976 	8340964 	9911350 
NAT,NR,I551-I553,CY	457850 	461785 	441552 	433979 	440553 	508970 	547267 	614907 	597159 	535261 	540873 	516525 	456128 	452256 	405628 	376325 	337100 	281627 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,CZ	9840093 	9067413 	8488637 	7491191 	7555806 	7451773 	6183645 	5877882 	5953539 	6186476 	6281217 	6289452 	6025665 	6158464 	6270726 	5672482 	5877946 	6090978 	6139495 	6341921 	6395360 	5536444 	3516120 	2908149 	: 	: 	: 	: 
NAT,NR,I551-I553,DE	135004792 	130218849 	126062735 	122068364 	117987824 	116701525 	113476253 	107776798 	103434669 	105907463 	103281137 	101667384 	99073807 	96274438 	92055074 	91047728 	92917173 	92553577 	88107926 	83092542 	80616823 	78627349 	77427241 	75397839 	73707476 	74341038 	64335548 	60423062 
NAT,NR,I551-I553,DK	4801615 e	4751127 e	4533666 e	4243014 e	4108197 	4049454 	4018537 	3852951 	3794578 	4073214 	4056498 	3754900 	3523080 	3335746 	3225331 	3239489 	3096840 	3057007 	3027436 	2959948 	2919885 	2899967 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,EA	457765409 e	449911671 	436203791 	: 	: 	: 	: 	: 	: 	381340233 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,EE	1388785 	1268388 	1182979 	1103755 	1040735 	966376 	918018 	837811 	766593 	944325 	962721 	831504 	619168 	547712 	448755 	398244 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,EL	8206895 e	8049686 e	7599373 e	7427575 e	7365859 	6981507 e	8534191 	9349344 	10038968 	7127227 	7083835 	6233813 	6063890 	5670521 	5731833 	5548865 	5635054 	5964427 	5712211 	5639670 	5487403 	4801662 	4808192 	4721276 	: 	: 	: 	: 
NAT,NR,I551-I553,ES	64159337 	62199939 	59021796 	55185879 	51874205 	52308531 	55430798 	55617853 	54470376 	56429185 	57828280 	56747094 	50151920 	47437441 	43253850 	40091048 	38688299 	37521445 	35275164 	28510349 	25986819 	24843273 	24098035 	22854428 	22015315 	21144168 	23187876 	22388247 
NAT,NR,I551-I553,EU27	: u	607157250 	589467166 	566169492 e	552320372 	548724454 	516695641 	491248205 	492203520 e	499635593 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,EU28	: u	608896397 	591080683 	567613508 e	553751080 	550129411 	517979514 	492515102 	493570539 e	501195622 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,FI	8614140 	8319180 	8112802 	7928850 	8043589 	8109244 	8103982 	7885936 	7544726 	7745964 	7626946 	7317909 	7009123 	6823689 	6446495 	6388207 	6490921 	6460270 	6355586 	6253226 	6090519 	5803179 	5801140 	5427566 	5229302 	: 	: 	: 
NAT,NR,I551-I553,FR	117911260 	112304511 	110695233 	106884663 	107692846 	106527156 	107184891 	89134956 	88157660 	87133556 	86588313 	84925658 	83356860 	79567112 	76666192 	74877760 	76034136 	72188840 	65509300 	64248721 	: 	: 	62904484 	61671626 	60612329 	61839908 	57798249 	57819998 
NAT,NR,I551-I553,HR	1828233 	1739147 	1613517 	1444016 	1430708 	1404957 b	1283873 	1266897 	1367019 	1591681 	1592407 	1517902 	1350326 	1341856 	1310559 	1238840 	1185625 	1172631 	1218268 	1237855 	1289192 	1200460 	1089921 	1059044 	839096 	: 	: 	: 
NAT,NR,I551-I553,HU	6809296 	6346301 	5984739 	5515165 	4929753 	4644511 b	3915301 	3918201 	3922670 	4135220 	4023143 	3872797 	3617645 	3346575 	3367270 	3162764 	3002628 	3517886 	3327010 	3107948 	2462516 	2332698 	2265835 	2282463 	: 	: 	: 	: 
NAT,NR,I551-I553,IE	: 	7382650 e	8088800 e	8120439 e	: u	: u	3988000 	4327000 	: u	4715000 e	: 	: 	: 	: 	: 	3520000 	: 	3274000 	3268000 	3183000 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,IS	: 	646790 	602016 	699733 	458168 	519663 	498035 	537659 	538333 	494999 	483192 	457212 	422977 	411878 	396066 	386086 	370608 	414082 	370870 	331180 	332908 	292576 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,IT	62672366 	60180004 	58320992 	54916852 	53599294 	54994582 	56263060 	55019507 	54375079 	53749362 	53276961 	51850572 	50213324 	49240829 	47718528 	45675266 	46005387 	44924162 	42475852 	41371579 	40671342 	40086751 	39587608 	39810201 	38509559 	39471964 	38859010 	38194481 
NAT,NR,I551-I553,LI	1677 	1670 	983 	1054 	1124 	2244 b	5863 	5432 	5921 	5021 	4767 	4349 	4626 	4845 	4364 	3321 	4299 	4231 	3017 	2910 	2708 	1834 	1750 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,LT	1669403 	1546624 	1417321 	1316696 	1199914 	1090318 b	633625 	569601 	536993 	733112 	745844 	620680 	504317 	398525 	305288 	268848 	243767 	241790 	285411 	311597 	295541 	283353 	330426 	322240 	: 	: 	: 	: 
NAT,NR,I551-I553,LU	110075 	108131 	106541 	104417 	99990 	71252 b	61043 	49245 	59003 	59010 	63544 	61455 	63253 	57550 	54508 	52559 	45404 	41913 	44340 	36515 	34408 	33812 	31203 	37731 	39786 	36555 	36725 	34707 
NAT,NR,I551-I553,LV	798365 	730011 	664628 	667343 	589427 	548484 b	521702 	433764 	360023 	611246 	642551 	513593 	424511 	356054 	344552 	305291 	262053 	245484 	222127 	229450 	233156 	177936 	155767 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,ME	: 	151696 	153185 	: 	: 	175337 b	94478 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,MK	242674 	228882 	219532 	207572 	200494 	206987 	207583 	213831 	233957 	245847 	: 	: 	: 	: 	: 	227274 	175162 	292934 	272570 	306835 	265213 	274161 	295920 	314766 	320367 	306351 	316616 	289007 
NAT,NR,I551-I553,MT	167109 	151389 	157267 	155378 	148662 	155048 	144238 	158387 	158876 	142289 	143706 	135652 	105231 	116815 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,NL	24310943 	23053578 	22311303 	21931193 	21267283 b	19517001 	19367400 	19125200 	19039000 	18997700 	19252200 	17764700 	16182100 	16025800 	15761600 	15569000 	15686000 	15873000 	15688000 	14425000 	11940000 	11081000 	10708000 	9669000 	9552400 	9287500 	9269100 	9201700 
NAT,NR,I551-I553,NO	: 	14673056 	14029604 	13824254 	13826267 	14124131 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10528988 	10569785 	10423738 	10248543 	10185309 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,NR,I551-I553,PL	25185677 	23729515 	21252486 	19613643 	18158166 	17656094 	17067066 	16326526 	15491770 	15509790 	14559756 	13198537 	12286801 	11811627 	11312384 	11028720 	11078973 	11442987 	9994878 	11490673 	10870840 	10400798 	9802980 	8789646 	: 	: 	: 	: 
NAT,NR,I551-I553,PT	10257547 	9572917 	8940270 	8213985 	7501005 	7142111 	7586162 	7746207 	7649273 	7438542 	7256364 	6697384 	6488137 	6057845 	5900215 	5819056 	5515463 	5499600 	5378297 	5019907 	4726265 	4481717 	4278450 	4136520 	3987796 	4156218 	4066108 	4021653 
NAT,NR,I551-I553,RO	9306915 	8445821 	7664325 	6532213 	6203997 	6000012 b	5514907 	4726414 	4865545 	5659416 	5420968 	4836196 	4375185 	4279023 	3951718 	3848268 	3960268 	4053105 	4314332 	4742180 	4894210 	5832480 	6304570 	6148564 	6717747 	6830244 	8308907 	10864891 
NAT,NR,I551-I553,RS	: 	1445608 	1281983 	1125645 	1200182 	1188095 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
