unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 
THS_NAC,TOTAL,N1-3,TR,LV	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,TR,NL	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,TR,PT	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,TR,RO	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UA,AT	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UA,EE	: c	: 	: 	: 
THS_NAC,TOTAL,N1-3,UA,HU	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UA,LT	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UA,PL	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,AT	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,BE	: u	: 	: 	27354.32 u
THS_NAC,TOTAL,N1-3,UK,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,UK,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,DE	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,EE	: c	: 	: 	: 
THS_NAC,TOTAL,N1-3,UK,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,ES	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,FR	91028.11 u	: 	: 	: 
THS_NAC,TOTAL,N1-3,UK,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,HU	2011742 u	: 	: 	682622 u
THS_NAC,TOTAL,N1-3,UK,IE	13737.44 u	: 	: 	23433.29 u
THS_NAC,TOTAL,N1-3,UK,IT	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,NL	43833.21 	: 	: 	52788.45 
THS_NAC,TOTAL,N1-3,UK,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,UK,PL	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,PT	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,UK,RO	: c	: 	: 	: 
THS_NAC,TOTAL,N1-3,UK,SI	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,US,BE	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,US,DE	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,US,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,US,FR	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,US,HU	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,US,IT	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,US,NL	: c	: 	: 	: u
THS_NAC,TOTAL,N1-3,WORLD,AT	915300.39 	: 	: 	1084570.5 
THS_NAC,TOTAL,N1-3,WORLD,BE	158964.5 	: 	: 	113162.67 
THS_NAC,TOTAL,N1-3,WORLD,BG	44822.89 	: 	: 	42715.83 
THS_NAC,TOTAL,N1-3,WORLD,CH	: 	: 	268237.92 u	220034.46 u
THS_NAC,TOTAL,N1-3,WORLD,CY	29023.47 	: 	: 	20965.67 
THS_NAC,TOTAL,N1-3,WORLD,CZ	1354313.86 	: 	: 	1487414.98 
THS_NAC,TOTAL,N1-3,WORLD,DE	3556376.58 	: 	: 	3196274.37 
THS_NAC,TOTAL,N1-3,WORLD,DK	: 	: 	: 	2871266.62 
THS_NAC,TOTAL,N1-3,WORLD,EE	60503.61 	: 	: 	15049.99 
THS_NAC,TOTAL,N1-3,WORLD,EL	: 	: 	: 	35365.69 
THS_NAC,TOTAL,N1-3,WORLD,ES	670002.26 	: 	: 	310083.1 
THS_NAC,TOTAL,N1-3,WORLD,FI	408319.5 	: 	: 	412182.79 
THS_NAC,TOTAL,N1-3,WORLD,FR	1125618.66 	: 	: 	: 
THS_NAC,TOTAL,N1-3,WORLD,HR	323729.39 	: 	: 	650872.03 
THS_NAC,TOTAL,N1-3,WORLD,HU	112309867.29 	: 	: 	71406693.58 
THS_NAC,TOTAL,N1-3,WORLD,IE	135100.99 	: 	: 	114601.26 
THS_NAC,TOTAL,N1-3,WORLD,IT	396831.52 	: 	: 	247061.42 
THS_NAC,TOTAL,N1-3,WORLD,LT	6185.2 	: 	: 	5673.66 
THS_NAC,TOTAL,N1-3,WORLD,LU	: 	: 	: 	17843.34 
THS_NAC,TOTAL,N1-3,WORLD,LV	: 	: 	: 	12520.27 u
THS_NAC,TOTAL,N1-3,WORLD,MT	6916.88 u	: 	: 	5900.26 u
THS_NAC,TOTAL,N1-3,WORLD,NL	208707 	: 	: 	312277.72 
THS_NAC,TOTAL,N1-3,WORLD,NO	2760348.1 	2764926.04 	: 	: 
THS_NAC,TOTAL,N1-3,WORLD,PL	118201.07 	: 	: 	209177.76 
THS_NAC,TOTAL,N1-3,WORLD,PT	28752.77 	: 	: 	70981.12 
THS_NAC,TOTAL,N1-3,WORLD,RO	75526.22 	: 	: 	82597.49 
THS_NAC,TOTAL,N1-3,WORLD,SI	37699.36 	: 	: 	30123.91 
THS_NAC,TOTAL,N1-3,WORLD,SK	45201.11 u	: 	: 	55658.21 u
THS_NAC,TOTAL,N1-3,ZA,NL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,AT	201210.91 	: 	: 	252181.13 
THS_NAC,TOTAL,N_GE1,AFR,BE	219740.94 	: 	: 	222516.27 
THS_NAC,TOTAL,N_GE1,AFR,BG	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,CH	: 	: 	156641.24 u	253406.13 u
THS_NAC,TOTAL,N_GE1,AFR,CY	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,CZ	5583952.08 	: 	: 	4184136.5 
THS_NAC,TOTAL,N_GE1,AFR,DE	3172335.3 	: 	: 	2475002.43 
THS_NAC,TOTAL,N_GE1,AFR,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,EE	: c	: 	: 	12967.13 u
THS_NAC,TOTAL,N_GE1,AFR,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,ES	195216.06 u	: 	: 	70646.29 
THS_NAC,TOTAL,N_GE1,AFR,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,FR	1153361.8 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AFR,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,HU	12937652 	: 	: 	13526741 
THS_NAC,TOTAL,N_GE1,AFR,IE	: c	: 	: 	36844.98 u
THS_NAC,TOTAL,N_GE1,AFR,IT	: u	: 	: 	469709.74 u
THS_NAC,TOTAL,N_GE1,AFR,LT	27766.49 	: 	: 	25438.67 
THS_NAC,TOTAL,N_GE1,AFR,LU	: 	: 	: 	25204.03 
THS_NAC,TOTAL,N_GE1,AFR,LV	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,NL	487310.36 	: 	: 	432708.77 
THS_NAC,TOTAL,N_GE1,AFR,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AFR,PL	194371.8 	: 	: 	1055945.42 
THS_NAC,TOTAL,N_GE1,AFR,PT	29421.77 u	: 	: 	36387.61 u
THS_NAC,TOTAL,N_GE1,AFR,RO	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR,SK	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,AT	168058.66 	: 	: 	202678.01 
THS_NAC,TOTAL,N_GE1,AFR_OTH,BE	164686.19 	: 	: 	96421.03 u
THS_NAC,TOTAL,N_GE1,AFR_OTH,BG	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,CY	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,CZ	4080989.02 	: 	: 	2779965.02 u
THS_NAC,TOTAL,N_GE1,AFR_OTH,DE	2505499.42 	: 	: 	1722195.15 
THS_NAC,TOTAL,N_GE1,AFR_OTH,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,EE	: c	: 	: 	10002.12 u
THS_NAC,TOTAL,N_GE1,AFR_OTH,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,ES	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,FR	575651.23 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AFR_OTH,HR	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,HU	9888275 	: 	: 	11378250 
THS_NAC,TOTAL,N_GE1,AFR_OTH,IE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,LT	21630.03 	: 	: 	22612.05 
THS_NAC,TOTAL,N_GE1,AFR_OTH,LU	: 	: 	: 	10538.72 u
THS_NAC,TOTAL,N_GE1,AFR_OTH,LV	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,NL	314387.92 	: 	: 	279296.01 
THS_NAC,TOTAL,N_GE1,AFR_OTH,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AFR_OTH,PL	126028.74 	: 	: 	652127.48 
THS_NAC,TOTAL,N_GE1,AFR_OTH,PT	20185.46 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,RO	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AFR_OTH,SK	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,AT	364760.28 u	: 	: 	344626.18 
THS_NAC,TOTAL,N_GE1,AME,BE	268589.5 	: 	: 	314975.6 
THS_NAC,TOTAL,N_GE1,AME,BG	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME,CH	: 	: 	: u	552209.02 u
THS_NAC,TOTAL,N_GE1,AME,CY	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,DE	2896078.62 u	: 	: 	1860684.3 u
THS_NAC,TOTAL,N_GE1,AME,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,EE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,ES	789957.5 	: 	: 	368656.08 
THS_NAC,TOTAL,N_GE1,AME,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,FR	2474584.3 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,HU	33179110 	: 	: 	18096703 
THS_NAC,TOTAL,N_GE1,AME,IE	181688.83 	: 	: 	183956.99 
THS_NAC,TOTAL,N_GE1,AME,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,LT	9295.59 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,LU	: 	: 	: 	19544.71 u
THS_NAC,TOTAL,N_GE1,AME,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,NL	1028168.34 	: 	: 	455550.91 
THS_NAC,TOTAL,N_GE1,AME,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AME,PL	260341.69 	: 	: 	511444.75 
THS_NAC,TOTAL,N_GE1,AME,PT	40688.61 	: 	: 	54278.44 u
THS_NAC,TOTAL,N_GE1,AME,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME,SK	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,AT	143537.36 u	: 	: 	198395.52 u
THS_NAC,TOTAL,N_GE1,AME_C_S,BE	107155.75 u	: 	: 	181897.34 
THS_NAC,TOTAL,N_GE1,AME_C_S,BG	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,CY	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,DE	1794140.45 u	: 	: 	1065481.78 u
THS_NAC,TOTAL,N_GE1,AME_C_S,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,EE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,ES	622271.16 	: 	: 	208286.21 
THS_NAC,TOTAL,N_GE1,AME_C_S,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,FR	1605631.28 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,HR	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,HU	14811084 	: 	: 	2278631 u
THS_NAC,TOTAL,N_GE1,AME_C_S,IE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,IT	: u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,LT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,MT	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,NL	533234.38 	: 	: 	302709.71 
THS_NAC,TOTAL,N_GE1,AME_C_S,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S,PL	252657.11 	: 	: 	440846.37 
THS_NAC,TOTAL,N_GE1,AME_C_S,PT	31352.63 u	: 	: 	43023.6 u
THS_NAC,TOTAL,N_GE1,AME_C_S,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S,SK	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,AT	138401.41 u	: 	: 	153466.86 u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,BE	107155.75 u	: 	: 	173048.6 u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,BG	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,CY	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,DE	1638428.77 u	: 	: 	883230.53 u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,EE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,ES	607395.87 	: 	: 	182560.53 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,FR	1406015.13 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,HR	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,HU	12293830 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,IE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,IT	: u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,LT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,MT	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,NL	473098.53 	: 	: 	273807 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,PL	252657.11 	: 	: 	376650.86 u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,PT	28501 u	: 	: 	33504.6 u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_C_S_OTH,SK	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N,AT	221222.92 u	: 	: 	146230.66 u
THS_NAC,TOTAL,N_GE1,AME_N,BE	161433.75 u	: 	: 	133078.25 u
THS_NAC,TOTAL,N_GE1,AME_N,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AME_N,CY	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N,DE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,EE	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,ES	167686.33 u	: 	: 	160369.86 
THS_NAC,TOTAL,N_GE1,AME_N,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,FR	868953.02 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,HU	18368026 	: 	: 	15818072 
THS_NAC,TOTAL,N_GE1,AME_N,IE	148319.36 	: 	: 	157701.29 
THS_NAC,TOTAL,N_GE1,AME_N,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,LT	8057.78 u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,NL	494933.96 	: 	: 	152841.2 u
THS_NAC,TOTAL,N_GE1,AME_N,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N,PL	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,PT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N_OTH,DE	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N_OTH,FR	: u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AME_N_OTH,HU	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AME_N_OTH,NL	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,AT	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AR,CY	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,DE	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,DK	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,ES	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,FR	: u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,HU	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,IE	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,LT	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AR,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,MT	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,NL	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,PL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,PT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AR,SI	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,ASI,AT	440549.28 	: 	: 	306677.33 
THS_NAC,TOTAL,N_GE1,ASI,BE	184643.05 u	: 	: 	177644.67 u
THS_NAC,TOTAL,N_GE1,ASI,BG	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,CH	: 	: 	403956.32 u	791287.33 u
THS_NAC,TOTAL,N_GE1,ASI,CY	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,DE	2620688.56 	: 	: 	1982675.8 
THS_NAC,TOTAL,N_GE1,ASI,DK	: 	: 	: 	902588.77 u
THS_NAC,TOTAL,N_GE1,ASI,EE	: c	: 	: 	24421.91 u
THS_NAC,TOTAL,N_GE1,ASI,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,ES	533429.62 	: 	: 	201720.06 
THS_NAC,TOTAL,N_GE1,ASI,FI	236977.22 u	: 	: 	265266.39 u
THS_NAC,TOTAL,N_GE1,ASI,FR	1846782.04 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,ASI,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,HU	29700922 	: 	: 	21322168 
THS_NAC,TOTAL,N_GE1,ASI,IE	82198.23 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,LT	72375.38 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,LU	: 	: 	: 	21806.36 u
THS_NAC,TOTAL,N_GE1,ASI,LV	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,NL	714250.14 	: 	: 	432011.34 
THS_NAC,TOTAL,N_GE1,ASI,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,ASI,PL	230600.23 	: 	: 	417283.81 
THS_NAC,TOTAL,N_GE1,ASI,PT	16717.54 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,RO	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI,SK	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,AT	407651.39 	: 	: 	223741.88 
THS_NAC,TOTAL,N_GE1,ASI_OTH,BE	139517.7 u	: 	: 	130059.12 u
THS_NAC,TOTAL,N_GE1,ASI_OTH,BG	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,CH	: 	: 	384499.96 u	716511.97 u
THS_NAC,TOTAL,N_GE1,ASI_OTH,CY	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,CZ	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,DE	2573579.04 	: 	: 	1840046.79 
THS_NAC,TOTAL,N_GE1,ASI_OTH,DK	: 	: 	: 	902588.77 u
THS_NAC,TOTAL,N_GE1,ASI_OTH,EE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,ES	444788.58 	: 	: 	150795.5 
THS_NAC,TOTAL,N_GE1,ASI_OTH,FI	218118.24 u	: 	: 	228649.81 u
THS_NAC,TOTAL,N_GE1,ASI_OTH,FR	1569895.31 	: 	: 	: 
THS_NAC,TOTAL,N_GE1,ASI_OTH,HR	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,HU	19801529 	: 	: 	15130977 
THS_NAC,TOTAL,N_GE1,ASI_OTH,IE	61547.51 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,LT	55181.37 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,LU	: 	: 	: 	18815.53 u
THS_NAC,TOTAL,N_GE1,ASI_OTH,LV	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,NL	655289.83 	: 	: 	399601.24 
THS_NAC,TOTAL,N_GE1,ASI_OTH,NO	: u	: u	: 	: 
THS_NAC,TOTAL,N_GE1,ASI_OTH,PL	196102.72 	: 	: 	314741.12 
THS_NAC,TOTAL,N_GE1,ASI_OTH,PT	12116.83 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,RO	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,ASI_OTH,SK	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,AT	966712.24 	: 	: 	995392.08 
THS_NAC,TOTAL,N_GE1,AT,BE	25839.38 u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,BG	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AT,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AT,CY	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,CZ	1265311.37 u	: 	: 	1004593.65 u
THS_NAC,TOTAL,N_GE1,AT,DE	862535.69 	: 	: 	846989.83 
THS_NAC,TOTAL,N_GE1,AT,DK	: 	: 	: 	990886.57 u
THS_NAC,TOTAL,N_GE1,AT,EE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,EL	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,ES	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,FI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,FR	136096.1 u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AT,HR	: u	: 	: 	89169.73 u
THS_NAC,TOTAL,N_GE1,AT,HU	18605383 	: 	: 	17189005 
THS_NAC,TOTAL,N_GE1,AT,IE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,IT	: u	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,LT	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,LU	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,MT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,NL	84404.67 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,PL	143194.14 	: 	: 	69303.76 
THS_NAC,TOTAL,N_GE1,AT,PT	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,RO	: c	: 	: 	51355.52 u
THS_NAC,TOTAL,N_GE1,AT,SI	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AT,SK	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,AT	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AU,BE	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,CH	: 	: 	: u	: u
THS_NAC,TOTAL,N_GE1,AU,DE	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,EE	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,ES	: c	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AU,FR	: u	: 	: 	: 
THS_NAC,TOTAL,N_GE1,AU,HR	: 	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,HU	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,IE	: c	: 	: 	: u
THS_NAC,TOTAL,N_GE1,AU,IT	: 	: 	: 	: u
