duration,dest,purpose,tinfo,unit,geo\time	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 	2000Q4 	2000Q3 	2000Q2 	2000Q1 	1999Q4 	1999Q3 	1999Q2 	1999Q1 	1998Q4 	1998Q3 	1998Q2 	1998Q1 	1997Q4 	1997Q3 	1997Q2 	1997Q1 	1996Q4 	1996Q3 	1996Q2 	1996Q1 	1995Q4 	1995Q3 	1995Q2 	1995Q1 
N_GE1,TOTAL,PERS,PYM10,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	5380000 	: 	: 	: 	6226000 	: 	: 	: 	4366000 	4035000 	: 	: 	4035000 	: 	: 	: 	3690000 	: 	: 	: 	3601000 	: 	: 	: 	3162000 	: 	: 	: 	2779000 	: 	: 	: 	1625000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,IT	: 	: 	3157410 	: 	: 	: 	: 	: 	: 	: 	: 	1679639 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1403164 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	783544 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,NL	: 	: 	: 	: 	14667000 	: 	: 	: 	14831000 	: 	: 	: 	15234000 	: 	: 	: 	14987000 	: 	: 	: 	14819000 	: 	: 	: 	13623000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5800000 	5800000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,PT	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2330165 	: 	: 	2315602 	2315602 	2315602 	2315602 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	2451315 	: 	: 	: 	2729039 	: 	: 	: 	1362836 	: 	: 	: 	2655999 	: 	: 	: 	2818156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	41686 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	425412 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM10,NR,UK	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	473168 	: 	: 	: 	424574 	: 	: 	: 	: 	: 	: 	: 	325139 	: 	: 	: 	214326 	: 	: 	: 	268733 	: 	: 	: 	272874 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3757965 	3757965 	3757965 	3757965 	4662746 	4662746 	4662746 	4662746 	4178783 	4178783 	4178783 	4178783 	4714765 	4714765 	4714765 	4714765 	3669805 	3669805 	3669805 	3669805 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	59994814 	59994814 	59994814 	59994814 	63945161 	63945161 	63945161 	63945000 	49200000 	49200000 	49200000 	49200000 	46225000 	46225000 	46225000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	1760162 	: 	: 	: 	1981607 	: 	: 	: 	3138589 	: 	: 	: 	3304682 	: 	: 	: 	1883816 	: 	: 	: 	1171524 	: 	: 	: 	1566116 	: 	: 	: 	1393565 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,ES	: 	: 	: 	: 	: 	24577080 	24577080 	24577080 	27019646 	27019646 	27019646 	27019646 	28261861 	28217445 	28217445 	28217445 	22747140 	22747140 	22747140 	22747140 	25293355 	25293355 	25293355 	25293355 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,FI	: 	: 	328000 	259000 	: 	: 	: 	361000 	: 	: 	: 	815000 	: 	: 	: 	: 	: 	: 	620000 	: 	: 	: 	: 	: 	: 	: 	806000 	: 	: 	: 	: 	285000 	: 	: 	: 	499000 	: 	: 	346000 	318000 	: 	: 	: 	: 	: 	: 	: 	150000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,FR	0 	0 	0 	258098 	0 	0 	0 	766049 	: 	: 	: 	658290 	0 	0 	0 	1158061 	0 	0 	0 	949802 	0 	0 	0 	1231715 	0 	0 	225661 	1724055 	42535000 	: 	: 	: 	43147000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,HU	: 	: 	: 	3912330 	: 	3474518 	3474518 	3474518 	4286176 	4286176 	4286176 	4286176 	4931116 	4931116 	4931116 	4931116 	4515019 	4515019 	4515019 	4515019 	3915110 	3915110 	3915110 	3915110 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	3016000 	: 	: 	: 	2706000 	: 	: 	: 	2817000 	2311000 	: 	: 	2311000 	: 	: 	: 	1930000 	: 	: 	: 	1719000 	: 	: 	: 	1581000 	: 	: 	: 	1864000 	: 	: 	: 	2252000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,IT	: 	: 	: 	: 	: 	: 	: 	84044 	: 	: 	: 	2292888 	: 	: 	: 	: 	: 	: 	1832528 	: 	: 	: 	: 	1889166 	: 	: 	: 	247328 	: 	: 	: 	681339 	: 	: 	: 	809359 	: 	: 	: 	1800041 	: 	: 	: 	1148315 	: 	1668993 	516611 	: 	: 	: 	: 	245782 	: 	: 	: 	275100 	: 	: 	451260 	589700 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,NL	: 	: 	: 	: 	7486000 	: 	: 	: 	7758000 	: 	: 	: 	7365000 	: 	: 	: 	8014000 	: 	: 	: 	8021000 	: 	: 	: 	5873000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,PT	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1411616 	: 	: 	1447155 	1447155 	1447155 	1447155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	1245383 	: 	: 	: 	1586657 	: 	: 	: 	834761 	: 	: 	: 	1404797 	: 	: 	: 	2370235 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	11942 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,SK	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	693768 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM11,NR,UK	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,CY	: 	: 	: 	: 	: 	: 	: 	: 	446268 	: 	: 	: 	458790 	: 	: 	: 	: 	: 	: 	: 	267438 	: 	: 	: 	233631 	: 	: 	: 	259951 	: 	: 	: 	261666 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5764571 	5764571 	5764571 	5764571 	4922378 	4922378 	4922378 	4922378 	5829840 	5829840 	5829840 	5829840 	6579046 	6579048 	6579046 	6579046 	4752968 	4752968 	4752968 	4752964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	91253819 	91253819 	91253819 	91253819 	62953071 	62953071 	62953071 	62953000 	78468000 	78468000 	78468000 	78468000 	99659000 	99659000 	99659000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,EL	: 	: 	: 	: 	: 	: 	: 	: 	7294787 	: 	: 	: 	7522768 	: 	: 	: 	9237417 	: 	: 	: 	8357051 	: 	: 	: 	8280069 	: 	: 	: 	5082332 	: 	: 	: 	4243945 	: 	: 	: 	5070382 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,ES	: 	: 	: 	: 	: 	33684341 	33684341 	33684341 	35307093 	35307093 	35307093 	35307093 	33356032 	33356032 	33356032 	33356032 	32342708 	32342708 	32342708 	32342708 	32593155 	32593155 	32593155 	32593155 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,FI	: 	: 	: 	2630000 	: 	: 	: 	2357000 	: 	: 	1019000 	3184000 	: 	: 	: 	2150000 	: 	: 	: 	2423000 	: 	: 	: 	2264000 	: 	: 	: 	2075000 	: 	: 	: 	2264000 	: 	: 	: 	1970000 	: 	: 	: 	1904000 	: 	: 	: 	1872000 	: 	: 	: 	2291000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,FR	0 	0 	0 	35394723 	0 	0 	385077 	36969231 	: 	: 	276744 	38841113 	0 	0 	0 	49043782 	0 	0 	258216 	50764824 	0 	0 	384069 	37833803 	0 	0 	0 	46065761 	43191000 	: 	: 	: 	41195000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,HU	: 	: 	: 	5882609 	: 	5095632 	5095632 	5095632 	6231004 	6231004 	6231004 	6231004 	7165019 	7165019 	7165019 	7165019 	6652487 	6652487 	6652487 	6652487 	6461929 	6461929 	6461929 	6461929 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,IE	: 	: 	: 	: 	: 	: 	: 	: 	3809000 	: 	: 	: 	4446000 	: 	: 	: 	3674000 	3054000 	: 	: 	3054000 	: 	: 	: 	3193000 	: 	: 	: 	3626000 	: 	: 	: 	2974000 	: 	: 	: 	2386000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,IT	: 	: 	439200 	10547062 	: 	: 	: 	16142691 	: 	: 	981850 	14038720 	: 	1759305 	: 	19487794 	: 	: 	: 	: 	: 	: 	: 	15563736 	: 	: 	: 	11437189 	: 	: 	: 	13876554 	: 	: 	: 	14930696 	: 	: 	: 	13624547 	: 	: 	: 	10947062 	: 	: 	: 	10401173 	: 	: 	: 	9372010 	: 	: 	: 	8188119 	: 	: 	: 	11077877 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,NL	: 	: 	: 	: 	9811000 	: 	: 	: 	10337000 	: 	: 	: 	10176000 	: 	: 	: 	11357000 	: 	: 	: 	10275000 	: 	: 	: 	10002000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2700000 	2700000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,PT	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4641335 	: 	: 	5099329 	5099329 	5099329 	5099329 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,RO	: 	: 	: 	: 	: 	: 	: 	: 	7098286 	: 	: 	: 	7830844 	: 	: 	: 	4523338 	: 	: 	: 	5223423 	: 	: 	: 	5810554 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,SI	0 	0 	0 	: u	0 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	: u	: 	: 	: 	109732 	: 	: 	: 	68221 	: 	: 	: 	93432 	: 	: 	: 	73778 	: 	: 	: 	14279 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,SK	0 	0 	0 	256556 	: 	: 	: 	191854 	: 	: 	: 	414625 	: 	: 	: 	712959 	: 	: 	: 	1724375 	: 	: 	: 	1153775 	: 	: 	: 	710208 	: 	: 	: 	797685 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM12,NR,UK	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,FR	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,HU	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	383782 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22000 	22000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,NL	: 	: 	: 	: 	0 	: 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	29498000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,PT	0 	: 	: 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,SI	0 	0 	0 	0 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,SK	0 	0 	20835 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,PYM_NSP,NR,UK	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,SPE,NR,BE	441778 	1628789 	1259036 	429014 	389854 	1503368 	457355 	755392 	307295 	1796611 	558317 	202096 	279508 	1155709 	784022 	238408 	268768 	1556436 	322916 	247780 	102985 	1490813 	279370 	56176 	198247 	1934244 	487199 	229472 	422371 	1904059 	537667 	157585 	151211 	1526643 	437230 	117801 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,SPE,NR,CH	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N_GE1,TOTAL,PERS,SPE,NR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	866967 	2119106 	599359 	285167 	494240 	1321040 	850020 	545746 	272004 	836622 	333826 	342223 	233797 	895844 	818622 	490433 	241402 	1120397 	431066 	269397 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
