unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,TOTAL,N1-3,DOM,MNT,EU27	: 	: 	: 	: 	59047233 e
NR,TOTAL,N1-3,DOM,MNT,EU28	: 	: 	: 	: 	59175136 e
NR,TOTAL,N1-3,DOM,MNT,FI	: 	567305 	: 	: 	667074 
NR,TOTAL,N1-3,DOM,MNT,FR	16818889 	16001025 	: 	: 	18466285 
NR,TOTAL,N1-3,DOM,MNT,HR	: 	: u	: 	: 	134956 
NR,TOTAL,N1-3,DOM,MNT,HU	463524 	407995 	: 	: 	410013 
NR,TOTAL,N1-3,DOM,MNT,IE	: 	258987 	: 	: 	204871 
NR,TOTAL,N1-3,DOM,MNT,IT	: 	5200825 	: 	: 	5347894 
NR,TOTAL,N1-3,DOM,MNT,LU	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,MNT,LV	: 	: c	: 	: 	: 
NR,TOTAL,N1-3,DOM,MNT,NL	: 	678332 	: 	: 	729782 
NR,TOTAL,N1-3,DOM,MNT,NO	1601021 	1638830 	1390382 	1431183 	1222499 
NR,TOTAL,N1-3,DOM,MNT,PL	: 	2380579 	: 	: 	3263749 
NR,TOTAL,N1-3,DOM,MNT,PT	: 	1472157 	: 	: 	664238 
NR,TOTAL,N1-3,DOM,MNT,RO	2631802 	2721796 	: 	: 	2222374 
NR,TOTAL,N1-3,DOM,MNT,SE	: 	280635 	: 	: 	: 
NR,TOTAL,N1-3,DOM,MNT,SI	: 	162367 	: 	: 	281994 
NR,TOTAL,N1-3,DOM,MNT,SK	: 	1240714 	: 	: 	778857 
NR,TOTAL,N1-3,DOM,MNT,UK	: 	: 	: 	: 	144470 u
NR,TOTAL,N1-3,DOM,OTH,AT	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,DOM,OTH,BE	: 	31187 	: 	: 	52191 u
NR,TOTAL,N1-3,DOM,OTH,BG	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,DOM,OTH,CH	: 	: u	: u	: 	: u
NR,TOTAL,N1-3,DOM,OTH,CY	: 	721077 	: 	: 	9413 u
NR,TOTAL,N1-3,DOM,OTH,CZ	: 	320386 	: 	: 	193395 u
NR,TOTAL,N1-3,DOM,OTH,DE	: 	7771361 	: 	: 	9457954 
NR,TOTAL,N1-3,DOM,OTH,DK	: 	12360979 	: 	: 	590242 
NR,TOTAL,N1-3,DOM,OTH,EA	: 	: 	: 	: 	15998140 e
NR,TOTAL,N1-3,DOM,OTH,EE	: 	718074 	: 	: 	: u
NR,TOTAL,N1-3,DOM,OTH,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,DOM,OTH,ES	: 	10777508 	: 	: 	1111871 
NR,TOTAL,N1-3,DOM,OTH,EU27	: 	: 	: 	: 	33254908 e
NR,TOTAL,N1-3,DOM,OTH,EU28	: 	: 	: 	: 	33518461 e
NR,TOTAL,N1-3,DOM,OTH,FI	: 	638682 	: 	: 	568528 
NR,TOTAL,N1-3,DOM,OTH,FR	5521070 	1658844 	: 	: 	1846366 
NR,TOTAL,N1-3,DOM,OTH,HR	: 	940526 	: 	: 	263902 
NR,TOTAL,N1-3,DOM,OTH,IE	: 	257972 	: 	: 	195295 
NR,TOTAL,N1-3,DOM,OTH,IT	: 	862529 u	: 	: 	1773541 
NR,TOTAL,N1-3,DOM,OTH,LT	: 	26971 	: 	: 	64122 
NR,TOTAL,N1-3,DOM,OTH,LU	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,DOM,OTH,LV	: 	1800428 	: 	: 	178823 
NR,TOTAL,N1-3,DOM,OTH,MT	: 	25285 	: 	: 	: 
NR,TOTAL,N1-3,DOM,OTH,NL	: 	1094126 	: 	: 	373964 
NR,TOTAL,N1-3,DOM,OTH,NO	: u	: u	: u	: u	: u
NR,TOTAL,N1-3,DOM,OTH,PL	: 	205988 	: 	: 	228489 u
NR,TOTAL,N1-3,DOM,OTH,PT	: 	908324 	: 	: 	360855 
NR,TOTAL,N1-3,DOM,OTH,RO	91383 	140122 	: 	: 	251918 
NR,TOTAL,N1-3,DOM,OTH,SE	: 	9694070 	: 	: 	: 
NR,TOTAL,N1-3,DOM,OTH,SI	: 	215362 	: 	: 	180693 
NR,TOTAL,N1-3,DOM,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,DOM,OTH,UK	: 	: 	: 	: 	15108942 
NR,TOTAL,N1-3,DOM,SEA,AT	: 	: 	: 	: 	2351087 
NR,TOTAL,N1-3,DOM,SEA,BE	: 	485029 	: 	: 	545382 
NR,TOTAL,N1-3,DOM,SEA,BG	: 	195671 	: 	: 	192961 
NR,TOTAL,N1-3,DOM,SEA,CH	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,DOM,SEA,CY	: 	379391 	: 	: 	636188 
NR,TOTAL,N1-3,DOM,SEA,DE	: 	6907582 	: 	: 	8016681 
NR,TOTAL,N1-3,DOM,SEA,DK	: 	16497773 	: 	: 	5084740 
NR,TOTAL,N1-3,DOM,SEA,EA	: 	: 	: 	: 	66452618 e
NR,TOTAL,N1-3,DOM,SEA,EE	: 	377712 	: 	: 	165276 
NR,TOTAL,N1-3,DOM,SEA,EL	: 	509430 	: 	: 	602351 
NR,TOTAL,N1-3,DOM,SEA,ES	: 	28879242 	: 	: 	28346602 
NR,TOTAL,N1-3,DOM,SEA,EU27	: 	: 	: 	: 	85833277 e
NR,TOTAL,N1-3,DOM,SEA,EU28	: 	: 	: 	: 	86917163 e
NR,TOTAL,N1-3,DOM,SEA,FI	: 	1289394 	: 	: 	1229563 
NR,TOTAL,N1-3,DOM,SEA,FR	16521805 	14006674 	: 	: 	15575409 
NR,TOTAL,N1-3,DOM,SEA,HR	: 	260374 	: 	: 	1077150 
NR,TOTAL,N1-3,DOM,SEA,IE	: 	1561614 	: 	: 	1108323 
NR,TOTAL,N1-3,DOM,SEA,IT	: 	5040428 	: 	: 	3228369 
NR,TOTAL,N1-3,DOM,SEA,LT	: 	334427 	: 	: 	225246 
NR,TOTAL,N1-3,DOM,SEA,LV	: 	197266 	: 	: 	122097 
NR,TOTAL,N1-3,DOM,SEA,MT	: 	125926 	: 	: 	164188 
NR,TOTAL,N1-3,DOM,SEA,NL	: 	1889647 	: 	: 	1933429 
NR,TOTAL,N1-3,DOM,SEA,NO	800495 	864589 	947830 	1022702 	817973 
NR,TOTAL,N1-3,DOM,SEA,PL	: 	1932935 	: 	: 	1670850 
NR,TOTAL,N1-3,DOM,SEA,PT	: 	1974154 	: 	: 	2273340 
NR,TOTAL,N1-3,DOM,SEA,RO	450347 	507929 	: 	: 	362814 
NR,TOTAL,N1-3,DOM,SEA,SE	: 	144262 u	: 	: 	: 
NR,TOTAL,N1-3,DOM,SEA,SI	: 	228491 	: 	: 	268275 
NR,TOTAL,N1-3,DOM,SEA,SK	: 	: 	: 	: 	: b
NR,TOTAL,N1-3,DOM,SEA,UK	: 	: 	: 	: 	10092406 
NR,TOTAL,N1-3,DOM,TOTAL,AT	8221426 	8510243 	: 	: 	8140062 
NR,TOTAL,N1-3,DOM,TOTAL,BE	2270122 	1798548 	: 	: 	1732946 
NR,TOTAL,N1-3,DOM,TOTAL,BG	2848989 	1680744 	: 	: 	1980197 
NR,TOTAL,N1-3,DOM,TOTAL,CH	: 	4183440 	4473672 	: 	4825563 
NR,TOTAL,N1-3,DOM,TOTAL,CY	1175349 	1128502 	: 	: 	909839 
NR,TOTAL,N1-3,DOM,TOTAL,CZ	20829585 	18550347 	: 	: 	18224443 
NR,TOTAL,N1-3,DOM,TOTAL,DE	103063805 	112202729 	: 	: 	112043116 
NR,TOTAL,N1-3,DOM,TOTAL,DK	: 	18467857 	: 	: 	20432061 
NR,TOTAL,N1-3,DOM,TOTAL,EA	: 	: 	: 	: 	410809565 e
NR,TOTAL,N1-3,DOM,TOTAL,EE	2963930 	2968423 	: 	: 	1546960 
NR,TOTAL,N1-3,DOM,TOTAL,EL	: 	1496978 	: 	: 	1561850 
NR,TOTAL,N1-3,DOM,TOTAL,ES	103503920 	97986642 	: 	: 	87754556 
NR,TOTAL,N1-3,DOM,TOTAL,EU27	: 	: 	: 	: 	591526913 e
NR,TOTAL,N1-3,DOM,TOTAL,EU28	: 	: 	: 	: 	595359247 e
NR,TOTAL,N1-3,DOM,TOTAL,FI	24608421 	24082037 	: 	: 	24907707 
NR,TOTAL,N1-3,DOM,TOTAL,FR	114649520 	97163147 	: 	: 	112648213 
NR,TOTAL,N1-3,DOM,TOTAL,HR	1467251 	1587565 	: 	: 	3854729 
NR,TOTAL,N1-3,DOM,TOTAL,HU	9193760 	8969448 	: 	: 	8559851 
NR,TOTAL,N1-3,DOM,TOTAL,IE	6385716 	6049739 	: 	: 	4733831 
NR,TOTAL,N1-3,DOM,TOTAL,IT	24341139 	27248363 	: 	: 	21450656 
NR,TOTAL,N1-3,DOM,TOTAL,LT	2103679 	2122860 	: 	: 	2067796 
NR,TOTAL,N1-3,DOM,TOTAL,LU	: 	12759 u	: 	: 	50324 
NR,TOTAL,N1-3,DOM,TOTAL,LV	: 	2766388 	: 	: 	2816716 
NR,TOTAL,N1-3,DOM,TOTAL,MT	217938 	208655 	171310 	169922 	168156 
NR,TOTAL,N1-3,DOM,TOTAL,NL	17125170 	17122905 	17072203 	: 	18509478 
NR,TOTAL,N1-3,DOM,TOTAL,NO	11020392 	9961591 	10195060 	11339924 	8811955 
NR,TOTAL,N1-3,DOM,TOTAL,PL	27965974 	26526855 	: 	: 	25493186 
NR,TOTAL,N1-3,DOM,TOTAL,PT	11599343 	10777889 	: 	: 	9491023 
NR,TOTAL,N1-3,DOM,TOTAL,RO	11153005 	10597043 	: 	: 	10373676 
NR,TOTAL,N1-3,DOM,TOTAL,SE	: 	26077814 	: 	: 	: 
NR,TOTAL,N1-3,DOM,TOTAL,SI	1501042 	1339702 	: 	: 	1661167 
NR,TOTAL,N1-3,DOM,TOTAL,SK	5359953 	4911337 	: 	: 	3449276 
NR,TOTAL,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	79533503 
NR,TOTAL,N1-3,OUT,CITY,AT	1816865 	1872262 	: 	: 	1560397 
NR,TOTAL,N1-3,OUT,CITY,BE	: 	2209664 	: 	: 	1522134 
NR,TOTAL,N1-3,OUT,CITY,BG	: 	98127 	: 	: 	107905 
NR,TOTAL,N1-3,OUT,CITY,CH	: 	1437057 	1169817 	: 	1091374 
NR,TOTAL,N1-3,OUT,CITY,CY	: 	67044 	: 	: 	149845 
NR,TOTAL,N1-3,OUT,CITY,CZ	: 	669754 	: 	: 	620397 
NR,TOTAL,N1-3,OUT,CITY,DE	: 	10287131 	: 	: 	8855484 
NR,TOTAL,N1-3,OUT,CITY,DK	: 	1322695 	: 	: 	874491 
NR,TOTAL,N1-3,OUT,CITY,EA	: 	: 	: 	: 	26303051 e
NR,TOTAL,N1-3,OUT,CITY,EE	: 	269891 	: 	: 	329156 
NR,TOTAL,N1-3,OUT,CITY,EL	: 	79613 	: 	: 	58313 
NR,TOTAL,N1-3,OUT,CITY,ES	: 	2475378 	: 	: 	2013148 
NR,TOTAL,N1-3,OUT,CITY,EU27	: 	: 	: 	: 	38078270 e
NR,TOTAL,N1-3,OUT,CITY,EU28	: 	: 	: 	: 	38848496 e
NR,TOTAL,N1-3,OUT,CITY,FI	: 	3172532 	: 	: 	3124097 
NR,TOTAL,N1-3,OUT,CITY,FR	: 	2053470 	: 	: 	2456567 
NR,TOTAL,N1-3,OUT,CITY,HR	: 	259068 	: 	: 	761763 
NR,TOTAL,N1-3,OUT,CITY,HU	2943260 	2829862 	: 	: 	1657207 
NR,TOTAL,N1-3,OUT,CITY,IE	: 	1337698 	: 	: 	1237308 
NR,TOTAL,N1-3,OUT,CITY,IT	: 	1319733 	: 	: 	1940207 
NR,TOTAL,N1-3,OUT,CITY,LT	: 	384330 	: 	: 	219859 
NR,TOTAL,N1-3,OUT,CITY,LU	: 	319686 	: 	: 	357017 
NR,TOTAL,N1-3,OUT,CITY,LV	: 	278128 	: 	: 	298840 
NR,TOTAL,N1-3,OUT,CITY,MT	: 	69414 	: 	: 	47989 
NR,TOTAL,N1-3,OUT,CITY,NL	: 	1845500 	: 	: 	1962551 
NR,TOTAL,N1-3,OUT,CITY,NO	982711 	1013428 	983938 	1102691 	778322 
NR,TOTAL,N1-3,OUT,CITY,PL	: 	1669616 	: 	: 	1304711 
NR,TOTAL,N1-3,OUT,CITY,PT	: 	265963 	: 	: 	105536 
NR,TOTAL,N1-3,OUT,CITY,RO	98986 	111053 	: 	: 	74327 
NR,TOTAL,N1-3,OUT,CITY,SE	: 	860804 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CITY,SI	: 	388920 	: 	: 	336628 
NR,TOTAL,N1-3,OUT,CITY,SK	: 	632136 	: 	: 	243448 u
NR,TOTAL,N1-3,OUT,CITY,UK	: 	: 	: 	: 	5894177 
NR,TOTAL,N1-3,OUT,CRS,AT	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,BE	: 	13159 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CH	: 	: 	: u	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CY	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,CZ	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,DE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,DK	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,EA	: 	: 	: 	: 	1930949 e
NR,TOTAL,N1-3,OUT,CRS,EE	: 	34617 u	: 	: 	36013 u
NR,TOTAL,N1-3,OUT,CRS,ES	: 	: 	: 	: 	63863 u
NR,TOTAL,N1-3,OUT,CRS,EU27	: 	: 	: 	: 	1986829 e
NR,TOTAL,N1-3,OUT,CRS,EU28	: 	: 	: 	: 	1987582 e
NR,TOTAL,N1-3,OUT,CRS,FI	: 	1494890 	: 	: 	1641919 
NR,TOTAL,N1-3,OUT,CRS,FR	: u	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,HR	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,HU	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,IE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,LT	: 	4187 u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,LU	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,LV	: 	35707 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,MT	: 	: c	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,NL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,NO	: u	107280 u	92806 u	106258 u	127704 
NR,TOTAL,N1-3,OUT,CRS,PL	: 	39563 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CRS,SE	: 	480570 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CRS,SK	: 	: 	: 	: 	: b
NR,TOTAL,N1-3,OUT,CRS,UK	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,AT	830714 	882644 	: 	: 	636494 
NR,TOTAL,N1-3,OUT,CTRY,BE	: 	934814 	: 	: 	632666 
NR,TOTAL,N1-3,OUT,CTRY,BG	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,CH	: 	482093 	564313 	: 	447027 u
NR,TOTAL,N1-3,OUT,CTRY,CY	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,CZ	: 	261010 	: 	: 	177430 
NR,TOTAL,N1-3,OUT,CTRY,DE	: 	5535883 	: 	: 	5287099 
NR,TOTAL,N1-3,OUT,CTRY,DK	: 	493601 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CTRY,EA	: 	: 	: 	: 	8839751 e
NR,TOTAL,N1-3,OUT,CTRY,EE	: 	46968 u	: 	: 	37473 u
NR,TOTAL,N1-3,OUT,CTRY,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,ES	: 	767303 	: 	: 	549182 
NR,TOTAL,N1-3,OUT,CTRY,EU27	: 	: 	: 	: 	10832313 e
NR,TOTAL,N1-3,OUT,CTRY,EU28	: 	: 	: 	: 	11089059 e
NR,TOTAL,N1-3,OUT,CTRY,FI	: 	228088 	: 	: 	229250 
NR,TOTAL,N1-3,OUT,CTRY,FR	: 	330473 	: 	: 	382651 
NR,TOTAL,N1-3,OUT,CTRY,HR	: 	52160 u	: 	: 	253627 
NR,TOTAL,N1-3,OUT,CTRY,HU	739233 	727410 	: 	: 	367148 
NR,TOTAL,N1-3,OUT,CTRY,IE	: 	156649 	: 	: 	115228 
NR,TOTAL,N1-3,OUT,CTRY,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,LT	: 	35922 	: 	: 	51879 
NR,TOTAL,N1-3,OUT,CTRY,LU	: 	93782 	: 	: 	121333 
NR,TOTAL,N1-3,OUT,CTRY,LV	: 	63065 u	: 	: 	37830 u
NR,TOTAL,N1-3,OUT,CTRY,MT	: 	26338 	: 	: 	9102 
NR,TOTAL,N1-3,OUT,CTRY,NL	: 	344429 	: 	: 	398045 
NR,TOTAL,N1-3,OUT,CTRY,NO	172173 u	168177 u	227064 	174071 	184052 
NR,TOTAL,N1-3,OUT,CTRY,PL	: 	95392 	: 	: 	143650 u
NR,TOTAL,N1-3,OUT,CTRY,PT	: 	31736 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,SE	: 	619183 	: 	: 	: 
NR,TOTAL,N1-3,OUT,CTRY,SI	: 	119984 	: 	: 	210807 
NR,TOTAL,N1-3,OUT,CTRY,SK	: 	108863 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,CTRY,UK	: 	: 	: 	: 	1000673 
NR,TOTAL,N1-3,OUT,MNT,AT	186213 	152787 	: 	: 	143453 
NR,TOTAL,N1-3,OUT,MNT,BE	: 	220681 	: 	: 	273964 
NR,TOTAL,N1-3,OUT,MNT,BG	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,CH	: 	255718 u	354462 u	: 	270286 u
NR,TOTAL,N1-3,OUT,MNT,CY	: 	: 	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,CZ	: 	399399 	: 	: 	311021 
NR,TOTAL,N1-3,OUT,MNT,DE	: 	4010407 	: 	: 	3079145 
NR,TOTAL,N1-3,OUT,MNT,DK	: 	111197 u	: 	: 	297225 
NR,TOTAL,N1-3,OUT,MNT,EA	: 	: 	: 	: 	5632191 e
NR,TOTAL,N1-3,OUT,MNT,EE	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,ES	: 	620211 	: 	: 	658469 
NR,TOTAL,N1-3,OUT,MNT,EU27	: 	: 	: 	: 	7083253 e
NR,TOTAL,N1-3,OUT,MNT,EU28	: 	: 	: 	: 	7209013 e
NR,TOTAL,N1-3,OUT,MNT,FI	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,FR	: 	254450 	: 	: 	251482 
NR,TOTAL,N1-3,OUT,MNT,HR	: 	: u	: 	: 	124517 
NR,TOTAL,N1-3,OUT,MNT,HU	349013 	228710 	: 	: 	185346 
NR,TOTAL,N1-3,OUT,MNT,IE	: 	29099 u	: 	: 	31021 u
NR,TOTAL,N1-3,OUT,MNT,IT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,LT	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,LU	: 	14467 	: 	: 	25262 
NR,TOTAL,N1-3,OUT,MNT,LV	: 	: c	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,MT	: 	15609 	: 	: 	3940 
NR,TOTAL,N1-3,OUT,MNT,NL	: 	918089 	: 	: 	834225 
NR,TOTAL,N1-3,OUT,MNT,NO	: u	: u	135790 u	: u	85661 u
NR,TOTAL,N1-3,OUT,MNT,PL	: 	136058 	: 	: 	278921 u
NR,TOTAL,N1-3,OUT,MNT,PT	: 	26672 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,SE	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,MNT,SI	: 	35702 u	: 	: 	100047 
NR,TOTAL,N1-3,OUT,MNT,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,MNT,UK	: 	: 	: 	: 	221135 
NR,TOTAL,N1-3,OUT,OTH,AT	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,BE	: 	105152 	: 	: 	128042 
NR,TOTAL,N1-3,OUT,OTH,CH	: 	: u	: u	: 	213775 u
NR,TOTAL,N1-3,OUT,OTH,CY	: 	133961 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,DE	: 	1792100 	: 	: 	1402633 
NR,TOTAL,N1-3,OUT,OTH,DK	: 	464420 	: 	: 	580700 
NR,TOTAL,N1-3,OUT,OTH,EA	: 	: 	: 	: 	3695990 e
NR,TOTAL,N1-3,OUT,OTH,EE	: 	89420 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,EL	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,OTH,ES	: 	435391 	: 	: 	36971 u
NR,TOTAL,N1-3,OUT,OTH,EU27	: 	: 	: 	: 	5263593 e
NR,TOTAL,N1-3,OUT,OTH,EU28	: 	: 	: 	: 	5349800 e
NR,TOTAL,N1-3,OUT,OTH,FI	: 	70174 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,FR	6316258 	1861606 	: 	: 	1642103 
NR,TOTAL,N1-3,OUT,OTH,HR	: 	445546 	: 	: 	85420 u
NR,TOTAL,N1-3,OUT,OTH,HU	11355 u	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,IE	: 	47423 u	: 	: 	46548 u
NR,TOTAL,N1-3,OUT,OTH,IT	: 	: u	: 	: 	166569 u
NR,TOTAL,N1-3,OUT,OTH,LT	: 	30756 	: 	: 	195002 
NR,TOTAL,N1-3,OUT,OTH,LU	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,LV	: 	163323 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,MT	: 	19266 	: 	: 	14396 
NR,TOTAL,N1-3,OUT,OTH,NL	: 	327885 	: 	: 	105283 u
NR,TOTAL,N1-3,OUT,OTH,NO	: u	: 	: u	: u	: 
NR,TOTAL,N1-3,OUT,OTH,PL	: 	29075 	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,PT	: 	25589 u	: 	: 	29238 u
NR,TOTAL,N1-3,OUT,OTH,RO	: c	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,SE	: 	837745 	: 	: 	: 
NR,TOTAL,N1-3,OUT,OTH,SI	: 	53523 u	: 	: 	22671 u
NR,TOTAL,N1-3,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,OTH,UK	: 	: 	: 	: 	602933 
NR,TOTAL,N1-3,OUT,SEA,AT	673578 	641077 	: 	: 	401947 
NR,TOTAL,N1-3,OUT,SEA,BE	: 	638771 	: 	: 	458753 
NR,TOTAL,N1-3,OUT,SEA,BG	: 	39026 u	: 	: 	48329 u
NR,TOTAL,N1-3,OUT,SEA,CH	: 	129990 u	137929 u	: 	: u
NR,TOTAL,N1-3,OUT,SEA,CY	: 	: u	: 	: 	12707 u
NR,TOTAL,N1-3,OUT,SEA,CZ	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,DE	: 	4063231 	: 	: 	2312033 
NR,TOTAL,N1-3,OUT,SEA,DK	: 	181858 	: 	: 	919187 
NR,TOTAL,N1-3,OUT,SEA,EA	: 	: 	: 	: 	6165017 e
NR,TOTAL,N1-3,OUT,SEA,EE	: 	46611 u	: 	: 	30052 u
NR,TOTAL,N1-3,OUT,SEA,EL	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,ES	: 	696042 	: 	: 	674122 
NR,TOTAL,N1-3,OUT,SEA,EU27	: 	: 	: 	: 	8774681 e
NR,TOTAL,N1-3,OUT,SEA,EU28	: 	: 	: 	: 	8790231 e
NR,TOTAL,N1-3,OUT,SEA,FI	: 	711237 	: 	: 	494136 
NR,TOTAL,N1-3,OUT,SEA,FR	: 	428581 	: 	: 	480400 
NR,TOTAL,N1-3,OUT,SEA,HR	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,HU	81757 	66126 	: 	: 	32401 
NR,TOTAL,N1-3,OUT,SEA,IE	: 	169416 	: 	: 	180410 
NR,TOTAL,N1-3,OUT,SEA,IT	: 	438654 u	: 	: 	307312 u
NR,TOTAL,N1-3,OUT,SEA,LT	: 	79999 	: 	: 	60196 
NR,TOTAL,N1-3,OUT,SEA,LU	: 	58432 	: 	: 	48524 
NR,TOTAL,N1-3,OUT,SEA,LV	: 	87031 u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,MT	: 	19161 	: 	: 	6387 
NR,TOTAL,N1-3,OUT,SEA,NL	: 	93003 u	: 	: 	109692 u
NR,TOTAL,N1-3,OUT,SEA,NO	142724 u	149082 u	211591 	206516 	226538 
NR,TOTAL,N1-3,OUT,SEA,PL	: 	119944 	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,PT	: 	73221 	: 	: 	48735 u
NR,TOTAL,N1-3,OUT,SEA,RO	: c	: u	: 	: 	31003 u
NR,TOTAL,N1-3,OUT,SEA,SE	: 	: u	: 	: 	: 
NR,TOTAL,N1-3,OUT,SEA,SI	: 	656440 	: 	: 	574577 
NR,TOTAL,N1-3,OUT,SEA,SK	: 	: u	: 	: 	: u
NR,TOTAL,N1-3,OUT,SEA,UK	: 	: 	: 	: 	1199658 
NR,TOTAL,N1-3,OUT,TOTAL,AT	4469394 	4470195 	: 	: 	4224515 
NR,TOTAL,N1-3,OUT,TOTAL,BE	4257077 	4568288 	: 	: 	3236113 
NR,TOTAL,N1-3,OUT,TOTAL,BG	205801 	186016 	: 	: 	198464 
NR,TOTAL,N1-3,OUT,TOTAL,CH	: 	4505120 	4826682 	: 	4434030 
NR,TOTAL,N1-3,OUT,TOTAL,CY	377817 	303111 	: 	: 	257770 
NR,TOTAL,N1-3,OUT,TOTAL,CZ	1620065 	1642828 	: 	: 	1454385 
NR,TOTAL,N1-3,OUT,TOTAL,DE	21243278 	22288510 	: 	: 	20667471 
NR,TOTAL,N1-3,OUT,TOTAL,DK	: 	3280716 	: 	: 	3079703 
NR,TOTAL,N1-3,OUT,TOTAL,EA	: 	: 	: 	: 	55927759 e
NR,TOTAL,N1-3,OUT,TOTAL,EE	616895 	665169 	: 	: 	557575 
NR,TOTAL,N1-3,OUT,TOTAL,EL	: 	118636 	: 	: 	111909 
NR,TOTAL,N1-3,OUT,TOTAL,ES	5035104 	4304969 	: 	: 	3379477 
NR,TOTAL,N1-3,OUT,TOTAL,EU27	: 	: 	: 	: 	78223128 e
NR,TOTAL,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	79556427 e
NR,TOTAL,N1-3,OUT,TOTAL,FI	4978044 	4799230 	: 	: 	4664847 
NR,TOTAL,N1-3,OUT,TOTAL,FR	8906044 	6194526 	: 	: 	6765068 
