c_resid,unit,nace_r2,terrtypo,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NAT,NR,I552_I553,TOTAL,FRI	: c	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRI1	18948116 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRI2	: c	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRI3	9293129 u	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRJ	29211299 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRJ1	21491890 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRJ2	7719410 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRK	24355415 u	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRK1	2804180 u	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRK2	21551235 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRL	23271416 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRL0	23271416 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRM	5343575 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRM0	5343575 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY1	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY2	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY3	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY4	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,FRY5	0 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,HR	3529953 	3368685 	3350860 	2940192 	2846462 	2845331 b
NAT,NR,I552_I553,TOTAL,HR0	3529953 	3368685 	3350860 	2940192 	2846462 	2845331 b
NAT,NR,I552_I553,TOTAL,HR03	2985065 	2873858 	2894554 	2542563 	2475077 	2507492 b
NAT,NR,I552_I553,TOTAL,HR04	544888 	494827 	456306 	397629 	371385 	337839 b
NAT,NR,I552_I553,TOTAL,HU	5114343 	4552220 	4454933 	4283535 	3846282 	3717708 b
NAT,NR,I552_I553,TOTAL,HU1	429266 	357399 	320143 	289931 	198021 	228681 b
NAT,NR,I552_I553,TOTAL,HU10	: 	357399 	320143 	289931 	198021 	228681 b
NAT,NR,I552_I553,TOTAL,HU11	254056 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,HU12	175210 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,HU2	2869635 	2653343 	2544370 	2447415 	2307166 	2187869 b
NAT,NR,I552_I553,TOTAL,HU21	1324057 	1221095 	1103472 	1112217 	970527 	940782 b
NAT,NR,I552_I553,TOTAL,HU22	510106 	450118 	457172 	377154 	398734 	363734 b
NAT,NR,I552_I553,TOTAL,HU23	1035472 	982130 	983726 	958044 	937905 	883353 b
NAT,NR,I552_I553,TOTAL,HU3	1815442 	1541478 	1590420 	1546189 	1340795 	1301158 b
NAT,NR,I552_I553,TOTAL,HU31	728087 	611596 	611428 	601178 	520047 	463924 b
NAT,NR,I552_I553,TOTAL,HU32	542514 	483155 	519626 	467688 	390926 	388051 b
NAT,NR,I552_I553,TOTAL,HU33	544841 	446727 	459366 	477323 	429822 	449183 b
NAT,NR,I552_I553,TOTAL,IE	: 	1554818 e	1592550 e	2775637 e	: u	: u
NAT,NR,I552_I553,TOTAL,IE0	: 	1554818 e	1592550 e	2775637 e	: u	: u
NAT,NR,I552_I553,TOTAL,IE01	: 	303605 e	444135 e	480024 e	: u	: 
NAT,NR,I552_I553,TOTAL,IE02	: 	1251213 e	1148415 e	2295612 e	: u	: 
NAT,NR,I552_I553,TOTAL,IS	: 	446309 	434799 	585142 	427203 	404568 b
NAT,NR,I552_I553,TOTAL,IS0	: 	446309 	434799 	585142 	427203 	404568 b
NAT,NR,I552_I553,TOTAL,IS00	: 	446309 	434799 	585142 	427203 	404568 b
NAT,NR,I552_I553,TOTAL,IT	70950918 	67853793 	66885677 	63410604 	63563173 	67206695 b
NAT,NR,I552_I553,TOTAL,ITC	11165887 	10679873 	9987754 	9275182 	8797581 	8795637 b
NAT,NR,I552_I553,TOTAL,ITC1	3042184 	2963856 	2601012 	2611674 	2467855 	2375726 b
NAT,NR,I552_I553,TOTAL,ITC2	723448 	680839 	643963 	574672 	618780 	669222 b
NAT,NR,I552_I553,TOTAL,ITC3	3387251 	3262441 	3039238 	2716000 	2451226 	2946443 b
NAT,NR,I552_I553,TOTAL,ITC4	4013004 	3772737 	3703541 	3372836 	3259720 	2804246 b
NAT,NR,I552_I553,TOTAL,ITF	11428485 	10730355 	10597785 	10341722 	10595696 	11363941 b
NAT,NR,I552_I553,TOTAL,ITF1	1836656 	1758227 	1736157 	1939367 	1993193 	2057202 b
NAT,NR,I552_I553,TOTAL,ITF2	147351 	134135 	157982 	123395 	168762 	192077 b
NAT,NR,I552_I553,TOTAL,ITF3	2393861 	2169738 	2182258 	2056211 	2045137 	2618592 b
NAT,NR,I552_I553,TOTAL,ITF4	4919813 	4646802 	4464292 	4307122 	4478330 	4496203 b
NAT,NR,I552_I553,TOTAL,ITF5	808684 	694998 	650238 	600756 	547188 	563036 b
NAT,NR,I552_I553,TOTAL,ITF6	1322120 	1326455 	1406858 	1314871 	1363086 	1436831 b
NAT,NR,I552_I553,TOTAL,ITG	3706905 	3399334 	3325961 	3330050 	2871860 	3524854 b
NAT,NR,I552_I553,TOTAL,ITG1	1656838 	1398364 	1541754 	1642725 	1415382 	1552985 b
NAT,NR,I552_I553,TOTAL,ITG2	2050067 	2000970 	1784207 	1687325 	1456478 	1971869 b
NAT,NR,I552_I553,TOTAL,ITH	23671757 	22099305 	22033439 	21215817 	22456195 	24274001 b
NAT,NR,I552_I553,TOTAL,ITH1	2292131 	2165063 	2063017 	1998459 	2085901 	2136811 b
NAT,NR,I552_I553,TOTAL,ITH2	2459567 	2305417 	2182105 	2019917 	2091850 	2130300 b
NAT,NR,I552_I553,TOTAL,ITH3	10778127 	10370807 	10535396 	10409736 	10712845 	11598857 b
NAT,NR,I552_I553,TOTAL,ITH4	1805286 	1775660 	1760022 	1756974 	1892597 	2623419 b
NAT,NR,I552_I553,TOTAL,ITH5	6336646 	5482358 	5492899 	5030731 	5673002 	5784614 b
NAT,NR,I552_I553,TOTAL,ITI	20977884 	20944926 	20940738 	19247833 	18841841 	19248262 b
NAT,NR,I552_I553,TOTAL,ITI1	10653415 	10138852 	10021810 	9889820 	9711966 	10112236 b
NAT,NR,I552_I553,TOTAL,ITI2	1487536 	1584518 	1564383 	1624174 	1585859 	1637857 b
NAT,NR,I552_I553,TOTAL,ITI3	4530944 	5224343 	5417846 	5080814 	4890991 	4845144 b
NAT,NR,I552_I553,TOTAL,ITI4	4305989 	3997213 	3936699 	2653025 	2653025 	2653025 b
NAT,NR,I552_I553,TOTAL,LI	1622 	1284 	897 	1092 	1148 	1259 b
NAT,NR,I552_I553,TOTAL,LI0	1622 	1284 	897 	1092 	1148 	1259 b
NAT,NR,I552_I553,TOTAL,LI00	1622 	1284 	897 	1092 	1148 	1259 b
NAT,NR,I552_I553,TOTAL,LT	2379702 	2313475 	2203905 	2138925 	1952427 	1892754 b
NAT,NR,I552_I553,TOTAL,LT0	2379702 	2313475 	2203905 	2138925 	1952427 	1892754 b
NAT,NR,I552_I553,TOTAL,LT00	: 	2313475 	2203905 	2138925 	1952427 	1892754 b
NAT,NR,I552_I553,TOTAL,LT01	327251 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,LT02	2052451 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,LU	150706 	158077 	171895 	193718 	167851 	128249 b
NAT,NR,I552_I553,TOTAL,LU0	150706 	158077 	171895 	193718 	167851 	128249 b
NAT,NR,I552_I553,TOTAL,LU00	150706 	158077 	171895 	193718 	167851 	128249 b
NAT,NR,I552_I553,TOTAL,LV	624133 	499779 	415134 	504589 	475959 	419238 b
NAT,NR,I552_I553,TOTAL,LV0	624133 	499779 	415134 	504589 	475959 	419238 b
NAT,NR,I552_I553,TOTAL,LV00	624133 	499779 	415134 	504589 	475959 	419238 b
NAT,NR,I552_I553,TOTAL,ME	: 	491174 	519000 	: 	: 	653292 b
NAT,NR,I552_I553,TOTAL,ME0	: 	491174 	519000 	: 	: 	653292 b
NAT,NR,I552_I553,TOTAL,ME00	: 	491174 	519000 	: 	: 	653292 b
NAT,NR,I552_I553,TOTAL,MK	364818 	339764 	335096 	361758 	394169 	426878 b
NAT,NR,I552_I553,TOTAL,MK0	364818 	339764 	335096 	361758 	394169 	426878 b
NAT,NR,I552_I553,TOTAL,MK00	364818 	339764 	335096 	361758 	394169 	426878 b
NAT,NR,I552_I553,TOTAL,MT	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552_I553,TOTAL,MT0	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552_I553,TOTAL,MT00	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552_I553,TOTAL,NL	44999324 	45168582 	46326801 	45648108 	45264643 b	38162959 b
NAT,NR,I552_I553,TOTAL,NL1	8483926 	8309276 	8571174 	8526346 	8042827 b	7347854 b
NAT,NR,I552_I553,TOTAL,NL11	511322 	498552 	572467 	507504 	589431 b	380586 b
NAT,NR,I552_I553,TOTAL,NL12	2877733 	2797670 	2913007 	2889100 	2780172 b	2514455 b
NAT,NR,I552_I553,TOTAL,NL13	5094871 	5013054 	5085699 	5129743 	4673225 b	4452814 b
NAT,NR,I552_I553,TOTAL,NL2	13311836 	12562471 	13603600 	13092196 	12648692 b	10272077 b
NAT,NR,I552_I553,TOTAL,NL21	4377866 	3958669 	4458319 	4328360 	3841891 b	3290782 b
NAT,NR,I552_I553,TOTAL,NL22	7474578 	7230210 	7625664 	7225314 	7216712 b	5804110 b
NAT,NR,I552_I553,TOTAL,NL23	1459392 	1373592 	1519617 	1538523 	1590089 b	1177185 b
NAT,NR,I552_I553,TOTAL,NL3	11698811 	11963413 	11915211 	11954372 	11609087 b	9421995 b
NAT,NR,I552_I553,TOTAL,NL31	876001 	924812 	945687 	945131 	1058360 b	705509 b
NAT,NR,I552_I553,TOTAL,NL32	4420372 	4572080 	4424985 	4184412 	3941356 b	3502386 b
NAT,NR,I552_I553,TOTAL,NL33	2367644 	2202105 	2213736 	2282501 	2236218 b	1816089 b
NAT,NR,I552_I553,TOTAL,NL34	4034794 	4264417 	4330802 	4542329 	4373152 b	3398011 b
NAT,NR,I552_I553,TOTAL,NL4	11504751 	12333422 	12236816 	12075192 	12964038 b	11121033 b
NAT,NR,I552_I553,TOTAL,NL41	5436896 	6265847 	6269477 	6044183 	6627943 b	5467370 b
NAT,NR,I552_I553,TOTAL,NL42	6067855 	6067575 	5967341 	6031011 	6336094 b	5653663 b
NAT,NR,I552_I553,TOTAL,NO	: 	7391066 	7190700 	7155655 	6910719 	7221305 b
NAT,NR,I552_I553,TOTAL,NO0	: 	7391066 	7190700 	7155655 	6910719 	7221305 b
NAT,NR,I552_I553,TOTAL,NO01	: 	179124 	186824 	235311 	191664 	244243 b
NAT,NR,I552_I553,TOTAL,NO02	: 	1578431 	1476498 	1371635 	1409183 	1532158 b
NAT,NR,I552_I553,TOTAL,NO03	: 	2486335 	2503129 	2512763 	2209009 	2063039 b
NAT,NR,I552_I553,TOTAL,NO04	: 	1102747 	1086644 	1100043 	1068609 	1174112 b
NAT,NR,I552_I553,TOTAL,NO05	: 	888348 	833593 	926266 	980603 	1077907 b
NAT,NR,I552_I553,TOTAL,NO06	: 	578766 	565694 	464630 	519072 	536050 b
NAT,NR,I552_I553,TOTAL,NO07	: 	577315 	538318 	545007 	532579 	593796 b
NAT,NR,I552_I553,TOTAL,PL	33676470 	32409406 	29974318 	28605333 	27883490 	28672177 b
NAT,NR,I552_I553,TOTAL,PL1	: 	1371799 	1361844 	1346400 	1416557 	1632525 b
NAT,NR,I552_I553,TOTAL,PL11	: 	591998 	583930 	553103 	579269 	642020 b
NAT,NR,I552_I553,TOTAL,PL12	: 	779801 	777914 	793297 	837288 	990505 b
NAT,NR,I552_I553,TOTAL,PL2	6661646 	6422679 	5892778 	5681647 	5687511 	6014471 b
NAT,NR,I552_I553,TOTAL,PL21	4644359 	4548495 	4048312 	3870551 	3790838 	3937391 b
NAT,NR,I552_I553,TOTAL,PL22	2017287 	1874184 	1844466 	1811096 	1896673 	2077080 b
NAT,NR,I552_I553,TOTAL,PL3	: 	3629144 	3388694 	3151742 	3161904 	3274069 b
NAT,NR,I552_I553,TOTAL,PL31	: 	911333 	812350 	780777 	771140 	788686 b
NAT,NR,I552_I553,TOTAL,PL32	: 	1625945 	1517886 	1383474 	1400174 	1436227 b
NAT,NR,I552_I553,TOTAL,PL33	: 	696101 	659604 	639750 	648215 	673159 b
NAT,NR,I552_I553,TOTAL,PL34	: 	395765 	398854 	347741 	342375 	375997 b
NAT,NR,I552_I553,TOTAL,PL4	9687280 	9461943 	8835599 	8685927 	8143152 	8342935 b
NAT,NR,I552_I553,TOTAL,PL41	957331 	953883 	953915 	924179 	895213 	965243 b
NAT,NR,I552_I553,TOTAL,PL42	8263304 	7951089 	7364696 	7285923 	6780963 	6824813 b
NAT,NR,I552_I553,TOTAL,PL43	466645 	556971 	516988 	475825 	466976 	552879 b
NAT,NR,I552_I553,TOTAL,PL5	3498544 	3393694 	2938557 	2802821 	2664032 	2577094 b
NAT,NR,I552_I553,TOTAL,PL51	3141993 	3042981 	2628259 	2515716 	2365246 	2256570 b
NAT,NR,I552_I553,TOTAL,PL52	356551 	350713 	310298 	287105 	298786 	320524 b
NAT,NR,I552_I553,TOTAL,PL6	8464113 	8130147 	7556846 	6936796 	6810334 	6831083 b
NAT,NR,I552_I553,TOTAL,PL61	2585933 	2363043 	2262736 	2177723 	2192615 	2181776 b
NAT,NR,I552_I553,TOTAL,PL62	996703 	1076856 	977036 	930853 	977906 	1020267 b
NAT,NR,I552_I553,TOTAL,PL63	4881477 	4690248 	4317074 	3828220 	3639813 	3629040 b
NAT,NR,I552_I553,TOTAL,PL7	1308990 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL71	572138 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL72	736852 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL8	3122720 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL81	918538 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL82	1793154 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL84	411028 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL9	933177 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL91	656648 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PL92	276529 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,PT	6469255 	6123157 	5369994 	4948899 	5126957 b	5322661 b
NAT,NR,I552_I553,TOTAL,PT1	6323031 	5994375 	5257063 	4854768 	5033871 b	5255528 b
NAT,NR,I552_I553,TOTAL,PT11	947949 	893504 	745350 	637675 	711016 b	657899 b
NAT,NR,I552_I553,TOTAL,PT15	1060073 	985405 	789826 	868763 	833421 b	859012 b
NAT,NR,I552_I553,TOTAL,PT16	1527396 	1541744 	1362236 	1131378 	1275294 b	1595195 b
NAT,NR,I552_I553,TOTAL,PT17	1484561 	1395626 	1328431 	1268328 	1322503 b	1360043 b
NAT,NR,I552_I553,TOTAL,PT18	1303052 	1178096 	1031220 	948624 	891637 b	783379 b
NAT,NR,I552_I553,TOTAL,PT2	66637 	61697 	48258 	: c	: 	: c
NAT,NR,I552_I553,TOTAL,PT20	66637 	61697 	48258 	: c	: 	: c
NAT,NR,I552_I553,TOTAL,PT3	79587 	67085 	64673 	: c	: 	: c
NAT,NR,I552_I553,TOTAL,PT30	79587 	67085 	64673 	: c	: 	: c
NAT,NR,I552_I553,TOTAL,RO	4205685 	3629233 	3336148 	2654719 	2460786 	2298781 b
NAT,NR,I552_I553,TOTAL,RO1	2106462 	1734877 	1545090 	1222715 	1130489 	956773 b
NAT,NR,I552_I553,TOTAL,RO11	675827 	486500 	421161 	307229 	287313 	247622 b
NAT,NR,I552_I553,TOTAL,RO12	1430635 	1248377 	1123929 	915486 	843176 	709151 b
NAT,NR,I552_I553,TOTAL,RO2	955914 	878337 	825820 	662384 	628818 	694278 b
NAT,NR,I552_I553,TOTAL,RO21	603155 	542171 	478108 	408076 	373093 	403667 b
NAT,NR,I552_I553,TOTAL,RO22	352759 	336166 	347712 	254308 	255725 	290611 b
NAT,NR,I552_I553,TOTAL,RO3	407905 	377694 	357247 	321152 	274718 	253803 b
NAT,NR,I552_I553,TOTAL,RO31	366246 	355502 	339527 	303290 	255084 	234599 b
NAT,NR,I552_I553,TOTAL,RO32	41659 	22192 	17720 	17862 	19634 	19204 b
NAT,NR,I552_I553,TOTAL,RO4	735404 	638325 	607991 	448468 	426761 	393927 b
NAT,NR,I552_I553,TOTAL,RO41	327332 	261540 	210713 	171312 	168311 	139298 b
NAT,NR,I552_I553,TOTAL,RO42	408072 	376785 	397278 	277156 	258450 	254629 b
NAT,NR,I552_I553,TOTAL,RS	: 	: 	1910378 	: 	2120371 	2165703 b
NAT,NR,I552_I553,TOTAL,SE	16825400 	16764100 	16882047 	16367477 	15709922 	15370871 b
NAT,NR,I552_I553,TOTAL,SE1	2904855 	2958451 	3164137 	2946317 	2875344 	2740499 b
NAT,NR,I552_I553,TOTAL,SE11	925274 	995487 	1151591 	1006121 	960634 	965878 b
NAT,NR,I552_I553,TOTAL,SE12	1979581 	1962964 	2012546 	1940196 	1914710 	1774621 b
NAT,NR,I552_I553,TOTAL,SE2	8541515 	8523585 	8588586 	8335245 	7963396 	7767390 b
NAT,NR,I552_I553,TOTAL,SE21	2817039 	2717717 	2544887 	2441866 	2407969 	2467345 b
NAT,NR,I552_I553,TOTAL,SE22	1680280 	1755249 	1792040 	1712569 	1617995 	1533103 b
NAT,NR,I552_I553,TOTAL,SE23	4044196 	4050619 	4251659 	4180810 	3937432 	3766942 b
NAT,NR,I552_I553,TOTAL,SE3	5379030 	5282064 	5129324 	5085915 	4871182 	4862982 b
NAT,NR,I552_I553,TOTAL,SE31	2936180 	2935137 	2852263 	2898899 	2746059 	2808663 b
NAT,NR,I552_I553,TOTAL,SE32	1027433 	1030724 	1054023 	1001758 	887143 	891440 b
NAT,NR,I552_I553,TOTAL,SE33	1415417 	1316203 	1223038 	1185258 	1237980 	1162879 b
NAT,NR,I552_I553,TOTAL,SI	1775805 	1709154 	1643317 	1520640 	1611038 	1658169 b
NAT,NR,I552_I553,TOTAL,SI0	1775805 	1709154 	1643317 	1520640 	1611038 	1658169 b
NAT,NR,I552_I553,TOTAL,SI03	890749 	892475 	870999 	838941 	882163 	895813 b
NAT,NR,I552_I553,TOTAL,SI04	885056 	816679 	772318 	681699 	728875 	762356 b
NAT,NR,I552_I553,TOTAL,SK	3483021 	3328767 	3007052 	2791300 	2916741 	2806139 b
NAT,NR,I552_I553,TOTAL,SK0	3483021 	3328767 	3007052 	2791300 	2916741 	2806139 b
NAT,NR,I552_I553,TOTAL,SK01	739862 	697502 	574228 	494452 	492454 	431417 b
NAT,NR,I552_I553,TOTAL,SK02	936605 	913580 	877538 	818627 	738360 	744463 b
NAT,NR,I552_I553,TOTAL,SK03	1043822 	997516 	936743 	872379 	972031 	972198 b
NAT,NR,I552_I553,TOTAL,SK04	762732 	720169 	618543 	605842 	713896 	658061 b
NAT,NR,I552_I553,TOTAL,UK	: 	94898640 	: 	: 	91264000 	94235000 b
NAT,NR,I552_I553,TOTAL,UKC	: 	2654240 	: 	: 	2648000 	3371000 b
NAT,NR,I552_I553,TOTAL,UKC1	: 	432200 	: 	: 	727000 	643000 b
NAT,NR,I552_I553,TOTAL,UKC2	: 	2222040 	: 	: 	1921000 	2729000 b
NAT,NR,I552_I553,TOTAL,UKD	: 	7841730 	: 	: 	7309000 	8205000 b
NAT,NR,I552_I553,TOTAL,UKD1	: 	5526120 	: 	: 	4358000 	5400000 b
NAT,NR,I552_I553,TOTAL,UKD3	: 	215600 	: 	: 	328000 	535000 b
NAT,NR,I552_I553,TOTAL,UKD4	: 	1101360 	: 	: 	1826000 	1328000 b
NAT,NR,I552_I553,TOTAL,UKD6	: 	380340 	: 	: 	317000 	496000 b
NAT,NR,I552_I553,TOTAL,UKD7	: 	618310 	: 	: 	480000 	447000 b
NAT,NR,I552_I553,TOTAL,UKE	: 	7328170 	: 	: 	7453000 	7429000 b
NAT,NR,I552_I553,TOTAL,UKE1	: 	1352550 	: 	: 	1126000 	1652000 b
NAT,NR,I552_I553,TOTAL,UKE2	: 	4950530 	: 	: 	5187000 	5096000 b
NAT,NR,I552_I553,TOTAL,UKE3	: 	259320 	: 	: 	126000 	348000 b
NAT,NR,I552_I553,TOTAL,UKE4	: 	765770 	: 	: 	1014000 	333000 b
NAT,NR,I552_I553,TOTAL,UKF	: 	6218670 	: 	: 	5962000 	6362000 b
NAT,NR,I552_I553,TOTAL,UKF1	: 	2254580 	: 	: 	2121000 	1803000 b
NAT,NR,I552_I553,TOTAL,UKF2	: 	788140 	: 	: 	708000 	505000 b
NAT,NR,I552_I553,TOTAL,UKF3	: 	3175950 	: 	: 	3134000 	4055000 b
NAT,NR,I552_I553,TOTAL,UKG	: 	3811550 	: 	: 	2679000 	2865000 b
NAT,NR,I552_I553,TOTAL,UKG1	: 	1489840 	: 	: 	1219000 	1552000 b
NAT,NR,I552_I553,TOTAL,UKG2	: 	1311870 	: 	: 	1092000 	754000 b
NAT,NR,I552_I553,TOTAL,UKG3	: 	1009840 	: 	: 	367000 	559000 b
NAT,NR,I552_I553,TOTAL,UKH	: 	7049520 	: 	: 	6239000 	8040000 b
NAT,NR,I552_I553,TOTAL,UKH1	: 	6281720 	: 	: 	5605000 	7084000 b
NAT,NR,I552_I553,TOTAL,UKH2	: 	465760 	: 	: 	138000 	167000 b
NAT,NR,I552_I553,TOTAL,UKH3	: 	302040 	: 	: 	496000 	788000 b
NAT,NR,I552_I553,TOTAL,UKI	: 	786090 	: 	: 	1054000 	600000 b
NAT,NR,I552_I553,TOTAL,UKI1	: 	: 	: 	: 	807000 	451000 b
NAT,NR,I552_I553,TOTAL,UKI2	: 	: 	: 	: 	247000 	150000 b
NAT,NR,I552_I553,TOTAL,UKI3	: 	203640 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,UKI4	: 	265170 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,UKI5	: 	144340 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,UKI6	: 	129360 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,UKI7	: 	43580 	: 	: 	: 	: 
NAT,NR,I552_I553,TOTAL,UKJ	: 	7669840 	: 	: 	7379000 	8876000 b
NAT,NR,I552_I553,TOTAL,UKJ1	: 	1122710 	: 	: 	1149000 	1319000 b
NAT,NR,I552_I553,TOTAL,UKJ2	: 	2454920 	: 	: 	2454000 	2571000 b
NAT,NR,I552_I553,TOTAL,UKJ3	: 	3018310 	: 	: 	2703000 	3411000 b
NAT,NR,I552_I553,TOTAL,UKJ4	: 	1073900 	: 	: 	1074000 	1577000 b
NAT,NR,I552_I553,TOTAL,UKK	: 	24130250 	: 	: 	25373000 	24547000 b
NAT,NR,I552_I553,TOTAL,UKK1	: 	2895260 	: 	: 	2901000 	3132000 b
NAT,NR,I552_I553,TOTAL,UKK2	: 	5717310 	: 	: 	6095000 	6322000 b
NAT,NR,I552_I553,TOTAL,UKK3	: 	8362400 	: 	: 	10046000 	8706000 b
NAT,NR,I552_I553,TOTAL,UKK4	: 	7155280 	: 	: 	6333000 	6387000 b
NAT,NR,I552_I553,TOTAL,UKL	: 	13490890 	: 	: 	12627000 	12552000 b
NAT,NR,I552_I553,TOTAL,UKL1	: 	11379700 	: 	: 	10979000 	11140000 b
NAT,NR,I552_I553,TOTAL,UKL2	: 	2111190 	: 	: 	1648000 	1412000 b
NAT,NR,I552_I553,TOTAL,UKM	: 	11579020 	: 	: 	11297000 	10216000 b
NAT,NR,I552_I553,TOTAL,UKM2	: 	3871540 	: 	: 	3157000 	3830000 b
NAT,NR,I552_I553,TOTAL,UKM3	: 	3674250 	: 	: 	1919000 	1974000 b
NAT,NR,I552_I553,TOTAL,UKM5	: 	2477080 	: 	: 	883000 	459000 b
NAT,NR,I552_I553,TOTAL,UKM6	: 	1556150 	: 	: 	5339000 	3953000 b
NAT,NR,I552_I553,TOTAL,UKN	: 	2338670 	: 	: 	1242000 	1172000 b
NAT,NR,I552_I553,TOTAL,UKN0	: 	2338670 	: 	: 	1242000 	1172000 b
NAT,NR,I553,CST_A,AT	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,BE	325055 	371999 	: c	: 	404781 	414823 
NAT,NR,I553,CST_A,BG	53608 	51395 	36190 	24951 	19345 	20769 
NAT,NR,I553,CST_A,CH	: 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,CY	4734 	1381 	828 	14287 	14980 	18061 
NAT,NR,I553,CST_A,CZ	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,DE	8371781 	8796920 	8136603 	7746557 	7142878 	6950628 
NAT,NR,I553,CST_A,DK	7446717 	7767636 	7791090 	7917869 	7773141 	7722259 
NAT,NR,I553,CST_A,EA	109579713 e	103135735 	: 	: 	: 	: 
NAT,NR,I553,CST_A,EE	141 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,EL	796462 	823539 	760680 	670924 	707317 	765747 b
NAT,NR,I553,CST_A,ES	13581060 	13002988 	12355393 	11810868 	11078513 	11427375 
NAT,NR,I553,CST_A,EU27	161621689 e	155508532 	: 	155018686 e	152394926 	155828174 e
NAT,NR,I553,CST_A,EU28	162045803 e	155945546 	: 	155436741 e	152837660 	156074838 e
NAT,NR,I553,CST_A,FI	530048 	526955 	539166 	566269 	554683 	565326 
NAT,NR,I553,CST_A,FR	54188765 	47940991 	49340006 	46962596 	46002025 	44296789 b
NAT,NR,I553,CST_A,HR	424114 	437014 	474566 	418055 	442734 	405866 
NAT,NR,I553,CST_A,HU	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,IE	: 	357736 e	430746 e	424777 e	: u	: 
NAT,NR,I553,CST_A,IS	: 	236198 	244756 	359768 	231027 	250828 
NAT,NR,I553,CST_A,IT	23379449 	22535976 	23313596 	22785663 	22781514 	25339370 
NAT,NR,I553,CST_A,LI	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,LT	10570 	4923 	6098 	4875 	6106 	3586 
NAT,NR,I553,CST_A,LU	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,LV	39756 	45163 	40911 	62975 	62484 	53820 
NAT,NR,I553,CST_A,ME	: 	372 	249 	: 	: 	82 
NAT,NR,I553,CST_A,MK	0 	0 	0 	0 	: 	: 
NAT,NR,I553,CST_A,MT	0 	0 	0 	0 	0 	0 
NAT,NR,I553,CST_A,NL	4332073 	4918717 	5206066 	5427835 	5238285 b	4835588 
NAT,NR,I553,CST_A,NO	: 	3432878 	3374073 	3412012 	3346222 	3905954 
NAT,NR,I553,CST_A,PL	473729 	457705 	421548 	361430 	349658 	345113 
NAT,NR,I553,CST_A,PT	3524773 	3663065 	3313543 	3344980 	3446608 	4004538 
NAT,NR,I553,CST_A,RO	157611 	139650 	163100 	96473 	99206 	122293 
