c_resid,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
NAT,NR,I552,TOTAL,LT00	: 	2281037 	2163079 	2097545 	1915673 	1862396 b
NAT,NR,I552,TOTAL,LT01	325515 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,LT02	2021812 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,LU	64919 	66144 	61984 	66009 	63007 	54505 b
NAT,NR,I552,TOTAL,LU0	64919 	66144 	61984 	66009 	63007 	54505 b
NAT,NR,I552,TOTAL,LU00	64919 	66144 	61984 	66009 	63007 	54505 b
NAT,NR,I552,TOTAL,LV	558144 	428360 	349884 	340154 	340732 	320065 b
NAT,NR,I552,TOTAL,LV0	558144 	428360 	349884 	340154 	340732 	320065 b
NAT,NR,I552,TOTAL,LV00	558144 	428360 	349884 	340154 	340732 	320065 b
NAT,NR,I552,TOTAL,ME	: 	489337 	518688 	: 	: 	652352 b
NAT,NR,I552,TOTAL,ME0	: 	489337 	518688 	: 	: 	652352 b
NAT,NR,I552,TOTAL,ME00	: 	489337 	518688 	: 	: 	652352 b
NAT,NR,I552,TOTAL,MK	315666 	307185 	301395 	313846 	329101 	336935 b
NAT,NR,I552,TOTAL,MK0	315666 	307185 	301395 	313846 	329101 	336935 b
NAT,NR,I552,TOTAL,MK00	315666 	307185 	301395 	313846 	329101 	336935 b
NAT,NR,I552,TOTAL,MT	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552,TOTAL,MT0	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552,TOTAL,MT00	3503 	2787 	2235 	2505 	3714 	1627 b
NAT,NR,I552,TOTAL,NL	30098733 	28780549 	29606641 	28258747 	27887517 b	23839867 b
NAT,NR,I552,TOTAL,NL1	6173369 	5685609 	5772481 	5500307 	5174603 b	4804046 b
NAT,NR,I552,TOTAL,NL11	335989 	276253 	346920 	268500 	331120 b	205761 b
NAT,NR,I552,TOTAL,NL12	1924612 	1675595 	1768279 	1650219 	1625891 b	1498564 b
NAT,NR,I552,TOTAL,NL13	3912768 	3733761 	3657281 	3581588 	3217593 b	3099722 b
NAT,NR,I552,TOTAL,NL2	8621676 	7626240 	8263860 	7682782 	7566198 b	6132529 b
NAT,NR,I552,TOTAL,NL21	2448944 	2164367 	2402486 	2181957 	2078898 b	1838423 b
NAT,NR,I552,TOTAL,NL22	5022670 	4452888 	4711446 	4351950 	4320020 b	3411950 b
NAT,NR,I552,TOTAL,NL23	1150062 	1008985 	1149928 	1148876 	1167280 b	882156 b
NAT,NR,I552,TOTAL,NL3	7069834 	6703251 	6573446 	6541142 	6363603 b	5085101 b
NAT,NR,I552,TOTAL,NL31	484558 	486749 	524863 	509991 	508614 b	387520 b
NAT,NR,I552,TOTAL,NL32	2839399 	2650661 	2488746 	2315871 	2350681 b	1980796 b
NAT,NR,I552,TOTAL,NL33	1685631 	1504522 	1504319 	1575922 	1536380 b	1213676 b
NAT,NR,I552,TOTAL,NL34	2060246 	2061319 	2055517 	2139358 	1967928 b	1503109 b
NAT,NR,I552,TOTAL,NL4	8233854 	8765449 	8996854 	8534515 	8783113 b	7818191 b
NAT,NR,I552,TOTAL,NL41	3629037 	4178352 	4289031 	3842565 	4083918 b	3454683 b
NAT,NR,I552,TOTAL,NL42	4604817 	4587097 	4707824 	4691951 	4699195 b	4363508 b
NAT,NR,I552,TOTAL,NO	: 	1562659 	1547140 	1476959 	1499022 	1016803 b
NAT,NR,I552,TOTAL,NO0	: 	1562659 	1547140 	1476959 	1499022 	1016803 b
NAT,NR,I552,TOTAL,NO01	: 	58939 	57646 	61887 	53688 	71236 b
NAT,NR,I552,TOTAL,NO02	: 	425145 	401132 	341324 	423187 	335763 b
NAT,NR,I552,TOTAL,NO03	: 	332565 	345419 	324381 	301204 	174916 b
NAT,NR,I552,TOTAL,NO04	: 	281465 	274187 	293859 	255433 	210264 b
NAT,NR,I552,TOTAL,NO05	: 	227341 	237640 	255239 	268184 	114007 b
NAT,NR,I552,TOTAL,NO06	: 	71189 	80781 	68760 	68927 	27499 b
NAT,NR,I552,TOTAL,NO07	: 	166015 	150335 	131509 	128399 	83118 b
NAT,NR,I552,TOTAL,PL	32790793 	31586606 	29202698 	27927416 	27191984 	28002020 b
NAT,NR,I552,TOTAL,PL1	: 	1366120 	1353357 	1336996 	1411303 	1615523 b
NAT,NR,I552,TOTAL,PL11	: 	588349 	578079 	545637 	576128 	626800 b
NAT,NR,I552,TOTAL,PL12	: 	777771 	775278 	791359 	835175 	988723 b
NAT,NR,I552,TOTAL,PL2	6608294 	6374973 	5851642 	5647935 	5645963 	5972046 b
NAT,NR,I552,TOTAL,PL21	4617661 	4522375 	4027340 	3850067 	3763021 	3910397 b
NAT,NR,I552,TOTAL,PL22	1990633 	1852598 	1824302 	1797868 	1882942 	2061649 b
NAT,NR,I552,TOTAL,PL3	: 	3588780 	3354568 	3118512 	3131891 	3247315 b
NAT,NR,I552,TOTAL,PL31	: 	905179 	807888 	776911 	766379 	783762 b
NAT,NR,I552,TOTAL,PL32	: 	1607084 	1502732 	1368333 	1390172 	1429117 b
NAT,NR,I552,TOTAL,PL33	: 	688901 	652748 	634826 	641291 	665726 b
NAT,NR,I552,TOTAL,PL34	: 	387616 	391200 	338442 	334049 	368710 b
NAT,NR,I552,TOTAL,PL4	9381526 	9150389 	8521199 	8389695 	7844423 	8080590 b
NAT,NR,I552,TOTAL,PL41	920045 	922009 	904162 	883967 	839367 	913883 b
NAT,NR,I552,TOTAL,PL42	8046813 	7723727 	7159634 	7085639 	6579504 	6648898 b
NAT,NR,I552,TOTAL,PL43	414668 	504653 	457403 	420089 	425552 	517809 b
NAT,NR,I552,TOTAL,PL5	3424129 	3333730 	2888069 	2752609 	2606706 	2525325 b
NAT,NR,I552,TOTAL,PL51	3098206 	3014025 	2606771 	2494271 	2341861 	2228760 b
NAT,NR,I552,TOTAL,PL52	325923 	319705 	281298 	258338 	264845 	296565 b
NAT,NR,I552,TOTAL,PL6	8082066 	7772614 	7233863 	6681669 	6551698 	6561221 b
NAT,NR,I552,TOTAL,PL61	2569910 	2343041 	2244297 	2159926 	2167631 	2156485 b
NAT,NR,I552,TOTAL,PL62	940619 	1018911 	931051 	894780 	932161 	983214 b
NAT,NR,I552,TOTAL,PL63	4571537 	4410662 	4058515 	3626963 	3451906 	3421522 b
NAT,NR,I552,TOTAL,PL7	1298234 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL71	568209 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL72	730025 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL8	3066207 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL81	911085 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL82	1755119 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL84	400003 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL9	930337 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL91	656648 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PL92	273689 	: 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,PT	2277407 	1826478 	1481265 	1060477 	1100619 b	721697 b
NAT,NR,I552,TOTAL,PT1	2162557 	1726079 	1390575 	993068 	1034541 b	684085 b
NAT,NR,I552,TOTAL,PT11	495368 	412478 	337619 	243377 	236122 b	132405 b
NAT,NR,I552,TOTAL,PT15	229167 	193297 	129424 	75582 	162434 b	121824 b
NAT,NR,I552,TOTAL,PT16	575358 	439641 	344972 	275829 	294738 b	218220 b
NAT,NR,I552,TOTAL,PT17	484828 	383577 	317478 	228804 	196662 b	186321 b
NAT,NR,I552,TOTAL,PT18	377836 	297086 	261082 	169476 	144585 b	25315 b
NAT,NR,I552,TOTAL,PT2	41106 	39745 	33528 	27316 	27841 b	20303 b
NAT,NR,I552,TOTAL,PT20	41106 	39745 	33528 	27316 	27841 b	20303 b
NAT,NR,I552,TOTAL,PT3	73744 	60654 	57162 	40093 	38237 b	17309 b
NAT,NR,I552,TOTAL,PT30	73744 	60654 	57162 	40093 	38237 b	17309 b
NAT,NR,I552,TOTAL,RO	3959410 	3410999 	3095016 	2506487 	2298722 	2107931 b
NAT,NR,I552,TOTAL,RO1	2083612 	1710616 	1521288 	1207828 	1107396 	927884 b
NAT,NR,I552,TOTAL,RO11	669411 	479744 	411484 	299383 	275261 	235278 b
NAT,NR,I552,TOTAL,RO12	1414201 	1230872 	1109804 	908445 	832135 	692606 b
NAT,NR,I552,TOTAL,RO2	782119 	721985 	649738 	555682 	519953 	559160 b
NAT,NR,I552,TOTAL,RO21	592524 	532516 	470851 	403928 	368907 	396340 b
NAT,NR,I552,TOTAL,RO22	189595 	189469 	178887 	151754 	151046 	162820 b
NAT,NR,I552,TOTAL,RO3	400009 	372232 	352930 	317717 	270878 	250671 b
NAT,NR,I552,TOTAL,RO31	358350 	350040 	335210 	300243 	251554 	231931 b
NAT,NR,I552,TOTAL,RO32	41659 	22192 	17720 	17474 	19324 	18740 b
NAT,NR,I552,TOTAL,RO4	693670 	606166 	571060 	425260 	400495 	370216 b
NAT,NR,I552,TOTAL,RO41	308043 	247609 	195453 	160613 	155429 	125387 b
NAT,NR,I552,TOTAL,RO42	385627 	358557 	375607 	264647 	245066 	244829 b
NAT,NR,I552,TOTAL,RS	: 	: 	1897859 	: 	2110430 	2155922 b
NAT,NR,I552,TOTAL,SE	4697092 	4748600 	5008970 	4721318 	4486336 	4671597 b
NAT,NR,I552,TOTAL,SE1	797582 	935744 	1077270 	943164 	935889 	930270 b
NAT,NR,I552,TOTAL,SE11	407896 	489550 	602067 	531782 	499184 	515807 b
NAT,NR,I552,TOTAL,SE12	389686 	446194 	475203 	411382 	436705 	414463 b
NAT,NR,I552,TOTAL,SE2	1630773 	1553135 	1594817 	1555124 	1468146 	1465889 b
NAT,NR,I552,TOTAL,SE21	612966 	586335 	547193 	553665 	572713 	615214 b
NAT,NR,I552,TOTAL,SE22	409196 	370739 	380335 	361840 	333279 	324888 b
NAT,NR,I552,TOTAL,SE23	608611 	596061 	667289 	639619 	562154 	525787 b
NAT,NR,I552,TOTAL,SE3	2268737 	2259721 	2336883 	2223030 	2082301 	2275438 b
NAT,NR,I552,TOTAL,SE31	1373269 	1366551 	1359058 	1383853 	1280774 	1496742 b
NAT,NR,I552,TOTAL,SE32	457773 	469546 	519630 	419730 	393307 	416980 b
NAT,NR,I552,TOTAL,SE33	437695 	423624 	458195 	419447 	408220 	361716 b
NAT,NR,I552,TOTAL,SI	1224231 	1171552 	1102634 	1035095 	1076584 	1098309 b
NAT,NR,I552,TOTAL,SI0	1224231 	1171552 	1102634 	1035095 	1076584 	1098309 b
NAT,NR,I552,TOTAL,SI03	557747 	568088 	532791 	500498 	529078 	542046 b
NAT,NR,I552,TOTAL,SI04	666484 	603464 	569843 	534597 	547506 	556263 b
NAT,NR,I552,TOTAL,SK	3364846 	3221851 	2918256 	2721610 	2823749 	2719071 b
NAT,NR,I552,TOTAL,SK0	3364846 	3221851 	2918256 	2721610 	2823749 	2719071 b
NAT,NR,I552,TOTAL,SK01	722294 	670304 	561716 	488464 	485053 	428009 b
NAT,NR,I552,TOTAL,SK02	890928 	872551 	832536 	781485 	703160 	711977 b
NAT,NR,I552,TOTAL,SK03	1002808 	973897 	912274 	853236 	947095 	944676 b
NAT,NR,I552,TOTAL,SK04	748816 	705099 	611730 	598425 	688441 	634409 b
NAT,NR,I552,TOTAL,UK	: 	45627170 	: 	: 	41202000 	42431000 b
NAT,NR,I552,TOTAL,UKC	: 	1569150 	: 	: 	974000 	1576000 b
NAT,NR,I552,TOTAL,UKC1	: 	228810 	: 	: 	100000 	260000 b
NAT,NR,I552,TOTAL,UKC2	: 	1340340 	: 	: 	874000 	1317000 b
NAT,NR,I552,TOTAL,UKD	: 	3918320 	: 	: 	3509000 	4504000 b
NAT,NR,I552,TOTAL,UKD1	: 	2932890 	: 	: 	2240000 	3022000 b
NAT,NR,I552,TOTAL,UKD3	: 	134240 	: 	: 	320000 	418000 b
NAT,NR,I552,TOTAL,UKD4	: 	393560 	: 	: 	578000 	591000 b
NAT,NR,I552,TOTAL,UKD6	: 	149490 	: 	: 	69000 	240000 b
NAT,NR,I552,TOTAL,UKD7	: 	308140 	: 	: 	302000 	234000 b
NAT,NR,I552,TOTAL,UKE	: 	3234930 	: 	: 	3748000 	3011000 b
NAT,NR,I552,TOTAL,UKE1	: 	410850 	: 	: 	297000 	318000 b
NAT,NR,I552,TOTAL,UKE2	: 	2243400 	: 	: 	2727000 	2358000 b
NAT,NR,I552,TOTAL,UKE3	: 	218640 	: 	: 	97000 	156000 b
NAT,NR,I552,TOTAL,UKE4	: 	362040 	: 	: 	626000 	179000 b
NAT,NR,I552,TOTAL,UKF	: 	2254590 	: 	: 	2322000 	2395000 b
NAT,NR,I552,TOTAL,UKF1	: 	1284410 	: 	: 	1294000 	1179000 b
NAT,NR,I552,TOTAL,UKF2	: 	297970 	: 	: 	186000 	136000 b
NAT,NR,I552,TOTAL,UKF3	: 	672210 	: 	: 	842000 	1081000 b
NAT,NR,I552,TOTAL,UKG	: 	2326790 	: 	: 	1163000 	1262000 b
NAT,NR,I552,TOTAL,UKG1	: 	671190 	: 	: 	396000 	499000 b
NAT,NR,I552,TOTAL,UKG2	: 	759660 	: 	: 	504000 	343000 b
NAT,NR,I552,TOTAL,UKG3	: 	895940 	: 	: 	262000 	420000 b
NAT,NR,I552,TOTAL,UKH	: 	3121030 	: 	: 	2437000 	3317000 b
NAT,NR,I552,TOTAL,UKH1	: 	3027470 	: 	: 	2323000 	3179000 b
NAT,NR,I552,TOTAL,UKH2	: 	55930 	: 	: 	84000 	58000 b
NAT,NR,I552,TOTAL,UKH3	: 	37630 	: 	: 	30000 	79000 b
NAT,NR,I552,TOTAL,UKI	: 	643730 	: 	: 	845000 	505000 b
NAT,NR,I552,TOTAL,UKI1	: 	: 	: 	: 	695000 	440000 b
NAT,NR,I552,TOTAL,UKI2	: 	: 	: 	: 	150000 	65000 b
NAT,NR,I552,TOTAL,UKI3	: 	160930 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,UKI4	: 	225310 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,UKI5	: 	115870 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,UKI6	: 	109430 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,UKI7	: 	32190 	: 	: 	: 	: 
NAT,NR,I552,TOTAL,UKJ	: 	3372210 	: 	: 	2460000 	3373000 b
NAT,NR,I552,TOTAL,UKJ1	: 	513560 	: 	: 	358000 	356000 b
NAT,NR,I552,TOTAL,UKJ2	: 	1171530 	: 	: 	772000 	1356000 b
NAT,NR,I552,TOTAL,UKJ3	: 	1173560 	: 	: 	1050000 	1218000 b
NAT,NR,I552,TOTAL,UKJ4	: 	513560 	: 	: 	280000 	444000 b
NAT,NR,I552,TOTAL,UKK	: 	11800720 	: 	: 	12297000 	12178000 b
NAT,NR,I552,TOTAL,UKK1	: 	1597630 	: 	: 	1445000 	1881000 b
NAT,NR,I552,TOTAL,UKK2	: 	2225090 	: 	: 	2790000 	2819000 b
NAT,NR,I552,TOTAL,UKK3	: 	4425780 	: 	: 	5197000 	4294000 b
NAT,NR,I552,TOTAL,UKK4	: 	3552220 	: 	: 	2866000 	3185000 b
NAT,NR,I552,TOTAL,UKL	: 	5240350 	: 	: 	4516000 	3896000 b
NAT,NR,I552,TOTAL,UKL1	: 	4327130 	: 	: 	3914000 	3434000 b
NAT,NR,I552,TOTAL,UKL2	: 	913220 	: 	: 	602000 	462000 b
NAT,NR,I552,TOTAL,UKM	: 	6829850 	: 	: 	6522000 	6019000 b
NAT,NR,I552,TOTAL,UKM2	: 	2568820 	: 	: 	1692000 	2227000 b
NAT,NR,I552,TOTAL,UKM3	: 	1833570 	: 	: 	637000 	913000 b
NAT,NR,I552,TOTAL,UKM5	: 	1577850 	: 	: 	593000 	313000 b
NAT,NR,I552,TOTAL,UKM6	: 	849610 	: 	: 	3600000 	2566000 b
NAT,NR,I552,TOTAL,UKN	: 	1315500 	: 	: 	408000 	395000 b
NAT,NR,I552,TOTAL,UKN0	: 	1315500 	: 	: 	408000 	395000 b
NAT,NR,I552_I553,DEG1,AT	456323 	457072 	421184 	436041 	419060 	426624 
NAT,NR,I552_I553,DEG1,BE	989592 	959151 	936356 	: 	572709 	597418 
NAT,NR,I552_I553,DEG1,BG	293388 	283695 	259600 	257059 	255076 	247866 
NAT,NR,I552_I553,DEG1,CY	0 	0 	0 	0 	0 	0 
NAT,NR,I552_I553,DEG1,CZ	964971 	943374 	936800 	852583 	885352 	900890 
NAT,NR,I552_I553,DEG1,DE	10474124 	9991348 	9875648 	9572302 	8929957 	8627494 
NAT,NR,I552_I553,DEG1,DK	853148 	926113 	917650 	745893 	774897 	752566 
NAT,NR,I552_I553,DEG1,EA	74390384 e	65388474 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG1,EE	138668 	115797 	98367 	98136 	104759 	101895 
NAT,NR,I552_I553,DEG1,EL	152305 e	149863 e	145007 e	147433 e	133365 	130024 e
NAT,NR,I552_I553,DEG1,ES	9339627 	7624029 	7092213 	6391635 	5508736 	5201111 
NAT,NR,I552_I553,DEG1,EU27	102621249 e	93173071 	: 	82216638 e	79436525 	80459474 e
NAT,NR,I552_I553,DEG1,EU28	102887098 e	93433230 	: 	82418049 e	79579590 e	80519729 e
NAT,NR,I552_I553,DEG1,FI	511516 	342002 	345154 	338216 	326876 	300961 
NAT,NR,I552_I553,DEG1,FR	32094414 	27217344 	27470180 	26023979 	25705769 	24813837 b
NAT,NR,I552_I553,DEG1,HR	265849 	260159 	262275 	201411 	: 	: c
NAT,NR,I552_I553,DEG1,HU	659443 	495410 	521092 	472051 	385844 	436212 
NAT,NR,I552_I553,DEG1,IE	: 	255708 e	272217 e	289421 e	: u	: 
NAT,NR,I552_I553,DEG1,IS	: 	45249 	41684 	67208 	18984 	13429 
NAT,NR,I552_I553,DEG1,IT	13122429 	11812379 	10683807 	9544608 	9093035 	9059954 
NAT,NR,I552_I553,DEG1,LI	0 	0 	0 	0 	0 	0 
NAT,NR,I552_I553,DEG1,LT	222654 	235574 	262597 	262794 	252308 	241341 
NAT,NR,I552_I553,DEG1,LU	10607 	11886 	10245 	10705 	13058 	10026 
NAT,NR,I552_I553,DEG1,LV	135952 	: c	: c	137332 	155206 	142411 
NAT,NR,I552_I553,DEG1,MK	3794 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG1,MT	1295 	734 	921 	918 	1591 	0 
NAT,NR,I552_I553,DEG1,NL	4002886 	3800033 	3546474 	3373880 	3299351 b	2746114 
NAT,NR,I552_I553,DEG1,NO	: 	404882 	419286 	457962 	453808 	506292 
NAT,NR,I552_I553,DEG1,PL	3801783 	3515852 	3443425 	3314635 	3257388 	3457357 
NAT,NR,I552_I553,DEG1,PT	1545620 	1381440 	1269316 	1227616 	1313356 b	1314151 
NAT,NR,I552_I553,DEG1,RO	962465 	853346 	788216 	622602 	546113 	526609 
NAT,NR,I552_I553,DEG1,SE	1771305 	1842445 	1990423 	1874250 	1766850 	1678880 
NAT,NR,I552_I553,DEG1,SI	27831 	24305 	17006 	13531 	12747 	11488 b
NAT,NR,I552_I553,DEG1,SK	: c	858662 	717139 	643375 	647022 	579631 
NAT,NR,I552_I553,DEG1,UK	: 	18924362 	: 	: 	14894000 	17342000 
NAT,NR,I552_I553,DEG2,AT	2178235 	2157536 	2046994 	1992453 	1860865 	1792426 
NAT,NR,I552_I553,DEG2,BE	8243939 	7893725 	7802359 	: 	4941555 	5015242 
NAT,NR,I552_I553,DEG2,BG	449461 	421321 	352362 	340891 	327424 	312526 
NAT,NR,I552_I553,DEG2,CY	0 	0 	0 	0 	0 	0 
NAT,NR,I552_I553,DEG2,CZ	2205774 	1997885 	1944214 	1635782 	1688648 	1751235 
NAT,NR,I552_I553,DEG2,DE	29878672 	28729902 	27551325 	26977643 	26266875 	26587181 
NAT,NR,I552_I553,DEG2,DK	1354887 	1483585 	1438484 	1406963 	1381378 	1372784 
NAT,NR,I552_I553,DEG2,EA	156635179 e	138740379 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG2,EE	152446 	99961 	104848 	86009 	95803 	74910 
NAT,NR,I552_I553,DEG2,EL	591767 e	590896 e	541331 e	507281 e	470415 	436020 e
NAT,NR,I552_I553,DEG2,ES	21462727 	16128581 	15376510 	14689958 	13936131 	14457535 
NAT,NR,I552_I553,DEG2,EU27	213322435 e	192265028 	: 	184989772 e	183889954 	183971644 e
NAT,NR,I552_I553,DEG2,EU28	214194840 e	193119563 	: 	185692041 e	184515216 e	184410287 e
NAT,NR,I552_I553,DEG2,FI	520998 	509834 	537735 	579439 	607087 	503817 
NAT,NR,I552_I553,DEG2,FR	35437285 	32029510 	32899916 	31904612 	32331219 	32497019 b
NAT,NR,I552_I553,DEG2,HR	872405 	854535 	813404 	702269 	: 	: c
NAT,NR,I552_I553,DEG2,HU	1998225 	1597368 	1570198 	1573087 	1384144 	673254 
NAT,NR,I552_I553,DEG2,IE	: 	195166 e	224430 e	528773 e	: u	: 
NAT,NR,I552_I553,DEG2,IS	: 	120501 	125009 	130520 	135718 	134433 
NAT,NR,I552_I553,DEG2,IT	33379782 	25283531 	25297771 	24087030 	24544013 	26301211 
NAT,NR,I552_I553,DEG2,LI	1622 	1284 	897 	1092 	1148 	1259 
NAT,NR,I552_I553,DEG2,LT	960924 	870285 	804280 	775602 	755210 	761069 
NAT,NR,I552_I553,DEG2,LU	25173 	23340 	22268 	33242 	30660 	9943 
NAT,NR,I552_I553,DEG2,LV	99671 	75169 	75234 	88825 	83418 	90174 
NAT,NR,I552_I553,DEG2,MK	85988 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG2,MT	6 	2016 	1314 	1458 	2015 	1409 
NAT,NR,I552_I553,DEG2,NL	19740217 	20395054 	21228285 	21226655 	21457614 b	17608086 
NAT,NR,I552_I553,DEG2,NO	: 	1712860 	1779089 	1833749 	1578223 	1915027 
NAT,NR,I552_I553,DEG2,PL	15115839 	12756214 	11819823 	11356744 	11035102 	11089308 
NAT,NR,I552_I553,DEG2,PT	2135427 	2171068 	2137884 	2006408 	2092549 b	2343292 
NAT,NR,I552_I553,DEG2,RO	1162226 	1034184 	996320 	754006 	712264 	687012 
NAT,NR,I552_I553,DEG2,SE	4269450 	4102698 	4100427 	4018037 	3949718 	3741560 
NAT,NR,I552_I553,DEG2,SI	554636 	521826 	500129 	336031 	354018 	365843 b
NAT,NR,I552_I553,DEG2,SK	: c	1062979 	1030635 	921261 	857785 	849735 
NAT,NR,I552_I553,DEG2,UK	: 	30131394 	: 	: 	32132000 	32791000 
NAT,NR,I552_I553,DEG3,AT	7477102 	7103440 	6653986 	6431292 	6338950 	6401451 
NAT,NR,I552_I553,DEG3,BE	3473979 	3970819 	3741766 	: 	2896779 	2893751 
NAT,NR,I552_I553,DEG3,BG	867011 	875555 	874152 	803449 	737699 	709681 
NAT,NR,I552_I553,DEG3,CY	4734 	1381 	828 	14287 	14980 	18061 
NAT,NR,I552_I553,DEG3,CZ	7894764 	7863904 	7636201 	6632589 	6764556 	6922629 
NAT,NR,I552_I553,DEG3,DE	57592794 	56447692 	54665915 	52939391 	51700857 	52300966 
NAT,NR,I552_I553,DEG3,DK	9350893 	9489357 	9366808 	9587032 	9558698 	9630380 
NAT,NR,I552_I553,DEG3,EA	245012416 e	247197197 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG3,EE	454846 	503117 	429348 	415804 	403776 	394126 
NAT,NR,I552_I553,DEG3,EL	7088883 e	7145260 e	6475423 e	6736858 e	6501753 	6431013 e
NAT,NR,I552_I553,DEG3,ES	18667884 	22409079 	20084646 	18515745 	16685427 	17522076 
NAT,NR,I552_I553,DEG3,EU27	339049130 e	342426339 	: 	322665740 e	319052444 	320547031 e
NAT,NR,I552_I553,DEG3,EU28	341440829 e	344680330 	: 	324702252 e	321079057 	322307908 e
NAT,NR,I552_I553,DEG3,FI	2085566 	2064842 	1880427 	1986975 	1991366 	1991776 
NAT,NR,I552_I553,DEG3,FR	94178368 	87971480 	88007889 	85136735 	86357340 	85059744 b
NAT,NR,I552_I553,DEG3,HR	2391699 	2253991 	2275181 	2036512 	2026613 	2077004 
NAT,NR,I552_I553,DEG3,HU	2456675 	2459442 	2363643 	2238397 	2076294 	2608242 
NAT,NR,I552_I553,DEG3,IE	: 	1103944 e	1095903 e	1957442 e	: u	: 
NAT,NR,I552_I553,DEG3,IS	: 	280559 	268106 	387414 	272501 	256706 
NAT,NR,I552_I553,DEG3,IT	24448707 	30757883 	30904099 	29778966 	29926125 	31845530 
NAT,NR,I552_I553,DEG3,LI	0 	0 	0 	0 	0 	0 
NAT,NR,I552_I553,DEG3,LT	1196124 	1207616 	1137028 	1100529 	944909 	890344 
NAT,NR,I552_I553,DEG3,LU	114926 	122851 	139382 	149771 	124133 	108280 
NAT,NR,I552_I553,DEG3,LV	388510 	273463 	235175 	278432 	237335 	186653 
NAT,NR,I552_I553,DEG3,MK	275036 	: 	: 	: 	: 	: 
NAT,NR,I552_I553,DEG3,MT	2202 	37 	0 	129 	108 	218 
NAT,NR,I552_I553,DEG3,NL	21256221 	20973495 	21552043 	21047572 	20507678 b	17808759 
NAT,NR,I552_I553,DEG3,NO	: 	5273324 	4992325 	4863944 	4878688 	4799986 
NAT,NR,I552_I553,DEG3,PL	14758848 	16137340 	14711070 	13933954 	13591000 	14125512 
NAT,NR,I552_I553,DEG3,PT	2788208 	2570649 	1962794 	1714875 	1721052 b	1665218 
NAT,NR,I552_I553,DEG3,RO	2080994 	1741703 	1551612 	1278111 	1202409 	1085160 
NAT,NR,I552_I553,DEG3,SE	10784645 	10818957 	10791197 	10475190 	9993354 	9950431 
NAT,NR,I552_I553,DEG3,SI	1193338 	1163023 	1126182 	1171078 	1244273 	1280838 b
NAT,NR,I552_I553,DEG3,SK	1496080 	1407126 	1259278 	1226664 	1411934 	1376773 
NAT,NR,I552_I553,DEG3,UK	: 	45842884 	: 	: 	44205000 	44102000 
NAT,NR,I552_I553,TOTAL,AT	10111660 	9718048 	9122164 	8860126 	8618875 	8620501 b
NAT,NR,I552_I553,TOTAL,AT1	2397947 	2194467 	2087086 	2090563 	2009435 	2015004 b
NAT,NR,I552_I553,TOTAL,AT11	662394 	617819 	548460 	509346 	477614 	492148 b
NAT,NR,I552_I553,TOTAL,AT12	1537378 	1376382 	1360951 	1395105 	1355826 	1338351 b
NAT,NR,I552_I553,TOTAL,AT13	198175 	200266 	177675 	186112 	175995 	184505 b
NAT,NR,I552_I553,TOTAL,AT2	3470532 	3400497 	3085370 	2927628 	2795826 	2831253 b
NAT,NR,I552_I553,TOTAL,AT21	1745649 	1680821 	1491812 	1383892 	1366738 	1395947 b
NAT,NR,I552_I553,TOTAL,AT22	1724883 	1719676 	1593558 	1543736 	1429088 	1435306 b
NAT,NR,I552_I553,TOTAL,AT3	4243181 	4123084 	3949708 	3841935 	3813614 	3774244 b
NAT,NR,I552_I553,TOTAL,AT31	1581841 	1547005 	1489126 	1501240 	1500764 	1511581 b
NAT,NR,I552_I553,TOTAL,AT32	1977223 	1905601 	1832179 	1744040 	1706706 	1673403 b
NAT,NR,I552_I553,TOTAL,AT33	549287 	539130 	508474 	478069 	485650 	476848 b
NAT,NR,I552_I553,TOTAL,AT34	134830 	131348 	119929 	118586 	120494 	112412 b
NAT,NR,I552_I553,TOTAL,BE	12707510 	12823695 	12480481 	: 	8411043 	8506411 b
NAT,NR,I552_I553,TOTAL,BE1	52880 	43099 	51641 	: 	54482 	53681 b
