unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
NAC,PROF,N_GE1,DOM,OTH,EE	5.89 	5.18 	3.12 	2.98 	3.4 
NAC,PROF,N_GE1,DOM,OTH,EL	4.28 	6.23 	6 	7.2 	2 
NAC,PROF,N_GE1,DOM,OTH,ES	9.34 	5.61 b	23.3 	26.52 	25.98 
NAC,PROF,N_GE1,DOM,OTH,EU28	: 	: 	: 	: 	31.28 
NAC,PROF,N_GE1,DOM,OTH,FI	16.42 	16.52 	15.78 	17.29 	16.66 
NAC,PROF,N_GE1,DOM,OTH,FR	24.09 	22.63 	21.84 	21.77 	20.92 
NAC,PROF,N_GE1,DOM,OTH,HR	37.55 	46.39 	31.58 	69.97 	32.11 
NAC,PROF,N_GE1,DOM,OTH,HU	909.05 	1556.31 	974.05 	948.9 	1130.56 
NAC,PROF,N_GE1,DOM,OTH,IE	47.47 	47.7 	43.19 	48.65 	39.76 
NAC,PROF,N_GE1,DOM,OTH,IT	25.55 	23.61 	15.92 b	34.06 	34.04 
NAC,PROF,N_GE1,DOM,OTH,LT	2.1 	1.74 	2.53 	14.38 	22.61 
NAC,PROF,N_GE1,DOM,OTH,LU	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,DOM,OTH,LV	6.65 u	5.95 u	5.8 u	4.69 	5.36 
NAC,PROF,N_GE1,DOM,OTH,MT	40.94 u	21.36 u	: u	: u	: u
NAC,PROF,N_GE1,DOM,OTH,NL	11.65 	13.06 	12.41 	13.17 	13.22 
NAC,PROF,N_GE1,DOM,OTH,PL	10.06 	19.24 	14.92 b	14.92 	37.58 
NAC,PROF,N_GE1,DOM,OTH,PT	4.58 	4.03 	2.39 	4.79 	3.44 
NAC,PROF,N_GE1,DOM,OTH,RO	14.76 	14.59 	12.5 	10.46 	11.71 
NAC,PROF,N_GE1,DOM,OTH,SE	238.82 	252.68 	182.93 	: 	: 
NAC,PROF,N_GE1,DOM,OTH,SI	24.27 	9.38 	30.55 	16.24 	16.11 
NAC,PROF,N_GE1,DOM,OTH,SK	6.41 u	4.42 u	: u	5.48 bu	32.32 
NAC,PROF,N_GE1,DOM,OTH,UK	: 	: 	: 	3.8 	4.29 
NAC,PROF,N_GE1,DOM,REST,BE	27.22 	0 	0 	0 	: 
NAC,PROF,N_GE1,DOM,REST,BG	22.39 	20.14 	25.55 	13.65 	19.03 
NAC,PROF,N_GE1,DOM,REST,CH	58.56 	47.77 	56.7 u	100.22 u	74.75 u
NAC,PROF,N_GE1,DOM,REST,CY	24.25 u	30.99 u	27.14 u	33.44 	: 
NAC,PROF,N_GE1,DOM,REST,CZ	326.41 	365.31 	298.91 	292.08 	299.83 
NAC,PROF,N_GE1,DOM,REST,DK	: 	: 	: b	: b	: 
NAC,PROF,N_GE1,DOM,REST,EE	13.62 	11.04 	10.21 	9.38 	8.11 
NAC,PROF,N_GE1,DOM,REST,EL	9.54 	12.9 	8.03 	10.45 	6.99 
NAC,PROF,N_GE1,DOM,REST,ES	28.15 	26.39 b	8.85 	6.2 	6.9 
NAC,PROF,N_GE1,DOM,REST,FI	26.83 	28.21 	25.37 	28.1 	26.06 
NAC,PROF,N_GE1,DOM,REST,FR	19.69 	19.48 	18.62 	18.97 	18.11 
NAC,PROF,N_GE1,DOM,REST,HR	103.42 	81.41 	64.26 	65.36 	79.87 
NAC,PROF,N_GE1,DOM,REST,HU	1420.47 	1359.2 	1531.23 	848.55 	522.15 
NAC,PROF,N_GE1,DOM,REST,IT	: 	: 	: b	: 	: 
NAC,PROF,N_GE1,DOM,REST,LT	5.67 	3.63 	2.84 	27.11 	23.03 
NAC,PROF,N_GE1,DOM,REST,LU	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,DOM,REST,LV	5.66 u	6.11 u	7.03 u	11.09 	2.48 
NAC,PROF,N_GE1,DOM,REST,MT	: 	: 	: b	: 	: 
NAC,PROF,N_GE1,DOM,REST,NL	31.96 	24.13 	26.57 	33.65 	33.48 
NAC,PROF,N_GE1,DOM,REST,PL	58.16 	47.43 	49.84 b	45.13 	49.27 
NAC,PROF,N_GE1,DOM,REST,PT	12.75 	11.95 	9.53 	4.17 	4.77 
NAC,PROF,N_GE1,DOM,REST,RO	17.71 	16.13 	14.35 	16.54 	9.13 
NAC,PROF,N_GE1,DOM,REST,SI	17.3 	14.36 	18.59 	16.07 	16.17 
NAC,PROF,N_GE1,DOM,REST,SK	8.7 u	14.82 u	: u	12.43 bu	: 
NAC,PROF,N_GE1,DOM,REST,UK	: 	: 	: 	17.86 	16.27 
NAC,PROF,N_GE1,DOM,TOTAL,AT	158.94 	132.93 	139.97 	142.41 	139.76 
NAC,PROF,N_GE1,DOM,TOTAL,BE	131.04 	111.54 	68.16 	93.46 	51.17 
NAC,PROF,N_GE1,DOM,TOTAL,BG	73.82 	71.99 	93.97 	47.82 	63.16 
NAC,PROF,N_GE1,DOM,TOTAL,CH	228.62 	243.63 	207.88 u	436.43 u	232.7 u
NAC,PROF,N_GE1,DOM,TOTAL,CY	94.93 u	84.03 u	81.84 u	91.17 	40.7 
NAC,PROF,N_GE1,DOM,TOTAL,CZ	1656.99 	1833.54 	1496.05 	1335.99 	1390.28 
NAC,PROF,N_GE1,DOM,TOTAL,DE	134.74 	148.14 	131.02 	159.73 	156.86 
NAC,PROF,N_GE1,DOM,TOTAL,DK	1082.08 	1088.87 	1435.87 b	629.16 b	1180.63 
NAC,PROF,N_GE1,DOM,TOTAL,EE	50.9 	46.86 	49.79 	51.88 	48 
NAC,PROF,N_GE1,DOM,TOTAL,EL	30.28 	39.91 	29.31 	40.71 	22.79 
NAC,PROF,N_GE1,DOM,TOTAL,ES	130.73 	110.29 b	49.87 	53.67 	47.46 
NAC,PROF,N_GE1,DOM,TOTAL,EU28	: 	: 	: 	: 	176.8 
NAC,PROF,N_GE1,DOM,TOTAL,FI	170.75 	172.45 	161.81 	173.69 	167.33 
NAC,PROF,N_GE1,DOM,TOTAL,FR	117.27 	116.35 	109.68 	112.01 	105.79 
NAC,PROF,N_GE1,DOM,TOTAL,HR	600.46 	460.55 	312.06 	415.87 	406.13 
NAC,PROF,N_GE1,DOM,TOTAL,HU	10258.7 	11209.69 	10039.17 	10944.41 	6003.56 
NAC,PROF,N_GE1,DOM,TOTAL,IE	137.76 	144.32 	124.94 	140.59 	121.38 
NAC,PROF,N_GE1,DOM,TOTAL,IT	121.16 	110.02 	68.54 b	158.36 	157.5 
NAC,PROF,N_GE1,DOM,TOTAL,LT	39.91 	37.27 	29.82 	105.77 	74.26 
NAC,PROF,N_GE1,DOM,TOTAL,LU	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,DOM,TOTAL,LV	38.23 u	34.64 u	40.93 u	34.19 	18.31 
NAC,PROF,N_GE1,DOM,TOTAL,MT	67.56 u	34.21 u	: u	: u	: u
NAC,PROF,N_GE1,DOM,TOTAL,NL	157.55 	131.48 	145.27 	159.87 	167.61 
NAC,PROF,N_GE1,DOM,TOTAL,PL	207.87 	184.98 	191.51 b	230.42 	266.24 
NAC,PROF,N_GE1,DOM,TOTAL,PT	47.24 	35.76 	35.14 	19.09 	27.89 
NAC,PROF,N_GE1,DOM,TOTAL,RO	79.7 	78.89 	67.89 	70.26 	60.98 
NAC,PROF,N_GE1,DOM,TOTAL,SE	1321.6 	1374.52 	1053.35 	: 	: 
NAC,PROF,N_GE1,DOM,TOTAL,SI	122.3 	87.72 	132.23 	92.59 	106.21 
NAC,PROF,N_GE1,DOM,TOTAL,SK	46.28 u	64.31 u	: u	52.06 bu	81.44 
NAC,PROF,N_GE1,DOM,TOTAL,UK	: 	: 	: 	104.61 	97.96 
NAC,PROF,N_GE1,DOM,TRA,AT	39.67 	35.28 	37.34 	41.19 	27.36 
NAC,PROF,N_GE1,DOM,TRA,BE	19.68 	13.76 	10.29 	12.02 	10.97 
NAC,PROF,N_GE1,DOM,TRA,BG	14.59 	20.21 	35.28 	14.72 	13.74 
NAC,PROF,N_GE1,DOM,TRA,CH	37.19 	58.27 	29.39 u	50.09 u	42.09 u
NAC,PROF,N_GE1,DOM,TRA,CY	13.34 u	14.82 u	16.2 u	10.73 	12.54 
NAC,PROF,N_GE1,DOM,TRA,CZ	430 	511.34 	501.45 	355.84 	391.52 
NAC,PROF,N_GE1,DOM,TRA,DE	51.64 	64.76 	51.67 	62.05 	65.95 
NAC,PROF,N_GE1,DOM,TRA,DK	212.27 	286.19 	541.8 b	233.09 b	344.21 
NAC,PROF,N_GE1,DOM,TRA,EE	14.14 	14.55 	18.3 	23.7 	23.66 
NAC,PROF,N_GE1,DOM,TRA,EL	8.2 	11.48 	8.21 	13.7 	8.23 
NAC,PROF,N_GE1,DOM,TRA,ES	43.04 	37.53 b	6.11 	7.34 	6.36 
NAC,PROF,N_GE1,DOM,TRA,EU28	: 	: 	: 	: 	58.62 
NAC,PROF,N_GE1,DOM,TRA,FI	51.44 	57.05 	54.23 	59.06 	58.24 
NAC,PROF,N_GE1,DOM,TRA,FR	34.89 	35.92 	34.41 	34.6 	32.27 
NAC,PROF,N_GE1,DOM,TRA,HR	228.29 	131.82 	111.8 	116.25 	145.38 
NAC,PROF,N_GE1,DOM,TRA,HU	2703.53 	3090.23 	3169.62 	3395.38 	1930.85 
NAC,PROF,N_GE1,DOM,TRA,IE	27.75 	31.03 	24.32 	30.77 	23.99 
NAC,PROF,N_GE1,DOM,TRA,IT	47.7 	44.82 	26.39 b	66.55 	64.34 
NAC,PROF,N_GE1,DOM,TRA,LT	6.79 	7.08 	4.2 	25.97 	22.33 
NAC,PROF,N_GE1,DOM,TRA,LU	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,DOM,TRA,LV	11.61 u	11.87 u	8.38 u	7.41 	6.2 
NAC,PROF,N_GE1,DOM,TRA,MT	4.78 u	2.8 u	: u	: u	: u
NAC,PROF,N_GE1,DOM,TRA,NL	37.29 	26.37 	26.41 	33.94 	34.65 
NAC,PROF,N_GE1,DOM,TRA,PL	48.35 	44.92 	45.69 b	58.34 	83.46 
NAC,PROF,N_GE1,DOM,TRA,PT	15.89 	9.55 	10.62 	5.64 	7.74 
NAC,PROF,N_GE1,DOM,TRA,RO	18.28 	18.54 	14.96 	14.56 	6.96 
NAC,PROF,N_GE1,DOM,TRA,SE	285.5 	530.52 	274.48 	: 	: 
NAC,PROF,N_GE1,DOM,TRA,SI	20.47 	18.41 	22.63 	21.13 	23.45 
NAC,PROF,N_GE1,DOM,TRA,SK	12.68 u	13.36 u	: u	15.1 bu	25.35 
NAC,PROF,N_GE1,DOM,TRA,UK	: 	: 	: 	31.04 	31.05 
NAC,PROF,N_GE1,OUT,ACC,AT	105.75 	78.32 	77.16 	89.51 	85.12 
NAC,PROF,N_GE1,OUT,ACC,BE	65.07 	63.56 	59.5 	80.57 	28.79 
NAC,PROF,N_GE1,OUT,ACC,BG	58.17 u	58.61 u	69.08 u	45.26 	51.14 u
NAC,PROF,N_GE1,OUT,ACC,CH	109.49 	111.61 	77.01 	125.4 	119.78 
NAC,PROF,N_GE1,OUT,ACC,CY	63.71 	52.28 	46.91 	60.83 	36.15 
NAC,PROF,N_GE1,OUT,ACC,CZ	1094.31 	1058.76 	915.56 	998.15 	1033.63 
NAC,PROF,N_GE1,OUT,ACC,DE	73.38 	95.72 	67.59 	91.72 	88.43 
NAC,PROF,N_GE1,OUT,ACC,DK	714.27 	668.64 	823.46 b	625.28 b	700.29 
NAC,PROF,N_GE1,OUT,ACC,EE	48.97 	27.26 	59.04 	32.32 	56.95 
NAC,PROF,N_GE1,OUT,ACC,EL	49.36 	31.28 	21.58 	32.37 	19.7 
NAC,PROF,N_GE1,OUT,ACC,ES	75.18 	46.95 b	13.28 	18.13 	9.47 
NAC,PROF,N_GE1,OUT,ACC,EU28	: 	: 	: 	: 	177.5 
NAC,PROF,N_GE1,OUT,ACC,FI	69.57 	84.65 	62.32 	85.42 	69.72 
NAC,PROF,N_GE1,OUT,ACC,FR	67.54 	70.45 	58.68 	52.87 	48.82 
NAC,PROF,N_GE1,OUT,ACC,HR	251.07 	387.27 	155.37 	240.01 	249.98 
NAC,PROF,N_GE1,OUT,ACC,HU	13956.98 	14057.76 	11619.77 	13726.86 	11405.74 
NAC,PROF,N_GE1,OUT,ACC,IE	88.18 	97.7 	86.57 	99.26 	91.94 
NAC,PROF,N_GE1,OUT,ACC,IT	35.42 	56.48 	44.85 b	67.54 	72.71 
NAC,PROF,N_GE1,OUT,ACC,LT	41.77 	34.45 	33.21 	115.41 	93.39 
NAC,PROF,N_GE1,OUT,ACC,LU	124.36 	111.48 	106.76 	127.63 	97.88 
NAC,PROF,N_GE1,OUT,ACC,LV	52.61 	62.93 	37.11 	32.47 	14.16 
NAC,PROF,N_GE1,OUT,ACC,MT	51.93 	57.78 	41.82 b	49.39 	51.89 
NAC,PROF,N_GE1,OUT,ACC,NL	86.15 	72.53 	72.93 	77.98 	76.97 
NAC,PROF,N_GE1,OUT,ACC,PL	104.62 	100.59 	121.66 b	99.37 	103.91 
NAC,PROF,N_GE1,OUT,ACC,PT	26.05 	20.01 	25.05 	8.27 	13.23 
NAC,PROF,N_GE1,OUT,ACC,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,ACC,SE	704.09 	755.49 	456.88 	: 	: 
NAC,PROF,N_GE1,OUT,ACC,SI	69.82 	65.95 	66.55 	51.28 	61.56 
NAC,PROF,N_GE1,OUT,ACC,SK	: u	34.48 u	: u	30.63 bu	35.67 u
NAC,PROF,N_GE1,OUT,ACC,UK	: 	: 	: 	59.78 	46.49 
NAC,PROF,N_GE1,OUT,DUR,AT	4.21 	7.46 	7.82 	8.74 	3.54 
NAC,PROF,N_GE1,OUT,DUR,BE	3.08 	1.75 	4.88 	4.11 	4.38 
NAC,PROF,N_GE1,OUT,DUR,BG	0 u	0 u	0 u	0 	0 u
NAC,PROF,N_GE1,OUT,DUR,CH	0.33 	6.66 	0.88 	: 	: 
NAC,PROF,N_GE1,OUT,DUR,CY	1.45 	0.16 	0.64 	5.77 	0.95 
NAC,PROF,N_GE1,OUT,DUR,CZ	16.13 	0 	0 	0 	108.83 
NAC,PROF,N_GE1,OUT,DUR,DE	7.16 	7.52 	8.38 	2.51 	22.15 
NAC,PROF,N_GE1,OUT,DUR,DK	21.96 	18.59 	25.75 b	28.58 b	24.95 
NAC,PROF,N_GE1,OUT,DUR,EE	1.66 	1.63 	4.85 	1.81 	1.16 
NAC,PROF,N_GE1,OUT,DUR,EL	1.39 	0.82 	0 	1.8 	7.91 
NAC,PROF,N_GE1,OUT,DUR,ES	0.34 	5.64 b	0 	0.03 	18.16 
NAC,PROF,N_GE1,OUT,DUR,EU28	: 	: 	: 	: 	26.61 
NAC,PROF,N_GE1,OUT,DUR,FI	0.65 	2.84 	0.62 	11.34 	0.78 
NAC,PROF,N_GE1,OUT,DUR,FR	11.03 	8.98 	8.85 	6.6 	6.92 
NAC,PROF,N_GE1,OUT,DUR,HR	9.62 	6.26 	14.01 	16.38 	17.8 
NAC,PROF,N_GE1,OUT,DUR,HU	649.5 	472.44 	526.72 	326.39 	1199.78 
NAC,PROF,N_GE1,OUT,DUR,IE	3.28 	8.9 	2.79 	3.78 	5.87 
NAC,PROF,N_GE1,OUT,DUR,IT	0 	0 	0 b	0 	0.36 
NAC,PROF,N_GE1,OUT,DUR,LT	4.91 	1.09 	0.98 	1.08 	1.86 
NAC,PROF,N_GE1,OUT,DUR,LU	0.26 	0.16 	2.48 	19.87 	9.51 
NAC,PROF,N_GE1,OUT,DUR,LV	0 	0 	0.42 	0.07 	1.19 
NAC,PROF,N_GE1,OUT,DUR,MT	18.78 	4.13 	0.98 b	0 	0 
NAC,PROF,N_GE1,OUT,DUR,NL	0 	0 	0 	0 	0 
NAC,PROF,N_GE1,OUT,DUR,PL	0.01 	7.2 	1.49 b	32.65 	10.11 
NAC,PROF,N_GE1,OUT,DUR,PT	0.05 	0.05 	0.1 	0.09 	0.2 
NAC,PROF,N_GE1,OUT,DUR,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,DUR,SE	0 	0 	0 	: 	: 
NAC,PROF,N_GE1,OUT,DUR,SI	0 	3.88 	0.77 	0.51 	0.9 
NAC,PROF,N_GE1,OUT,DUR,SK	: u	0 u	: u	0 bu	1.78 u
NAC,PROF,N_GE1,OUT,DUR,UK	: 	: 	: 	5.41 	41.18 
NAC,PROF,N_GE1,OUT,OTH,AT	44.45 	41.48 	45.96 	39.05 	33.84 
NAC,PROF,N_GE1,OUT,OTH,BE	7.93 	41.69 	33.92 	40.91 	23.75 
NAC,PROF,N_GE1,OUT,OTH,BG	16.72 u	8 u	5.47 u	7.01 	9.52 u
NAC,PROF,N_GE1,OUT,OTH,CH	35.03 	24.2 	9.96 	13.24 	11.85 
NAC,PROF,N_GE1,OUT,OTH,CY	23.5 	16.6 	12.18 	14.61 	12.01 
NAC,PROF,N_GE1,OUT,OTH,CZ	463.36 	348.89 	437.37 	384.42 	539.35 
NAC,PROF,N_GE1,OUT,OTH,DE	26.24 	37.58 	21.76 	28.78 	26.01 
NAC,PROF,N_GE1,OUT,OTH,DK	252.56 	212.01 	296.12 b	328.75 b	286.97 
NAC,PROF,N_GE1,OUT,OTH,EE	13.05 	9.22 	8.03 	6.29 	5.44 
NAC,PROF,N_GE1,OUT,OTH,EL	13.08 	11.32 	11.02 	11.62 	3.06 
NAC,PROF,N_GE1,OUT,OTH,ES	12.29 	10.27 b	24.37 	37.46 	41.04 
NAC,PROF,N_GE1,OUT,OTH,EU28	: 	: 	: 	: 	121.83 
NAC,PROF,N_GE1,OUT,OTH,FI	18.66 	25.52 	24.7 	26.53 	23.55 
NAC,PROF,N_GE1,OUT,OTH,FR	29.64 	29.72 	26.11 	23.25 	21.78 
NAC,PROF,N_GE1,OUT,OTH,HR	86.66 	106.33 	49.61 	94.78 	159.99 
NAC,PROF,N_GE1,OUT,OTH,HU	11661.71 	10604.94 	10424.54 	11709.14 	11303.71 
NAC,PROF,N_GE1,OUT,OTH,IE	74.56 	83.73 	66.54 	77.89 	84.04 
NAC,PROF,N_GE1,OUT,OTH,IT	22 	28.49 	18.16 b	40.25 	33.35 
NAC,PROF,N_GE1,OUT,OTH,LT	14.74 	14.91 	21.98 	82.14 	52.93 
NAC,PROF,N_GE1,OUT,OTH,LU	12.85 	12.51 	19.47 	0 	0 
NAC,PROF,N_GE1,OUT,OTH,LV	15.06 	23.06 	14.75 	15.24 	11.35 
NAC,PROF,N_GE1,OUT,OTH,MT	49.46 	48.09 	41.97 b	69.77 	76.68 
NAC,PROF,N_GE1,OUT,OTH,NL	16.52 	10.02 	12.3 	12.15 	15.88 
NAC,PROF,N_GE1,OUT,OTH,PL	44.33 	40.86 	28.86 b	11.86 	48.08 
NAC,PROF,N_GE1,OUT,OTH,PT	6.09 	9 	9.48 	2.29 	2.37 
NAC,PROF,N_GE1,OUT,OTH,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,OTH,SE	190.53 	279.03 	65.28 	: 	: 
NAC,PROF,N_GE1,OUT,OTH,SI	16.01 	12.52 	15.45 	19.59 	17.34 
NAC,PROF,N_GE1,OUT,OTH,SK	: u	11.14 u	: u	13.03 bu	34.71 u
NAC,PROF,N_GE1,OUT,OTH,UK	: 	: 	: 	6.71 	10.1 
NAC,PROF,N_GE1,OUT,REST,BE	30.12 	0 	0 	0 	: 
NAC,PROF,N_GE1,OUT,REST,BG	42.18 u	40.48 u	47.13 u	23.85 	22.98 u
NAC,PROF,N_GE1,OUT,REST,CH	53.61 	41.13 	28.12 	62.26 	58.78 
NAC,PROF,N_GE1,OUT,REST,CY	35.82 	36.31 	31.23 	45.54 	: 
NAC,PROF,N_GE1,OUT,REST,CZ	493.18 	423.48 	339.52 	539.26 	492.22 
NAC,PROF,N_GE1,OUT,REST,DK	: 	: 	: b	: b	: 
NAC,PROF,N_GE1,OUT,REST,EE	22.94 	13.72 	16.84 	10.13 	9.48 
NAC,PROF,N_GE1,OUT,REST,EL	33.13 	26.69 	16.3 	26.47 	14.56 
NAC,PROF,N_GE1,OUT,REST,ES	30.71 	24.79 b	8.25 	5.01 	4.78 
NAC,PROF,N_GE1,OUT,REST,FI	26.87 	34.54 	25.68 	31.41 	28.58 
NAC,PROF,N_GE1,OUT,REST,FR	29.8 	26.75 	27.16 	24.68 	22.32 
NAC,PROF,N_GE1,OUT,REST,HR	157.65 	186.81 	71.03 	119.72 	115.78 
NAC,PROF,N_GE1,OUT,REST,HU	13324.07 	13735.24 	11432.93 	9572.14 	10672.44 
NAC,PROF,N_GE1,OUT,REST,IT	: 	: 	: b	: 	: 
NAC,PROF,N_GE1,OUT,REST,LT	13.01 	12.77 	9.84 	37.22 	50.31 
NAC,PROF,N_GE1,OUT,REST,LU	74.22 	62.31 	58.81 	47.27 	52.29 
NAC,PROF,N_GE1,OUT,REST,LV	10.47 	13.3 	6.71 	8.4 	4.81 
NAC,PROF,N_GE1,OUT,REST,MT	: 	: 	: b	: 	: 
NAC,PROF,N_GE1,OUT,REST,NL	31.1 	27.04 	31.5 	29.2 	31.92 
NAC,PROF,N_GE1,OUT,REST,PL	70.2 	62.84 	64.73 b	35.42 	68.94 
NAC,PROF,N_GE1,OUT,REST,PT	17.01 	15.3 	13.32 	4.11 	5.78 
NAC,PROF,N_GE1,OUT,REST,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,REST,SI	25.19 	24.01 	22.17 	20.13 	25.09 
NAC,PROF,N_GE1,OUT,REST,SK	: u	27.88 u	: u	16 bu	: 
NAC,PROF,N_GE1,OUT,REST,UK	: 	: 	: 	0 	0 
NAC,PROF,N_GE1,OUT,TOTAL,AT	260.61 	219.33 	236.73 	253.53 	224.56 
NAC,PROF,N_GE1,OUT,TOTAL,BE	193.74 	164.62 	167.74 	222.75 	84.45 
NAC,PROF,N_GE1,OUT,TOTAL,BG	172.24 u	162.48 u	212.31 u	112.13 	139.07 u
NAC,PROF,N_GE1,OUT,TOTAL,CH	355.75 	385.54 	199.26 	418.46 	424.35 
NAC,PROF,N_GE1,OUT,TOTAL,CY	206.2 	164.18 	143.75 	192.32 	86.04 
NAC,PROF,N_GE1,OUT,TOTAL,CZ	3325.38 	2806.08 	2586.08 	2907.74 	3004.03 
NAC,PROF,N_GE1,OUT,TOTAL,DE	232.09 	299.44 	209.99 	268.02 	283.92 
NAC,PROF,N_GE1,OUT,TOTAL,DK	1594.19 	1495.77 	2064.13 b	1937.22 b	1822.87 
NAC,PROF,N_GE1,OUT,TOTAL,EE	141.05 	88.89 	125.23 	75.01 	104.7 
NAC,PROF,N_GE1,OUT,TOTAL,EL	145.18 	105.46 	80.35 	106.72 	64.22 
NAC,PROF,N_GE1,OUT,TOTAL,ES	215.85 	144.9 b	51.12 	67.17 	60.49 
NAC,PROF,N_GE1,OUT,TOTAL,EU28	: 	: 	: 	: 	532.61 
NAC,PROF,N_GE1,OUT,TOTAL,FI	211.42 	269.03 	209.12 	271.2 	232.57 
NAC,PROF,N_GE1,OUT,TOTAL,FR	231.63 	269.98 	220.2 	202.84 	185.41 
NAC,PROF,N_GE1,OUT,TOTAL,HR	844.29 	1426.33 	488.87 	629.21 	827.72 
NAC,PROF,N_GE1,OUT,TOTAL,HU	51666.08 	51509.47 	43613.82 	39685.89 	34644.55 
NAC,PROF,N_GE1,OUT,TOTAL,IE	268.82 	297.88 	271.52 	307.52 	293.1 
NAC,PROF,N_GE1,OUT,TOTAL,IT	99.61 	153.51 	117 b	185.48 	187.04 
NAC,PROF,N_GE1,OUT,TOTAL,LT	97.47 	94.99 	99.07 	340.27 	270.89 
NAC,PROF,N_GE1,OUT,TOTAL,LU	364.57 	326.18 	309.83 	307.74 	254.48 
NAC,PROF,N_GE1,OUT,TOTAL,LV	114.28 	133.73 	90.7 	78.98 	52.29 
NAC,PROF,N_GE1,OUT,TOTAL,MT	141.81 	166.19 	131.34 b	165.41 	181.22 
NAC,PROF,N_GE1,OUT,TOTAL,NL	229.3 	198.78 	206.74 	222.76 	217.25 
NAC,PROF,N_GE1,OUT,TOTAL,PL	333.83 	312.66 	355.47 b	202.41 	433.84 
NAC,PROF,N_GE1,OUT,TOTAL,PT	77.82 	60.52 	80.67 	35.72 	34.71 
NAC,PROF,N_GE1,OUT,TOTAL,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,TOTAL,SE	1390.88 	2606.86 	1571.66 	: 	: 
NAC,PROF,N_GE1,OUT,TOTAL,SI	184.07 	165.53 	177.05 	152.67 	180.05 
NAC,PROF,N_GE1,OUT,TOTAL,SK	: u	132.09 u	: u	92.07 bu	105.02 u
NAC,PROF,N_GE1,OUT,TOTAL,UK	: 	: 	: 	108.65 	73.32 
NAC,PROF,N_GE1,OUT,TRA,AT	110.41 	99.53 	113.61 	124.97 	105.6 
NAC,PROF,N_GE1,OUT,TRA,BE	90.63 	59.36 	74.32 	101.28 	31.91 
NAC,PROF,N_GE1,OUT,TRA,BG	55.18 u	55.39 u	90.63 u	36.02 	55.43 u
NAC,PROF,N_GE1,OUT,TRA,CH	157.62 	208.6 	84.17 	217.56 	233.94 
NAC,PROF,N_GE1,OUT,TRA,CY	83.18 	58.98 	53.44 	71.34 	37.88 
NAC,PROF,N_GE1,OUT,TRA,CZ	1274.53 	974.94 	893.63 	985.91 	938.82 
NAC,PROF,N_GE1,OUT,TRA,DE	132.47 	166.14 	120.64 	147.52 	169.49 
NAC,PROF,N_GE1,OUT,TRA,DK	627.36 	615.13 	944.54 b	983.2 b	835.6 
NAC,PROF,N_GE1,OUT,TRA,EE	56.1 	38.69 	41.32 	26.27 	32.83 
NAC,PROF,N_GE1,OUT,TRA,EL	49.6 	36.17 	31.45 	36.25 	26.91 
NAC,PROF,N_GE1,OUT,TRA,ES	97.67 	62.9 b	5.22 	6.58 	5.21 
NAC,PROF,N_GE1,OUT,TRA,EU28	: 	: 	: 	: 	139.3 
NAC,PROF,N_GE1,OUT,TRA,FI	96.33 	124.32 	96.43 	127.85 	110.71 
NAC,PROF,N_GE1,OUT,TRA,FR	104.65 	143.06 	108.24 	102.04 	92.49 
NAC,PROF,N_GE1,OUT,TRA,HR	348.91 	745.92 	212.86 	174.69 	301.97 
NAC,PROF,N_GE1,OUT,TRA,HU	12723.33 	13111.53 	10136.58 	4677.75 	1262.66 
NAC,PROF,N_GE1,OUT,TRA,IE	106.08 	116.45 	118.41 	130.37 	117.12 
NAC,PROF,N_GE1,OUT,TRA,IT	42.19 	68.54 	53.99 b	77.68 	80.97 
NAC,PROF,N_GE1,OUT,TRA,LT	27.94 	32.86 	34.04 	105.5 	74.26 
NAC,PROF,N_GE1,OUT,TRA,LU	153.14 	139.87 	124.8 	132.84 	104.31 
NAC,PROF,N_GE1,OUT,TRA,LV	36.14 	34.45 	32.13 	22.86 	21.98 
NAC,PROF,N_GE1,OUT,TRA,MT	40.42 	60.32 	47.54 b	46.25 	52.65 
NAC,PROF,N_GE1,OUT,TRA,NL	95.53 	89.19 	90.01 	103.44 	92.48 
NAC,PROF,N_GE1,OUT,TRA,PL	114.69 	108.37 	140.21 b	55.77 	212.91 
NAC,PROF,N_GE1,OUT,TRA,PT	28.67 	16.19 	32.82 	21.05 	13.32 
NAC,PROF,N_GE1,OUT,TRA,RO	: u	: u	: u	: u	: u
NAC,PROF,N_GE1,OUT,TRA,SE	496.21 	1572.36 	1049.48 	: 	: 
NAC,PROF,N_GE1,OUT,TRA,SI	73.05 	63.06 	72.87 	61.67 	76.06 
NAC,PROF,N_GE1,OUT,TRA,SK	: u	58.6 u	: u	32.4 bu	34.64 u
NAC,PROF,N_GE1,OUT,TRA,UK	: 	: 	: 	42.16 	16.72 
